RAL10
Sampling=1
Gain=5
Zero_base=6877
Time_cost=0
Integrator=0
Polarization=A
Date=18/4/2023

UTC RAD T(C)
04/18/2023 10:24:04.306 1860 41.23
04/18/2023 10:24:04.513 1861 41.23
04/18/2023 10:24:04.722 1852 41.23
04/18/2023 10:24:04.928 1849 41.23
04/18/2023 10:24:05.137 1848 41.23
04/18/2023 10:24:05.345 1867 41.23
04/18/2023 10:24:05.554 1854 41.23
04/18/2023 10:24:05.763 1848 41.23
04/18/2023 10:24:05.970 1856 41.23
04/18/2023 10:24:06.179 1866 41.23
04/18/2023 10:24:06.386 1839 41.23
04/18/2023 10:24:06.563 1867 41.23
04/18/2023 10:24:06.772 1873 41.23
04/18/2023 10:24:06.980 1869 41.23
04/18/2023 10:24:07.188 1864 41.23
04/18/2023 10:24:07.395 1866 41.23
04/18/2023 10:24:07.604 1863 41.23
04/18/2023 10:24:07.809 1857 41.23
04/18/2023 10:24:08.008 1844 41.23
04/18/2023 10:24:08.212 1863 41.20
04/18/2023 10:24:08.421 1860 41.23
04/18/2023 10:24:08.628 1834 41.23
04/18/2023 10:24:08.837 1840 41.23
04/18/2023 10:24:09.058 1841 41.23
04/18/2023 10:24:09.269 1854 41.23
04/18/2023 10:24:09.477 1857 41.23
04/18/2023 10:24:09.685 1849 41.23
04/18/2023 10:24:09.894 1872 41.23
04/18/2023 10:24:10.102 1864 41.23
04/18/2023 10:24:10.311 1864 41.23
04/18/2023 10:24:10.519 1819 41.23
04/18/2023 10:24:10.694 1848 41.23
04/18/2023 10:24:10.903 1841 41.23
04/18/2023 10:24:11.111 1864 41.23
04/18/2023 10:24:11.320 1836 41.20
04/18/2023 10:24:11.527 1854 41.20
04/18/2023 10:24:11.735 1864 41.20
04/18/2023 10:24:11.939 1845 41.20
04/18/2023 10:24:12.136 1838 41.20
04/18/2023 10:24:12.344 1857 41.20
04/18/2023 10:24:12.552 1845 41.20
04/18/2023 10:24:12.760 1851 41.20
04/18/2023 10:24:12.969 1856 41.20
04/18/2023 10:24:13.187 1877 41.20
04/18/2023 10:24:13.402 1852 41.20
04/18/2023 10:24:13.610 1868 41.20
04/18/2023 10:24:13.817 1878 41.20
04/18/2023 10:24:14.025 1858 41.20
04/18/2023 10:24:14.234 1871 41.20
04/18/2023 10:24:14.441 1867 41.20
04/18/2023 10:24:14.650 1861 41.20
04/18/2023 10:24:14.826 1859 41.20
04/18/2023 10:24:15.034 1847 41.20
04/18/2023 10:24:15.242 1876 41.20
04/18/2023 10:24:15.451 1893 41.20
04/18/2023 10:24:15.658 1875 41.20
04/18/2023 10:24:15.867 1848 41.20
04/18/2023 10:24:16.068 1875 41.20
04/18/2023 10:24:16.266 1875 41.20
04/18/2023 10:24:16.476 1865 41.20
04/18/2023 10:24:16.684 1857 41.20
04/18/2023 10:24:16.890 1866 41.20
04/18/2023 10:24:17.099 1861 41.20
04/18/2023 10:24:17.318 1848 41.20
04/18/2023 10:24:17.532 1865 41.20
04/18/2023 10:24:17.740 1846 41.20
04/18/2023 10:24:17.948 1854 41.20
04/18/2023 10:24:18.157 1857 41.20
04/18/2023 10:24:18.362 1871 41.20
04/18/2023 10:24:18.572 1848 41.20
04/18/2023 10:24:18.779 1856 41.20
04/18/2023 10:24:18.957 1862 41.20
04/18/2023 10:24:19.165 1862 41.20
04/18/2023 10:24:19.374 1861 41.20
04/18/2023 10:24:19.581 1858 41.20
04/18/2023 10:24:19.790 1876 41.20
04/18/2023 10:24:19.994 1864 41.20
04/18/2023 10:24:20.195 1883 41.20
04/18/2023 10:24:20.396 1844 41.20
04/18/2023 10:24:20.607 1861 41.20
04/18/2023 10:24:20.815 1844 41.20
04/18/2023 10:24:21.022 1874 41.20
04/18/2023 10:24:21.236 1844 41.23
04/18/2023 10:24:21.454 1869 41.20
04/18/2023 10:24:21.664 1872 41.20
04/18/2023 10:24:21.872 1870 41.20
04/18/2023 10:24:22.079 1865 41.20
04/18/2023 10:24:22.288 1847 41.20
04/18/2023 10:24:22.497 1855 41.20
04/18/2023 10:24:22.705 1872 41.20
04/18/2023 10:24:22.878 1887 41.20
04/18/2023 10:24:23.089 1865 41.20
04/18/2023 10:24:23.297 1865 41.20
04/18/2023 10:24:23.520 1875 41.20
04/18/2023 10:24:23.729 1865 41.20
04/18/2023 10:24:23.921 1868 41.20
04/18/2023 10:24:24.124 1881 41.20
04/18/2023 10:24:24.322 1878 41.20
04/18/2023 10:24:24.529 1862 41.20
04/18/2023 10:24:24.738 1868 41.20
04/18/2023 10:24:24.946 1879 41.20
04/18/2023 10:24:25.149 1848 41.20
04/18/2023 10:24:25.363 1876 41.20
04/18/2023 10:24:25.584 1859 41.20
04/18/2023 10:24:25.796 1861 41.20
04/18/2023 10:24:26.003 1869 41.20
04/18/2023 10:24:26.212 1871 41.20
04/18/2023 10:24:26.420 1851 41.20
04/18/2023 10:24:26.627 1852 41.20
04/18/2023 10:24:26.836 1870 41.20
04/18/2023 10:24:27.012 1858 41.20
04/18/2023 10:24:27.221 1853 41.20
04/18/2023 10:24:27.429 1851 41.20
04/18/2023 10:24:27.637 1863 41.20
04/18/2023 10:24:27.845 1862 41.20
04/18/2023 10:24:28.053 1855 41.20
04/18/2023 10:24:28.254 1862 41.20
04/18/2023 10:24:28.453 1878 41.20
04/18/2023 10:24:28.661 1853 41.20
04/18/2023 10:24:28.870 1862 41.20
04/18/2023 10:24:29.078 1862 41.20
04/18/2023 10:24:29.287 1865 41.20
04/18/2023 10:24:29.500 1862 41.20
04/18/2023 10:24:29.717 1843 41.20
04/18/2023 10:24:29.926 1862 41.20
04/18/2023 10:24:30.135 1858 41.20
04/18/2023 10:24:30.343 1871 41.20
04/18/2023 10:24:30.550 1872 41.20
04/18/2023 10:24:30.759 1875 41.20
04/18/2023 10:24:30.967 1872 41.20
04/18/2023 10:24:31.143 1845 41.20
04/18/2023 10:24:31.351 1876 41.20
04/18/2023 10:24:31.559 1864 41.20
04/18/2023 10:24:31.768 1866 41.20
04/18/2023 10:24:31.975 1862 41.20
04/18/2023 10:24:32.183 1872 41.20
04/18/2023 10:24:32.382 1871 41.20
04/18/2023 10:24:32.584 1873 41.20
04/18/2023 10:24:32.792 1860 41.20
04/18/2023 10:24:33.001 1868 41.20
04/18/2023 10:24:33.209 1872 41.20
04/18/2023 10:24:33.416 1882 41.20
04/18/2023 10:24:33.630 1890 41.20
04/18/2023 10:24:33.847 1881 41.20
04/18/2023 10:24:34.057 1879 41.20
04/18/2023 10:24:34.265 1882 41.20
