RAL10
Sampling=1
Gain=5
Zero_base=2832
Time_cost=0
Integrator=0
Polarization=A
Date=18/4/2023

UTC RAD T(C)
04/18/2023 10:33:42.626 16285 41.23
04/18/2023 10:33:42.834 16295 41.23
04/18/2023 10:33:43.043 16299 41.20
04/18/2023 10:33:43.246 16278 41.23
04/18/2023 10:33:43.442 16275 41.23
04/18/2023 10:33:43.649 16288 41.23
04/18/2023 10:33:43.859 16285 41.23
04/18/2023 10:33:44.067 16282 41.23
04/18/2023 10:33:44.279 16283 41.23
04/18/2023 10:33:44.496 16280 41.23
04/18/2023 10:33:44.708 16292 41.23
04/18/2023 10:33:44.916 16300 41.23
04/18/2023 10:33:45.124 16291 41.23
04/18/2023 10:33:45.332 16289 41.23
04/18/2023 10:33:45.540 16298 41.20
04/18/2023 10:33:45.749 16289 41.23
04/18/2023 10:33:45.956 16280 41.23
04/18/2023 10:33:46.132 16281 41.20
04/18/2023 10:33:46.341 16284 41.23
04/18/2023 10:33:46.550 16285 41.20
04/18/2023 10:33:46.758 16258 41.20
04/18/2023 10:33:46.966 16284 41.20
04/18/2023 10:33:47.170 16285 41.20
04/18/2023 10:33:47.366 16269 41.20
04/18/2023 10:33:47.575 16285 41.20
04/18/2023 10:33:47.798 16279 41.20
04/18/2023 10:33:48.007 16273 41.23
04/18/2023 10:33:48.215 16270 41.23
04/18/2023 10:33:48.408 16267 41.23
04/18/2023 10:33:48.621 16277 41.23
04/18/2023 10:33:48.838 16260 41.23
04/18/2023 10:33:49.048 16264 41.23
04/18/2023 10:33:49.256 16280 41.23
04/18/2023 10:33:49.465 16262 41.23
04/18/2023 10:33:49.672 16254 41.23
04/18/2023 10:33:49.881 16262 41.23
04/18/2023 10:33:50.089 16270 41.23
04/18/2023 10:33:50.265 16254 41.23
04/18/2023 10:33:50.473 16260 41.23
04/18/2023 10:33:50.682 16275 41.23
04/18/2023 10:33:50.890 16274 41.23
04/18/2023 10:33:51.096 16262 41.23
04/18/2023 10:33:51.295 16281 41.23
04/18/2023 10:33:51.498 16263 41.23
04/18/2023 10:33:51.707 16272 41.23
04/18/2023 10:33:51.915 16273 41.23
04/18/2023 10:33:52.123 16270 41.23
04/18/2023 10:33:52.332 16277 41.23
04/18/2023 10:33:52.540 16286 41.23
04/18/2023 10:33:52.747 16279 41.23
04/18/2023 10:33:52.962 16277 41.23
04/18/2023 10:33:53.180 16272 41.23
04/18/2023 10:33:53.388 16263 41.23
04/18/2023 10:33:53.596 16271 41.23
04/18/2023 10:33:53.804 16265 41.23
04/18/2023 10:33:54.012 16252 41.23
04/18/2023 10:33:54.220 16264 41.23
04/18/2023 10:33:54.398 16274 41.23
04/18/2023 10:33:54.605 16266 41.23
04/18/2023 10:33:54.813 16284 41.23
04/18/2023 10:33:55.021 16276 41.23
04/18/2023 10:33:55.219 16280 41.23
04/18/2023 10:33:55.421 16280 41.23
04/18/2023 10:33:55.630 16271 41.23
04/18/2023 10:33:55.838 16275 41.23
04/18/2023 10:33:56.046 16276 41.23
04/18/2023 10:33:56.255 16282 41.23
04/18/2023 10:33:56.461 16283 41.23
04/18/2023 10:33:56.670 16277 41.23
04/18/2023 10:33:56.878 16290 41.23
04/18/2023 10:33:57.085 16290 41.23
04/18/2023 10:33:57.305 16279 41.23
04/18/2023 10:33:57.519 16281 41.23
04/18/2023 10:33:57.727 16291 41.23
04/18/2023 10:33:57.935 16277 41.23
04/18/2023 10:33:58.144 16283 41.23
04/18/2023 10:33:58.351 16299 41.23
04/18/2023 10:33:58.528 16284 41.23
04/18/2023 10:33:58.736 16283 41.23
04/18/2023 10:33:58.944 16293 41.23
04/18/2023 10:33:59.143 16294 41.23
04/18/2023 10:33:59.345 16286 41.23
04/18/2023 10:33:59.552 16279 41.23
04/18/2023 10:33:59.761 16290 41.23
04/18/2023 10:33:59.969 16283 41.23
04/18/2023 10:34:00.177 16280 41.23
04/18/2023 10:34:00.385 16285 41.23
04/18/2023 10:34:00.594 16281 41.23
04/18/2023 10:34:00.801 16280 41.23
04/18/2023 10:34:01.009 16284 41.23
04/18/2023 10:34:01.217 16285 41.23
04/18/2023 10:34:01.427 16272 41.23
04/18/2023 10:34:01.645 16284 41.23
04/18/2023 10:34:01.859 16267 41.23
04/18/2023 10:34:02.067 16281 41.23
04/18/2023 10:34:02.276 16278 41.23
04/18/2023 10:34:02.484 16282 41.23
04/18/2023 10:34:02.659 16273 41.23
04/18/2023 10:34:02.867 16262 41.23
04/18/2023 10:34:03.070 16271 41.23
04/18/2023 10:34:03.267 16252 41.23
04/18/2023 10:34:03.476 16279 41.23
04/18/2023 10:34:03.685 16285 41.23
04/18/2023 10:34:03.893 16266 41.23
04/18/2023 10:34:04.100 16274 41.23
04/18/2023 10:34:04.309 16257 41.23
04/18/2023 10:34:04.518 16262 41.23
04/18/2023 10:34:04.725 16273 41.23
04/18/2023 10:34:04.938 16276 41.23
04/18/2023 10:34:05.142 16240 41.23
04/18/2023 10:34:05.350 16261 41.23
04/18/2023 10:34:05.559 16281 41.23
04/18/2023 10:34:05.772 16275 41.23
04/18/2023 10:34:05.989 16276 41.23
04/18/2023 10:34:06.198 16279 41.23
04/18/2023 10:34:06.407 16279 41.23
04/18/2023 10:34:06.614 16264 41.23
04/18/2023 10:34:06.792 16281 41.23
04/18/2023 10:34:06.994 16282 41.23
04/18/2023 10:34:07.192 16270 41.23
04/18/2023 10:34:07.400 16261 41.23
04/18/2023 10:34:07.608 16268 41.23
04/18/2023 10:34:07.817 16287 41.23
04/18/2023 10:34:08.025 16266 41.23
04/18/2023 10:34:08.233 16269 41.23
04/18/2023 10:34:08.441 16285 41.23
04/18/2023 10:34:08.663 16287 41.23
04/18/2023 10:34:08.873 16266 41.23
04/18/2023 10:34:09.065 16282 41.23
04/18/2023 10:34:09.289 16294 41.23
04/18/2023 10:34:09.481 16285 41.23
04/18/2023 10:34:09.690 16273 41.23
04/18/2023 10:34:09.898 16277 41.23
04/18/2023 10:34:10.117 16270 41.23
04/18/2023 10:34:10.331 16255 41.23
04/18/2023 10:34:10.538 16277 41.23
04/18/2023 10:34:10.747 16275 41.23
04/18/2023 10:34:10.920 16269 41.23
04/18/2023 10:34:11.119 16257 41.23
04/18/2023 10:34:11.324 16280 41.23
04/18/2023 10:34:11.532 16287 41.23
04/18/2023 10:34:11.740 16263 41.23
04/18/2023 10:34:11.948 16265 41.23
04/18/2023 10:34:12.154 16280 41.23
04/18/2023 10:34:12.364 16282 41.23
04/18/2023 10:34:12.577 16270 41.23
04/18/2023 10:34:12.780 16274 41.23
04/18/2023 10:34:12.987 16278 41.23
04/18/2023 10:34:13.196 16266 41.23
04/18/2023 10:34:13.405 16265 41.23
04/18/2023 10:34:13.612 16267 41.23
04/18/2023 10:34:13.822 16276 41.23
04/18/2023 10:34:14.028 16261 41.23
04/18/2023 10:34:14.241 16267 41.23
04/18/2023 10:34:14.459 16290 41.23
04/18/2023 10:34:14.670 16282 41.23
04/18/2023 10:34:14.843 16265 41.23
04/18/2023 10:34:15.042 16279 41.23
04/18/2023 10:34:15.247 16293 41.23
04/18/2023 10:34:15.454 16275 41.23
04/18/2023 10:34:15.662 16275 41.23
04/18/2023 10:34:15.871 16287 41.23
04/18/2023 10:34:16.080 16289 41.23
04/18/2023 10:34:16.287 16280 41.23
04/18/2023 10:34:16.496 16287 41.23
04/18/2023 10:34:16.704 16274 41.23
04/18/2023 10:34:16.910 16282 41.23
04/18/2023 10:34:17.121 16279 41.23
04/18/2023 10:34:17.328 16284 41.23
04/18/2023 10:34:17.537 16283 41.23
04/18/2023 10:34:17.744 16268 41.23
04/18/2023 10:34:17.953 16280 41.23
04/18/2023 10:34:18.162 16286 41.23
04/18/2023 10:34:18.370 16294 41.23
04/18/2023 10:34:18.584 16278 41.23
04/18/2023 10:34:18.802 16290 41.23
04/18/2023 10:34:18.978 16280 41.23
04/18/2023 10:34:19.185 16285 41.23
04/18/2023 10:34:19.394 16273 41.23
04/18/2023 10:34:19.602 16275 41.23
04/18/2023 10:34:19.794 16260 41.23
04/18/2023 10:34:20.003 16274 41.23
04/18/2023 10:34:20.210 16286 41.23
04/18/2023 10:34:20.419 16290 41.23
04/18/2023 10:34:20.627 16284 41.23
04/18/2023 10:34:20.831 16282 41.23
04/18/2023 10:34:21.040 16278 41.23
04/18/2023 10:34:21.251 16274 41.23
04/18/2023 10:34:21.459 16279 41.23
04/18/2023 10:34:21.668 16286 41.23
04/18/2023 10:34:21.876 16289 41.23
04/18/2023 10:34:22.085 16284 41.23
04/18/2023 10:34:22.293 16285 41.23
04/18/2023 10:34:22.502 16274 41.20
04/18/2023 10:34:22.709 16279 41.20
04/18/2023 10:34:22.929 16278 41.20
04/18/2023 10:34:23.094 16275 41.20
04/18/2023 10:34:23.301 16282 41.20
04/18/2023 10:34:23.510 16279 41.20
04/18/2023 10:34:23.718 16281 41.20
04/18/2023 10:34:23.926 16280 41.20
04/18/2023 10:34:24.135 16270 41.20
04/18/2023 10:34:24.343 16267 41.20
04/18/2023 10:34:24.551 16274 41.20
04/18/2023 10:34:24.757 16264 41.20
04/18/2023 10:34:24.955 16280 41.20
04/18/2023 10:34:25.168 16259 41.20
04/18/2023 10:34:25.383 16260 41.20
04/18/2023 10:34:25.592 16261 41.20
04/18/2023 10:34:25.800 16260 41.20
04/18/2023 10:34:26.009 16274 41.20
04/18/2023 10:34:26.217 16279 41.20
04/18/2023 10:34:26.425 16273 41.20
04/18/2023 10:34:26.633 16266 41.20
04/18/2023 10:34:26.842 16272 41.20
04/18/2023 10:34:27.055 16286 41.20
04/18/2023 10:34:27.225 16279 41.20
04/18/2023 10:34:27.434 16263 41.23
04/18/2023 10:34:27.657 16266 41.20
04/18/2023 10:34:27.865 16257 41.23
04/18/2023 10:34:28.073 16270 41.20
04/18/2023 10:34:28.266 16263 41.20
04/18/2023 10:34:28.473 16284 41.20
04/18/2023 10:34:28.680 16270 41.20
04/18/2023 10:34:28.880 16291 41.20
04/18/2023 10:34:29.081 16275 41.20
04/18/2023 10:34:29.296 16276 41.20
04/18/2023 10:34:29.514 16257 41.20
04/18/2023 10:34:29.723 16267 41.20
04/18/2023 10:34:29.930 16275 41.20
04/18/2023 10:34:30.138 16267 41.20
04/18/2023 10:34:30.347 16279 41.20
04/18/2023 10:34:30.555 16260 41.20
04/18/2023 10:34:30.764 16267 41.20
04/18/2023 10:34:30.971 16267 41.20
04/18/2023 10:34:31.185 16276 41.20
04/18/2023 10:34:31.356 16247 41.20
04/18/2023 10:34:31.565 16255 41.20
04/18/2023 10:34:31.772 16267 41.20
04/18/2023 10:34:31.980 16261 41.20
04/18/2023 10:34:32.189 16262 41.20
04/18/2023 10:34:32.398 16259 41.20
04/18/2023 10:34:32.604 16261 41.20
04/18/2023 10:34:32.805 16281 41.20
04/18/2023 10:34:33.005 16270 41.20
04/18/2023 10:34:33.214 16262 41.20
04/18/2023 10:34:33.423 16280 41.20
04/18/2023 10:34:33.639 16269 41.20
04/18/2023 10:34:33.855 16266 41.20
04/18/2023 10:34:34.064 16272 41.20
04/18/2023 10:34:34.272 16271 41.23
04/18/2023 10:34:34.480 16261 41.20
04/18/2023 10:34:34.688 16255 41.20
04/18/2023 10:34:34.895 16259 41.20
04/18/2023 10:34:35.104 16271 41.20
04/18/2023 10:34:35.312 16258 41.20
04/18/2023 10:34:35.489 16256 41.20
04/18/2023 10:34:35.697 16267 41.20
04/18/2023 10:34:35.905 16263 41.20
04/18/2023 10:34:36.112 16242 41.20
04/18/2023 10:34:36.321 16256 41.20
04/18/2023 10:34:36.530 16263 41.20
04/18/2023 10:34:36.730 16249 41.20
04/18/2023 10:34:36.931 16246 41.20
04/18/2023 10:34:37.154 16266 41.20
04/18/2023 10:34:37.361 16256 41.20
04/18/2023 10:34:37.553 16231 41.20
04/18/2023 10:34:37.770 16230 41.20
04/18/2023 10:34:37.987 16266 41.20
04/18/2023 10:34:38.195 16256 41.20
04/18/2023 10:34:38.403 16216 41.20
04/18/2023 10:34:38.612 16252 41.20
04/18/2023 10:34:38.820 16247 41.20
04/18/2023 10:34:39.027 16226 41.20
04/18/2023 10:34:39.237 16234 41.20
04/18/2023 10:34:39.411 16244 41.20
04/18/2023 10:34:39.620 16235 41.20
04/18/2023 10:34:39.827 16227 41.20
04/18/2023 10:34:40.036 16246 41.20
04/18/2023 10:34:40.245 16262 41.20
04/18/2023 10:34:40.453 16213 41.20
04/18/2023 10:34:40.658 16194 41.20
04/18/2023 10:34:40.854 16238 41.20
04/18/2023 10:34:41.062 16245 41.20
04/18/2023 10:34:41.270 16206 41.20
04/18/2023 10:34:41.478 16221 41.20
04/18/2023 10:34:41.686 16246 41.20
04/18/2023 10:34:41.898 16244 41.20
04/18/2023 10:34:42.116 16203 41.20
04/18/2023 10:34:42.326 16242 41.20
04/18/2023 10:34:42.534 16237 41.20
04/18/2023 10:34:42.742 16240 41.20
04/18/2023 10:34:42.950 16241 41.20
04/18/2023 10:34:43.159 16247 41.20
04/18/2023 10:34:43.367 16235 41.20
04/18/2023 10:34:43.543 16230 41.20
04/18/2023 10:34:43.751 16246 41.20
04/18/2023 10:34:43.960 16252 41.20
04/18/2023 10:34:44.167 16226 41.20
04/18/2023 10:34:44.376 16234 41.20
04/18/2023 10:34:44.582 16238 41.20
04/18/2023 10:34:44.781 16220 41.20
04/18/2023 10:34:44.984 16227 41.20
04/18/2023 10:34:45.193 16226 41.20
04/18/2023 10:34:45.405 16215 41.20
04/18/2023 10:34:45.608 16217 41.20
04/18/2023 10:34:45.817 16254 41.23
04/18/2023 10:34:46.026 16233 41.23
04/18/2023 10:34:46.243 16199 41.23
04/18/2023 10:34:46.457 16206 41.23
04/18/2023 10:34:46.666 16216 41.23
04/18/2023 10:34:46.875 16221 41.23
04/18/2023 10:34:47.082 16205 41.23
04/18/2023 10:34:47.291 16213 41.23
04/18/2023 10:34:47.498 16231 41.20
04/18/2023 10:34:47.675 16222 41.20
04/18/2023 10:34:47.883 16219 41.20
04/18/2023 10:34:48.090 16240 41.20
04/18/2023 10:34:48.299 16242 41.20
04/18/2023 10:34:48.507 16216 41.20
04/18/2023 10:34:48.707 16220 41.20
04/18/2023 10:34:48.909 16225 41.20
04/18/2023 10:34:49.117 16211 41.20
04/18/2023 10:34:49.325 16207 41.20
04/18/2023 10:34:49.532 16237 41.20
04/18/2023 10:34:49.741 16237 41.20
04/18/2023 10:34:49.948 16213 41.20
04/18/2023 10:34:50.157 16215 41.20
04/18/2023 10:34:50.371 16241 41.20
04/18/2023 10:34:50.588 16195 41.23
04/18/2023 10:34:50.798 16210 41.23
04/18/2023 10:34:51.006 16212 41.20
04/18/2023 10:34:51.214 16225 41.23
04/18/2023 10:34:51.422 16230 41.20
04/18/2023 10:34:51.631 16231 41.20
04/18/2023 10:34:51.806 16226 41.20
04/18/2023 10:34:52.015 16210 41.20
04/18/2023 10:34:52.223 16226 41.20
04/18/2023 10:34:52.431 16193 41.23
04/18/2023 10:34:52.634 16193 41.20
04/18/2023 10:34:52.832 16233 41.20
04/18/2023 10:34:53.039 16236 41.20
04/18/2023 10:34:53.248 16198 41.23
04/18/2023 10:34:53.456 16186 41.20
04/18/2023 10:34:53.665 16218 41.20
04/18/2023 10:34:53.873 16240 41.20
04/18/2023 10:34:54.080 16198 41.20
04/18/2023 10:34:54.289 16184 41.20
04/18/2023 10:34:54.497 16216 41.23
04/18/2023 10:34:54.713 16217 41.20
04/18/2023 10:34:54.930 16207 41.23
04/18/2023 10:34:55.138 16208 41.23
04/18/2023 10:34:55.346 16227 41.20
04/18/2023 10:34:55.554 16193 41.20
04/18/2023 10:34:55.763 16211 41.23
04/18/2023 10:34:55.939 16223 41.23
04/18/2023 10:34:56.147 16209 41.23
04/18/2023 10:34:56.355 16199 41.23
04/18/2023 10:34:56.560 16221 41.23
04/18/2023 10:34:56.771 16234 41.23
04/18/2023 10:34:56.963 16207 41.23
04/18/2023 10:34:57.172 16193 41.20
04/18/2023 10:34:57.380 16222 41.23
04/18/2023 10:34:57.587 16220 41.23
04/18/2023 10:34:57.796 16209 41.23
04/18/2023 10:34:58.004 16197 41.23
04/18/2023 10:34:58.211 16216 41.23
04/18/2023 10:34:58.420 16199 41.23
04/18/2023 10:34:58.628 16180 41.20
04/18/2023 10:34:58.839 16213 41.23
04/18/2023 10:34:59.057 16215 41.20
04/18/2023 10:34:59.269 16188 41.20
04/18/2023 10:34:59.476 16174 41.20
04/18/2023 10:34:59.684 16211 41.23
04/18/2023 10:34:59.894 16208 41.23
04/18/2023 10:35:00.069 16194 41.23
04/18/2023 10:35:00.278 16215 41.23
04/18/2023 10:35:00.485 16208 41.23
04/18/2023 10:35:00.685 16185 41.23
04/18/2023 10:35:00.886 16170 41.23
04/18/2023 10:35:01.094 16216 41.23
04/18/2023 10:35:01.303 16208 41.23
04/18/2023 10:35:01.511 16160 41.23
04/18/2023 10:35:01.718 16169 41.23
04/18/2023 10:35:01.927 16217 41.23
04/18/2023 10:35:02.131 16172 41.23
04/18/2023 10:35:02.344 16180 41.23
04/18/2023 10:35:02.551 16216 41.23
04/18/2023 10:35:02.759 16214 41.23
04/18/2023 10:35:02.973 16178 41.23
04/18/2023 10:35:03.191 16188 41.23
04/18/2023 10:35:03.399 16224 41.23
04/18/2023 10:35:03.606 16179 41.23
04/18/2023 10:35:03.817 16177 41.23
04/18/2023 10:35:04.025 16207 41.23
04/18/2023 10:35:04.201 16203 41.23
04/18/2023 10:35:04.409 16173 41.23
04/18/2023 10:35:04.611 16182 41.23
04/18/2023 10:35:04.810 16197 41.23
04/18/2023 10:35:05.017 16196 41.23
04/18/2023 10:35:05.226 16163 41.23
04/18/2023 10:35:05.434 16196 41.23
04/18/2023 10:35:05.642 16225 41.23
04/18/2023 10:35:05.851 16174 41.23
04/18/2023 10:35:06.058 16172 41.23
04/18/2023 10:35:06.266 16201 41.23
04/18/2023 10:35:06.475 16187 41.23
04/18/2023 10:35:06.682 16167 41.23
04/18/2023 10:35:06.889 16184 41.23
04/18/2023 10:35:07.103 16212 41.23
04/18/2023 10:35:07.320 16195 41.23
04/18/2023 10:35:07.531 16176 41.23
04/18/2023 10:35:07.740 16200 41.23
04/18/2023 10:35:07.948 16203 41.23
04/18/2023 10:35:08.124 16176 41.23
04/18/2023 10:35:08.332 16171 41.23
04/18/2023 10:35:08.536 16193 41.23
04/18/2023 10:35:08.737 16202 41.26
04/18/2023 10:35:08.941 16181 41.26
04/18/2023 10:35:09.148 16179 41.23
04/18/2023 10:35:09.357 16202 41.23
04/18/2023 10:35:09.566 16149 41.23
04/18/2023 10:35:09.774 16148 41.23
04/18/2023 10:35:09.982 16180 41.23
04/18/2023 10:35:10.190 16196 41.23
04/18/2023 10:35:10.399 16171 41.23
04/18/2023 10:35:10.606 16189 41.23
04/18/2023 10:35:10.815 16185 41.23
04/18/2023 10:35:11.022 16184 41.23
04/18/2023 10:35:11.239 16167 41.23
04/18/2023 10:35:11.456 16188 41.23
04/18/2023 10:35:11.664 16189 41.23
04/18/2023 10:35:11.871 16176 41.23
04/18/2023 10:35:12.080 16171 41.23
04/18/2023 10:35:12.256 16177 41.23
04/18/2023 10:35:12.465 16184 41.23
04/18/2023 10:35:12.664 16169 41.23
04/18/2023 10:35:12.864 16182 41.23
04/18/2023 10:35:13.073 16201 41.23
04/18/2023 10:35:13.280 16194 41.23
04/18/2023 10:35:13.487 16173 41.23
04/18/2023 10:35:13.696 16186 41.23
04/18/2023 10:35:13.904 16182 41.23
04/18/2023 10:35:14.113 16170 41.23
04/18/2023 10:35:14.321 16180 41.23
04/18/2023 10:35:14.529 16193 41.23
04/18/2023 10:35:14.738 16151 41.23
04/18/2023 10:35:14.961 16185 41.23
04/18/2023 10:35:15.169 16192 41.23
04/18/2023 10:35:15.367 16186 41.23
04/18/2023 10:35:15.584 16168 41.23
04/18/2023 10:35:15.794 16190 41.23
04/18/2023 10:35:16.003 16193 41.23
04/18/2023 10:35:16.211 16182 41.23
04/18/2023 10:35:16.386 16176 41.23
04/18/2023 10:35:16.590 16186 41.23
04/18/2023 10:35:16.787 16188 41.23
04/18/2023 10:35:16.995 16172 41.23
04/18/2023 10:35:17.203 16168 41.23
04/18/2023 10:35:17.412 16194 41.23
04/18/2023 10:35:17.621 16189 41.23
04/18/2023 10:35:17.828 16181 41.23
04/18/2023 10:35:18.036 16183 41.23
04/18/2023 10:35:18.244 16205 41.23
04/18/2023 10:35:18.453 16195 41.23
04/18/2023 10:35:18.661 16169 41.26
04/18/2023 10:35:18.869 16190 41.26
04/18/2023 10:35:19.077 16172 41.26
04/18/2023 10:35:19.285 16179 41.26
04/18/2023 10:35:19.493 16186 41.26
04/18/2023 10:35:19.713 16188 41.26
04/18/2023 10:35:19.926 16183 41.23
04/18/2023 10:35:20.134 16186 41.26
04/18/2023 10:35:20.342 16190 41.26
04/18/2023 10:35:20.515 16192 41.26
04/18/2023 10:35:20.715 16189 41.26
04/18/2023 10:35:20.919 16171 41.26
04/18/2023 10:35:21.127 16208 41.26
04/18/2023 10:35:21.336 16191 41.23
04/18/2023 10:35:21.544 16182 41.26
04/18/2023 10:35:21.752 16197 41.26
04/18/2023 10:35:21.960 16191 41.23
04/18/2023 10:35:22.168 16191 41.23
04/18/2023 10:35:22.380 16189 41.23
04/18/2023 10:35:22.585 16187 41.23
04/18/2023 10:35:22.793 16206 41.23
04/18/2023 10:35:23.002 16191 41.23
04/18/2023 10:35:23.209 16194 41.23
04/18/2023 10:35:23.417 16208 41.23
04/18/2023 10:35:23.626 16208 41.23
04/18/2023 10:35:23.840 16190 41.23
04/18/2023 10:35:24.058 16215 41.23
04/18/2023 10:35:24.282 16199 41.23
04/18/2023 10:35:24.442 16200 41.23
04/18/2023 10:35:24.640 16187 41.23
04/18/2023 10:35:24.843 16186 41.23
04/18/2023 10:35:25.050 16193 41.23
04/18/2023 10:35:25.260 16195 41.23
04/18/2023 10:35:25.468 16175 41.23
04/18/2023 10:35:25.676 16192 41.23
04/18/2023 10:35:25.884 16187 41.23
04/18/2023 10:35:26.091 16185 41.23
04/18/2023 10:35:26.304 16184 41.23
04/18/2023 10:35:26.509 16201 41.23
04/18/2023 10:35:26.717 16187 41.23
04/18/2023 10:35:26.925 16192 41.23
04/18/2023 10:35:27.133 16208 41.23
04/18/2023 10:35:27.341 16191 41.23
04/18/2023 10:35:27.549 16186 41.23
04/18/2023 10:35:27.757 16192 41.23
04/18/2023 10:35:27.965 16200 41.23
04/18/2023 10:35:28.184 16195 41.23
04/18/2023 10:35:28.398 16196 41.23
04/18/2023 10:35:28.566 16208 41.23
04/18/2023 10:35:28.765 16196 41.26
04/18/2023 10:35:28.973 16173 41.26
04/18/2023 10:35:29.181 16186 41.26
04/18/2023 10:35:29.389 16184 41.26
04/18/2023 10:35:29.598 16183 41.26
04/18/2023 10:35:29.806 16194 41.26
04/18/2023 10:35:30.013 16183 41.23
04/18/2023 10:35:30.222 16193 41.23
04/18/2023 10:35:30.430 16193 41.26
04/18/2023 10:35:30.639 16186 41.26
04/18/2023 10:35:30.847 16199 41.26
04/18/2023 10:35:31.055 16191 41.26
04/18/2023 10:35:31.263 16190 41.26
04/18/2023 10:35:31.475 16199 41.23
04/18/2023 10:35:31.679 16195 41.26
04/18/2023 10:35:31.888 16197 41.23
04/18/2023 10:35:32.095 16186 41.23
04/18/2023 10:35:32.315 16196 41.26
04/18/2023 10:35:32.528 16205 41.26
04/18/2023 10:35:32.694 16202 41.26
04/18/2023 10:35:32.896 16208 41.26
04/18/2023 10:35:33.104 16203 41.26
04/18/2023 10:35:33.312 16214 41.26
04/18/2023 10:35:33.521 16206 41.26
04/18/2023 10:35:33.729 16203 41.26
04/18/2023 10:35:33.936 16207 41.26
04/18/2023 10:35:34.146 16203 41.26
04/18/2023 10:35:34.353 16212 41.23
04/18/2023 10:35:34.559 16195 41.23
04/18/2023 10:35:34.769 16188 41.23
04/18/2023 10:35:34.978 16223 41.23
04/18/2023 10:35:35.185 16209 41.23
04/18/2023 10:35:35.394 16207 41.23
04/18/2023 10:35:35.603 16219 41.23
04/18/2023 10:35:35.810 16198 41.23
04/18/2023 10:35:36.019 16197 41.23
04/18/2023 10:35:36.226 16202 41.23
04/18/2023 10:35:36.447 16208 41.23
04/18/2023 10:35:36.660 16192 41.23
04/18/2023 10:35:36.823 16202 41.23
04/18/2023 10:35:37.027 16219 41.23
04/18/2023 10:35:37.236 16207 41.23
04/18/2023 10:35:37.445 16187 41.23
04/18/2023 10:35:37.668 16199 41.23
04/18/2023 10:35:37.876 16181 41.23
04/18/2023 10:35:38.069 16220 41.23
04/18/2023 10:35:38.277 16229 41.23
04/18/2023 10:35:38.486 16186 41.23
04/18/2023 10:35:38.690 16181 41.23
04/18/2023 10:35:38.901 16207 41.23
04/18/2023 10:35:39.110 16224 41.23
04/18/2023 10:35:39.317 16163 41.23
04/18/2023 10:35:39.525 16176 41.23
