RAL10
Sampling=1
Gain=5
Zero_base=4854
Time_cost=0
Integrator=0
Polarization=A
Date=18/4/2023

UTC RAD T(C)
04/18/2023 10:28:08.867 9149 41.20
04/18/2023 10:28:09.074 9172 41.23
04/18/2023 10:28:09.286 9143 41.23
04/18/2023 10:28:09.459 9156 41.23
04/18/2023 10:28:09.667 9161 41.20
04/18/2023 10:28:09.876 9151 41.23
04/18/2023 10:28:10.084 9163 41.20
04/18/2023 10:28:10.292 9154 41.23
04/18/2023 10:28:10.499 9163 41.20
04/18/2023 10:28:10.703 9164 41.20
04/18/2023 10:28:10.904 9161 41.20
04/18/2023 10:28:11.107 9149 41.20
04/18/2023 10:28:11.317 9166 41.23
04/18/2023 10:28:11.525 9151 41.23
04/18/2023 10:28:11.738 9155 41.23
04/18/2023 10:28:11.955 9147 41.23
04/18/2023 10:28:12.166 9141 41.23
04/18/2023 10:28:12.374 9148 41.23
04/18/2023 10:28:12.582 9155 41.23
04/18/2023 10:28:12.790 9134 41.23
04/18/2023 10:28:12.998 9147 41.23
04/18/2023 10:28:13.207 9162 41.23
04/18/2023 10:28:13.415 9143 41.23
04/18/2023 10:28:13.591 9147 41.23
04/18/2023 10:28:13.799 9148 41.23
04/18/2023 10:28:14.008 9133 41.23
04/18/2023 10:28:14.216 9159 41.23
04/18/2023 10:28:14.424 9144 41.23
04/18/2023 10:28:14.633 9146 41.20
04/18/2023 10:28:14.840 9136 41.20
04/18/2023 10:28:15.048 9149 41.20
04/18/2023 10:28:15.240 9142 41.20
04/18/2023 10:28:15.448 9140 41.20
04/18/2023 10:28:15.657 9149 41.20
04/18/2023 10:28:15.865 9155 41.23
04/18/2023 10:28:16.081 9157 41.23
04/18/2023 10:28:16.298 9141 41.23
04/18/2023 10:28:16.506 9169 41.23
04/18/2023 10:28:16.715 9153 41.23
04/18/2023 10:28:16.923 9163 41.23
04/18/2023 10:28:17.130 9144 41.23
04/18/2023 10:28:17.339 9149 41.23
04/18/2023 10:28:17.547 9149 41.23
04/18/2023 10:28:17.723 9151 41.23
04/18/2023 10:28:17.931 9144 41.23
04/18/2023 10:28:18.143 9176 41.23
04/18/2023 10:28:18.348 9143 41.23
04/18/2023 10:28:18.556 9152 41.23
04/18/2023 10:28:18.758 9147 41.23
04/18/2023 10:28:18.956 9150 41.23
04/18/2023 10:28:19.164 9172 41.23
04/18/2023 10:28:19.373 9164 41.23
04/18/2023 10:28:19.581 9145 41.23
04/18/2023 10:28:19.788 9148 41.23
04/18/2023 10:28:19.997 9142 41.23
04/18/2023 10:28:20.205 9138 41.23
04/18/2023 10:28:20.419 9153 41.23
04/18/2023 10:28:20.636 9162 41.23
04/18/2023 10:28:20.845 9149 41.23
04/18/2023 10:28:21.053 9149 41.23
04/18/2023 10:28:21.261 9158 41.23
04/18/2023 10:28:21.469 9171 41.23
04/18/2023 10:28:21.678 9161 41.23
04/18/2023 10:28:21.853 9151 41.23
04/18/2023 10:28:22.061 9128 41.23
04/18/2023 10:28:22.270 9142 41.23
04/18/2023 10:28:22.478 9150 41.23
04/18/2023 10:28:22.685 9128 41.23
04/18/2023 10:28:22.884 9144 41.23
04/18/2023 10:28:23.086 9153 41.23
04/18/2023 10:28:23.294 9143 41.23
04/18/2023 10:28:23.503 9146 41.23
04/18/2023 10:28:23.716 9155 41.23
04/18/2023 10:28:23.919 9164 41.23
04/18/2023 10:28:24.128 9148 41.23
04/18/2023 10:28:24.336 9142 41.23
04/18/2023 10:28:24.560 9139 41.23
