               data_ora   rad  temperatura
2023-03-27 22:17:35.035  9118        40.32
2023-03-27 22:17:35.210  9075        40.32
2023-03-27 22:17:35.419  9023        40.32
2023-03-27 22:17:35.628  9023        40.32
2023-03-27 22:17:35.835  9000        40.32
2023-03-27 22:17:36.043  8947        40.32
2023-03-27 22:17:36.252  8951        40.32
2023-03-27 22:17:36.450  8931        40.32
2023-03-27 22:17:36.651  8857        40.32
2023-03-27 22:17:36.859  8832        40.32
2023-03-27 22:17:37.068  8830        40.32
2023-03-27 22:17:37.277  8815        40.32
2023-03-27 22:17:37.485  8811        40.32
2023-03-27 22:17:37.699  8762        40.32
2023-03-27 22:17:37.916  8726        40.32
2023-03-27 22:17:38.124  8708        40.32
2023-03-27 22:17:38.333  8693        40.32
2023-03-27 22:17:38.542  8690        40.32
2023-03-27 22:17:38.749  8668        40.32
2023-03-27 22:17:38.959  8658        40.32
2023-03-27 22:17:39.166  8627        40.29
2023-03-27 22:17:39.342  8537        40.29
2023-03-27 22:17:39.549  8497        40.29
2023-03-27 22:17:39.759  8463        40.29
2023-03-27 22:17:39.966  8411        40.32
2023-03-27 22:17:40.172  8405        40.32
2023-03-27 22:17:40.371  8400        40.32
2023-03-27 22:17:40.575  8388        40.32
2023-03-27 22:17:40.784  8349        40.29
2023-03-27 22:17:40.991  8291        40.29
2023-03-27 22:17:41.198  8237        40.29
2023-03-27 22:17:41.408  8218        40.29
2023-03-27 22:17:41.615  8285        40.29
2023-03-27 22:17:41.840  8314        40.32
2023-03-27 22:17:42.044  8296        40.32
2023-03-27 22:17:42.255  8279        40.32
2023-03-27 22:17:42.464  8287        40.32
2023-03-27 22:17:42.673  8314        40.32
2023-03-27 22:17:42.881  8304        40.29
2023-03-27 22:17:43.090  8316        40.29
2023-03-27 22:17:43.265  8284        40.29
2023-03-27 22:17:43.472  8294        40.29
2023-03-27 22:17:43.682  8295        40.29
2023-03-27 22:17:43.890  8320        40.29
2023-03-27 22:17:44.092  8350        40.29
2023-03-27 22:17:44.291  8332        40.29
2023-03-27 22:17:44.498  8331        40.29
2023-03-27 22:17:44.706  8336        40.29
2023-03-27 22:17:44.915  8356        40.29
2023-03-27 22:17:45.123  8319        40.32
2023-03-27 22:17:45.331  8318        40.29
2023-03-27 22:17:45.540  8327        40.29
2023-03-27 22:17:45.748  8330        40.29
2023-03-27 22:17:45.956  8317        40.29
2023-03-27 22:17:46.164  8347        40.29
2023-03-27 22:17:46.382  8341        40.29
2023-03-27 22:17:46.597  8294        40.29
2023-03-27 22:17:46.805  8282        40.29
2023-03-27 22:17:47.012  8267        40.29
2023-03-27 22:17:47.220  8317        40.29
2023-03-27 22:17:47.398  8302        40.29
2023-03-27 22:17:47.606  8300        40.29
2023-03-27 22:17:47.830  8279        40.29
2023-03-27 22:17:48.013  8253        40.29
2023-03-27 22:17:48.214  8244        40.29
2023-03-27 22:17:48.423  8248        40.29
2023-03-27 22:17:48.631  8271        40.29
2023-03-27 22:17:48.839  8292        40.29
2023-03-27 22:17:49.047  8298        40.32
2023-03-27 22:17:49.256  8341        40.29
2023-03-27 22:17:49.462  8353        40.29
2023-03-27 22:17:49.672  8346        40.32
2023-03-27 22:17:49.880  8324        40.32
2023-03-27 22:17:50.087  8360        40.29
2023-03-27 22:17:50.297  8348        40.29
2023-03-27 22:17:50.510  8337        40.29
2023-03-27 22:17:50.727  8333        40.29
2023-03-27 22:17:50.937  8346        40.29
2023-03-27 22:17:51.146  8334        40.29
2023-03-27 22:17:51.354  8367        40.32
2023-03-27 22:17:51.530  8354        40.29
2023-03-27 22:17:51.735  8378        40.32
2023-03-27 22:17:51.933  8376        40.32
2023-03-27 22:17:52.138  8385        40.32
2023-03-27 22:17:52.347  8387        40.32
2023-03-27 22:17:52.554  8387        40.32
2023-03-27 22:17:52.762  8396        40.32
2023-03-27 22:17:52.971  8351        40.32
2023-03-27 22:17:53.179  8381        40.32
2023-03-27 22:17:53.388  8363        40.32
2023-03-27 22:17:53.596  8385        40.32
2023-03-27 22:17:53.804  8373        40.32
2023-03-27 22:17:54.012  8403        40.32
2023-03-27 22:17:54.220  8409        40.32
2023-03-27 22:17:54.427  8389        40.32
2023-03-27 22:17:54.634  8388        40.32
2023-03-27 22:17:54.850  8377        40.32
2023-03-27 22:17:55.066  8377        40.32
2023-03-27 22:17:55.275  8358        40.32
2023-03-27 22:17:55.484  8368        40.32
2023-03-27 22:17:55.654  8411        40.32
2023-03-27 22:17:55.853  8385        40.32
