           data_ora  elevazione  azimuth
2023-03-27 22:17:35        20.1    129.9
2023-03-27 22:17:38        20.0    129.9
2023-03-27 22:17:41        20.0    129.9
2023-03-27 22:17:44        20.0    129.9
2023-03-27 22:17:47        20.0    129.9
2023-03-27 22:17:50        20.0    129.9
2023-03-27 22:17:53        20.0    129.9
2023-03-27 22:17:56        20.0    129.9
2023-03-27 22:17:59        20.0    129.9
2023-03-27 22:18:02        20.0    129.9
2023-03-27 22:18:05        20.0    129.9
2023-03-27 22:18:08        20.0    129.9
2023-03-27 22:18:11        20.0    129.9
2023-03-27 22:18:14        20.0    129.9
2023-03-27 22:18:17        20.0    129.9
2023-03-27 22:18:20        20.0    129.9
2023-03-27 22:18:23        20.0    129.9
2023-03-27 22:18:26        20.0    129.9
2023-03-27 22:18:29        20.0    129.9
2023-03-27 22:18:32        20.0    129.9
2023-03-27 22:18:35        20.0    129.9
2023-03-27 22:18:38        20.0    129.9
2023-03-27 22:18:41        20.0    129.9
2023-03-27 22:18:44        20.0    129.9
2023-03-27 22:18:47        20.0    129.9
2023-03-27 22:18:50        20.0    129.9
2023-03-27 22:18:53        20.0    129.9
2023-03-27 22:18:56        20.0    129.9
2023-03-27 22:18:59        20.0    129.9
2023-03-27 22:19:02        20.0    129.9
2023-03-27 22:19:05        20.0    129.9
2023-03-27 22:19:08        20.0    129.9
2023-03-27 22:19:11        20.0    129.9
2023-03-27 22:19:14        20.0    129.9
2023-03-27 22:19:17        20.0    129.9
2023-03-27 22:19:20        20.0    129.9
2023-03-27 22:19:23        20.0    129.9
2023-03-27 22:19:26        20.0    129.9
2023-03-27 22:19:29        20.0    129.9
2023-03-27 22:19:32        20.0    129.9
2023-03-27 22:19:35        20.0    129.9
2023-03-27 22:19:38        20.0    129.9
2023-03-27 22:19:41        20.0    129.9
2023-03-27 22:19:44        20.0    129.9
2023-03-27 22:19:47        20.0    129.9
2023-03-27 22:19:50        20.0    129.9
2023-03-27 22:19:53        20.0    129.9
2023-03-27 22:19:56        20.0    129.9
2023-03-27 22:19:59        20.0    129.9
2023-03-27 22:20:02        20.0    129.9
2023-03-27 22:20:05        20.0    129.9
2023-03-27 22:20:08        20.0    129.9
2023-03-27 22:20:11        20.0    129.9
2023-03-27 22:20:14        20.0    129.9
2023-03-27 22:20:17        20.0    129.9
2023-03-27 22:20:20        20.0    129.9
2023-03-27 22:20:23        20.0    129.9
2023-03-27 22:20:26        20.0    129.9
2023-03-27 22:20:29        20.0    129.9
2023-03-27 22:20:32        20.0    129.9
2023-03-27 22:20:35        20.0    129.9
2023-03-27 22:20:38        20.0    129.9
2023-03-27 22:20:41        20.0    129.9
2023-03-27 22:20:44        20.0    129.9
2023-03-27 22:20:47        20.0    129.9
2023-03-27 22:20:50        20.0    129.9
2023-03-27 22:20:53        20.0    129.9
2023-03-27 22:20:56        20.0    129.9
2023-03-27 22:20:59        20.0    129.9
2023-03-27 22:21:02        20.0    129.9
2023-03-27 22:21:05        20.0    129.9
2023-03-27 22:21:08        20.0    129.9
2023-03-27 22:21:11        20.0    129.9
2023-03-27 22:21:14        20.0    129.9
2023-03-27 22:21:17        20.0    129.9
2023-03-27 22:21:20        20.0    129.9
2023-03-27 22:21:23        20.0    129.9
2023-03-27 22:21:26        20.0    129.9
2023-03-27 22:21:29        20.0    129.9
2023-03-27 22:21:32        20.0    129.9
2023-03-27 22:21:35        20.0    129.9
2023-03-27 22:21:38        20.0    129.9
2023-03-27 22:21:41        20.0    129.9
2023-03-27 22:21:44        20.0    129.9
2023-03-27 22:21:47        20.0    129.9
2023-03-27 22:21:50        20.0    129.9
2023-03-27 22:21:53        20.0    129.9
2023-03-27 22:21:56        20.0    129.9
2023-03-27 22:21:59        20.0    129.9
2023-03-27 22:22:02        20.0    129.9
2023-03-27 22:22:05        20.0    129.9
2023-03-27 22:22:08        20.0    129.9
2023-03-27 22:22:11        20.0    129.9
2023-03-27 22:22:14        20.0    129.9
2023-03-27 22:22:17        20.0    129.9
2023-03-27 22:22:20        20.0    129.9
2023-03-27 22:22:23        20.0    129.9
2023-03-27 22:22:26        20.0    129.9
2023-03-27 22:22:29        20.0    129.9
2023-03-27 22:22:32        20.0    129.9
2023-03-27 22:22:35        20.0    129.9
2023-03-27 22:22:38        20.0    129.9
2023-03-27 22:22:41        20.0    129.9
2023-03-27 22:22:44        20.0    129.9
2023-03-27 22:22:47        20.0    129.9
2023-03-27 22:22:50        20.0    129.9
2023-03-27 22:22:53        20.0    129.9
2023-03-27 22:22:56        20.0    129.9
2023-03-27 22:22:59        20.0    129.9
2023-03-27 22:23:02        20.0    129.9
2023-03-27 22:23:05        20.0    129.9
2023-03-27 22:23:08        20.0    129.9
2023-03-27 22:23:11        20.0    129.9
2023-03-27 22:23:14        20.0    129.9
2023-03-27 22:23:17        20.0    129.9
2023-03-27 22:23:20        20.0    129.9
2023-03-27 22:23:23        20.0    129.9
2023-03-27 22:23:26        20.0    129.9
2023-03-27 22:23:29        20.0    129.9
2023-03-27 22:23:32        20.0    129.9
2023-03-27 22:23:35        20.0    129.9
2023-03-27 22:23:38        20.0    129.9
2023-03-27 22:23:41        20.0    129.9
2023-03-27 22:23:44        20.0    129.9
2023-03-27 22:23:47        20.0    129.9
2023-03-27 22:23:50        20.0    129.9
2023-03-27 22:23:53        20.0    129.9
2023-03-27 22:23:56        20.0    129.9
2023-03-27 22:23:59        20.0    129.9
2023-03-27 22:24:02        20.0    129.9
2023-03-27 22:24:05        20.0    129.9
2023-03-27 22:24:08        20.0    129.9
