               data_ora   rad  temperatura elevazione
2023-04-17 22:26:47.075  4630        41.02         20
2023-04-17 22:26:47.275  4616        41.02         20
2023-04-17 22:26:47.476  4614        41.02         20
2023-04-17 22:26:47.684  4600        41.02         20
2023-04-17 22:26:47.892  4595        41.02         20
2023-04-17 22:26:48.100  4597        41.02         20
2023-04-17 22:26:48.316  4598        40.99         20
2023-04-17 22:26:48.532  4607        41.02         20
2023-04-17 22:26:48.741  4604        41.02         20
2023-04-17 22:26:48.948  4605        41.02         20
2023-04-17 22:26:49.157  4601        41.02         20
2023-04-17 22:26:49.364  4603        41.02         20
2023-04-17 22:26:49.573  4625        41.02         20
2023-04-17 22:26:49.779  4613        41.02         20
2023-04-17 22:26:49.956  4614        41.02         20
2023-04-17 22:26:50.165  4608        41.02         20
2023-04-17 22:26:50.373  4616        41.02         20
2023-04-17 22:26:50.582  4592        41.02         20
2023-04-17 22:26:50.788  4594        41.02         20
2023-04-17 22:26:50.997  4610        41.02         20
2023-04-17 22:26:51.200  4611        41.02         20
2023-04-17 22:26:51.398  4585        41.02         20
2023-04-17 22:26:51.606  4586        41.02         20
2023-04-17 22:26:51.814  4584        41.02         20
2023-04-17 22:26:52.022  4589        41.02         20
2023-04-17 22:26:52.230  4602        41.02         20
2023-04-17 22:26:52.450  4602        41.02         20
2023-04-17 22:26:52.663  4592        41.02         20
2023-04-17 22:26:52.871  4596        41.02         20
2023-04-17 22:26:53.079  4593        41.02         20
2023-04-17 22:26:53.287  4602        41.02         20
2023-04-17 22:26:53.496  4598        41.02         20
2023-04-17 22:26:53.704  4602        40.99         20
2023-04-17 22:26:53.912  4603        40.99         20
2023-04-17 22:26:54.088  4601        41.02         20
2023-04-17 22:26:54.296  4592        40.99         20
2023-04-17 22:26:54.505  4598        40.99         20
2023-04-17 22:26:54.712  4586        41.02         20
2023-04-17 22:26:54.920  4606        40.99         20
2023-04-17 22:26:55.129  4603        40.99         20
2023-04-17 22:26:55.337  4595        40.99         20
2023-04-17 22:26:55.545  4577        40.99         20
2023-04-17 22:26:55.738  4589        41.02         20
2023-04-17 22:26:55.946  4597        40.99         20
2023-04-17 22:26:56.153  4582        40.99         20
2023-04-17 22:26:56.367  4602        40.99         20
2023-04-17 22:26:56.585  4580        40.99         20
2023-04-17 22:26:56.795  4590        40.99         20
2023-04-17 22:26:57.004  4594        40.99         20
