               data_ora   rad  temperatura
2023-04-17 22:26:47.075  4630        41.02
2023-04-17 22:26:47.275  4616        41.02
2023-04-17 22:26:47.476  4614        41.02
2023-04-17 22:26:47.684  4600        41.02
2023-04-17 22:26:47.892  4595        41.02
2023-04-17 22:26:48.100  4597        41.02
2023-04-17 22:26:48.316  4598        40.99
2023-04-17 22:26:48.532  4607        41.02
2023-04-17 22:26:48.741  4604        41.02
2023-04-17 22:26:48.948  4605        41.02
2023-04-17 22:26:49.157  4601        41.02
2023-04-17 22:26:49.364  4603        41.02
2023-04-17 22:26:49.573  4625        41.02
2023-04-17 22:26:49.779  4613        41.02
2023-04-17 22:26:49.956  4614        41.02
2023-04-17 22:26:50.165  4608        41.02
2023-04-17 22:26:50.373  4616        41.02
2023-04-17 22:26:50.582  4592        41.02
2023-04-17 22:26:50.788  4594        41.02
2023-04-17 22:26:50.997  4610        41.02
2023-04-17 22:26:51.200  4611        41.02
2023-04-17 22:26:51.398  4585        41.02
2023-04-17 22:26:51.606  4586        41.02
2023-04-17 22:26:51.814  4584        41.02
2023-04-17 22:26:52.022  4589        41.02
2023-04-17 22:26:52.230  4602        41.02
2023-04-17 22:26:52.450  4602        41.02
2023-04-17 22:26:52.663  4592        41.02
2023-04-17 22:26:52.871  4596        41.02
2023-04-17 22:26:53.079  4593        41.02
2023-04-17 22:26:53.287  4602        41.02
2023-04-17 22:26:53.496  4598        41.02
2023-04-17 22:26:53.704  4602        40.99
2023-04-17 22:26:53.912  4603        40.99
2023-04-17 22:26:54.088  4601        41.02
2023-04-17 22:26:54.296  4592        40.99
2023-04-17 22:26:54.505  4598        40.99
2023-04-17 22:26:54.712  4586        41.02
2023-04-17 22:26:54.920  4606        40.99
2023-04-17 22:26:55.129  4603        40.99
2023-04-17 22:26:55.337  4595        40.99
2023-04-17 22:26:55.545  4577        40.99
2023-04-17 22:26:55.738  4589        41.02
2023-04-17 22:26:55.946  4597        40.99
2023-04-17 22:26:56.153  4582        40.99
2023-04-17 22:26:56.367  4602        40.99
2023-04-17 22:26:56.585  4580        40.99
2023-04-17 22:26:56.795  4590        40.99
2023-04-17 22:26:57.004  4594        40.99
2023-04-17 22:26:57.211  4596        40.99
2023-04-17 22:26:57.419  4597        40.99
2023-04-17 22:26:57.627  4601        40.99
2023-04-17 22:26:57.835  4586        41.02
2023-04-17 22:26:58.012  4590        41.02
2023-04-17 22:26:58.220  4601        41.02
2023-04-17 22:26:58.428  4601        41.02
2023-04-17 22:26:58.637  4607        40.99
2023-04-17 22:26:58.845  4591        41.02
2023-04-17 22:26:59.051  4608        40.99
2023-04-17 22:26:59.249  4586        40.99
2023-04-17 22:26:59.454  4588        40.99
2023-04-17 22:26:59.661  4584        40.99
2023-04-17 22:26:59.870  4592        40.99
2023-04-17 22:27:00.076  4594        40.99
2023-04-17 22:27:00.286  4604        40.99
2023-04-17 22:27:00.506  4608        40.99
2023-04-17 22:27:00.718  4593        41.02
2023-04-17 22:27:00.926  4596        40.99
2023-04-17 22:27:01.135  4595        40.99
2023-04-17 22:27:01.342  4601        40.99
2023-04-17 22:27:01.550  4627        40.99
2023-04-17 22:27:01.759  4605        40.99
2023-04-17 22:27:01.967  4595        40.99
2023-04-17 22:27:02.142  4611        40.99
2023-04-17 22:27:02.351  4613        40.99
2023-04-17 22:27:02.559  4625        40.99
2023-04-17 22:27:02.768  4620        40.99
2023-04-17 22:27:02.976  4608        40.99
2023-04-17 22:27:03.175  4627        40.99
2023-04-17 22:27:03.376  4609        40.99
2023-04-17 22:27:03.584  4627        40.99
2023-04-17 22:27:03.792  4612        40.99
2023-04-17 22:27:04.000  4624        40.99
2023-04-17 22:27:04.209  4621        40.99
2023-04-17 22:27:04.421  4629        40.99
2023-04-17 22:27:04.638  4617        40.99
2023-04-17 22:27:04.850  4606        40.99
2023-04-17 22:27:05.058  4619        40.99
2023-04-17 22:27:05.266  4607        40.99
2023-04-17 22:27:05.491  4610        40.99
2023-04-17 22:27:05.697  4630        40.99
2023-04-17 22:27:05.891  4625        40.99
2023-04-17 22:27:06.067  4619        40.99
2023-04-17 22:27:06.275  4608        40.99
2023-04-17 22:27:06.482  4615        40.99
2023-04-17 22:27:06.691  4614        40.99
2023-04-17 22:27:06.899  4615        40.99
2023-04-17 22:27:07.101  4623        40.99
2023-04-17 22:27:07.299  4629        40.99
2023-04-17 22:27:07.508  4627        40.99
2023-04-17 22:27:07.716  4619        40.99
2023-04-17 22:27:07.924  4634        40.99
2023-04-17 22:27:08.132  4623        40.99
2023-04-17 22:27:08.340  4616        40.99
2023-04-17 22:27:08.549  4620        40.99
2023-04-17 22:27:08.769  4637        40.99
2023-04-17 22:27:08.981  4629        40.99
2023-04-17 22:27:09.190  4644        40.99
2023-04-17 22:27:09.397  4608        40.99
2023-04-17 22:27:09.606  4645        40.99
2023-04-17 22:27:09.814  4633        40.99
2023-04-17 22:27:10.023  4644        40.99
2023-04-17 22:27:10.198  4628        40.99
2023-04-17 22:27:10.406  4626        40.99
2023-04-17 22:27:10.615  4620        40.99
