               data_ora   rad  temperatura elevazione
2023-03-31 22:45:47.400  5321        40.38         20
2023-03-31 22:45:47.603  5317        40.38         20
2023-03-31 22:45:47.822  5316        40.38         20
2023-03-31 22:45:48.025  5310        40.38         20
2023-03-31 22:45:48.213  5321        40.35         20
2023-03-31 22:45:48.432  5315        40.38         20
2023-03-31 22:45:48.635  5319        40.38         20
2023-03-31 22:45:48.838  5293        40.38         20
2023-03-31 22:45:49.041  5341        40.35         20
2023-03-31 22:45:49.260  5322        40.38         20
2023-03-31 22:45:49.463  5341        40.38         20
2023-03-31 22:45:49.682  5327        40.38         20
2023-03-31 22:45:49.900  5347        40.35         20
2023-03-31 22:45:50.103  5334        40.38         20
2023-03-31 22:45:50.307  5332        40.35         20
2023-03-31 22:45:50.525  5318        40.38         20
2023-03-31 22:45:50.728  5309        40.38         20
2023-03-31 22:45:50.932  5321        40.38         20
2023-03-31 22:45:51.119  5305        40.38         20
2023-03-31 22:45:51.322  5294        40.38         20
2023-03-31 22:45:51.525  5292        40.38         20
2023-03-31 22:45:51.744  5295        40.38         20
2023-03-31 22:45:51.931  5275        40.38         20
2023-03-31 22:45:52.135  5286        40.38         20
2023-03-31 22:45:52.353  5280        40.38         20
2023-03-31 22:45:52.556  5278        40.38         20
2023-03-31 22:45:52.760  5264        40.38         20
2023-03-31 22:45:52.978  5292        40.38         20
2023-03-31 22:45:53.181  5288        40.38         20
2023-03-31 22:45:53.385  5291        40.38         20
2023-03-31 22:45:53.603  5301        40.35         20
2023-03-31 22:45:53.806  5276        40.38         20
2023-03-31 22:45:54.010  5298        40.35         20
2023-03-31 22:45:54.228  5306        40.35         20
2023-03-31 22:45:54.447  5303        40.35         20
2023-03-31 22:45:54.650  5309        40.35         20
2023-03-31 22:45:54.869  5310        40.38         20
2023-03-31 22:45:55.072  5328        40.38         20
2023-03-31 22:45:55.244  5305        40.38         20
2023-03-31 22:45:55.447  5333        40.38         20
2023-03-31 22:45:55.650  5317        40.38         20
2023-03-31 22:45:55.853  5331        40.38         20
2023-03-31 22:45:56.056  5333        40.38         20
2023-03-31 22:45:56.275  5338        40.38         20
2023-03-31 22:45:56.478  5326        40.38         20
2023-03-31 22:45:56.681  5315        40.38         20
2023-03-31 22:45:56.900  5319        40.38         20
2023-03-31 22:45:57.103  5321        40.38         20
2023-03-31 22:45:57.306  5323        40.38         20
2023-03-31 22:45:57.525  5336        40.38         20
2023-03-31 22:45:57.728  5339        40.38         20
2023-03-31 22:45:57.947  5346        40.38         20
2023-03-31 22:45:58.150  5327        40.38         20
2023-03-31 22:45:58.353  5347        40.38         20
2023-03-31 22:45:58.572  5334        40.38         20
2023-03-31 22:45:58.791  5337        40.38         20
2023-03-31 22:45:58.994  5331        40.38         20
2023-03-31 22:45:59.213  5315        40.38         20
2023-03-31 22:45:59.384  5295        40.38         20
2023-03-31 22:45:59.572  5316        40.38         20
2023-03-31 22:45:59.775  5304        40.38         20
