               data_ora   rad  temperatura elevazione
2023-02-15 03:00:12.106  4314        40.35         20
2023-02-15 03:00:12.323  4329        40.35         20
2023-02-15 03:00:12.532  4329        40.35         20
2023-02-15 03:00:12.739  4324        40.35         20
2023-02-15 03:00:12.948  4324        40.35         20
2023-02-15 03:00:13.155  4331        40.35         20
2023-02-15 03:00:13.364  4324        40.35         20
2023-02-15 03:00:13.572  4326        40.35         20
2023-02-15 03:00:13.749  4342        40.35         20
2023-02-15 03:00:13.957  4332        40.35         20
2023-02-15 03:00:14.164  4319        40.35         20
2023-02-15 03:00:14.385  4318        40.35         20
2023-02-15 03:00:14.581  4327        40.35         20
2023-02-15 03:00:14.788  4341        40.35         20
2023-02-15 03:00:14.993  4316        40.35         20
2023-02-15 03:00:15.195  4331        40.35         20
2023-02-15 03:00:15.398  4317        40.35         20
2023-02-15 03:00:15.605  4303        40.35         20
2023-02-15 03:00:15.814  4304        40.35         20
2023-02-15 03:00:16.027  4316        40.35         20
2023-02-15 03:00:16.245  4296        40.35         20
2023-02-15 03:00:16.452  4310        40.35         20
2023-02-15 03:00:16.661  4315        40.35         20
2023-02-15 03:00:16.868  4302        40.35         20
2023-02-15 03:00:17.078  4314        40.35         20
2023-02-15 03:00:17.286  4290        40.35         20
2023-02-15 03:00:17.495  4288        40.35         20
2023-02-15 03:00:17.703  4302        40.35         20
2023-02-15 03:00:17.880  4285        40.35         20
2023-02-15 03:00:18.087  4292        40.35         20
2023-02-15 03:00:18.294  4296        40.35         20
2023-02-15 03:00:18.503  4280        40.35         20
2023-02-15 03:00:18.711  4301        40.35         20
2023-02-15 03:00:18.919  4298        40.35         20
2023-02-15 03:00:19.120  4297        40.35         20
2023-02-15 03:00:19.318  4286        40.35         20
2023-02-15 03:00:19.528  4285        40.35         20
2023-02-15 03:00:19.736  4289        40.35         20
2023-02-15 03:00:19.944  4282        40.35         20
2023-02-15 03:00:20.160  4301        40.35         20
2023-02-15 03:00:20.376  4289        40.35         20
2023-02-15 03:00:20.584  4295        40.35         20
2023-02-15 03:00:20.793  4300        40.35         20
2023-02-15 03:00:21.001  4288        40.35         20
2023-02-15 03:00:21.209  4292        40.35         20
2023-02-15 03:00:21.418  4305        40.35         20
2023-02-15 03:00:21.625  4298        40.35         20
2023-02-15 03:00:21.801  4308        40.35         20
2023-02-15 03:00:22.009  4300        40.35         20
2023-02-15 03:00:22.216  4306        40.35         20
2023-02-15 03:00:22.425  4308        40.35         20
2023-02-15 03:00:22.632  4293        40.35         20
2023-02-15 03:00:22.841  4305        40.35         20
2023-02-15 03:00:23.044  4300        40.35         20
2023-02-15 03:00:23.242  4310        40.35         20
2023-02-15 03:00:23.451  4312        40.35         20
2023-02-15 03:00:23.659  4303        40.35         20
2023-02-15 03:00:23.867  4311        40.35         20
2023-02-15 03:00:24.075  4296        40.35         20
2023-02-15 03:00:24.293  4314        40.35         20
2023-02-15 03:00:24.506  4315        40.35         20
2023-02-15 03:00:24.715  4308        40.35         20
2023-02-15 03:00:24.924  4320        40.35         20
2023-02-15 03:00:25.146  4324        40.35         20
2023-02-15 03:00:25.355  4326        40.35         20
2023-02-15 03:00:25.547  4331        40.35         20
2023-02-15 03:00:25.756  4322        40.35         20
2023-02-15 03:00:25.932  4321        40.35         20
2023-02-15 03:00:26.140  4326        40.35         20
2023-02-15 03:00:26.347  4313        40.35         20
2023-02-15 03:00:26.555  4330        40.35         20
2023-02-15 03:00:26.763  4314        40.35         20
2023-02-15 03:00:26.970  4296        40.35         20
2023-02-15 03:00:27.167  4307        40.35         20
2023-02-15 03:00:27.372  4309        40.35         20
2023-02-15 03:00:27.580  4310        40.35         20
2023-02-15 03:00:27.789  4299        40.35         20
2023-02-15 03:00:27.996  4304        40.35         20
2023-02-15 03:00:28.208  4305        40.35         20
2023-02-15 03:00:28.423  4304        40.35         20
2023-02-15 03:00:28.635  4293        40.35         20
2023-02-15 03:00:28.844  4281        40.35         20
2023-02-15 03:00:29.053  4283        40.35         20
2023-02-15 03:00:29.261  4269        40.35         20
2023-02-15 03:00:29.468  4293        40.35         20
2023-02-15 03:00:29.677  4280        40.35         20
2023-02-15 03:00:29.886  4282        40.35         20
2023-02-15 03:00:30.062  4262        40.35         20
2023-02-15 03:00:30.269  4279        40.35         20
2023-02-15 03:00:30.478  4265        40.35         20
2023-02-15 03:00:30.684  4273        40.35         20
2023-02-15 03:00:30.894  4269        40.35         20
2023-02-15 03:00:31.093  4279        40.35         20
2023-02-15 03:00:31.293  4269        40.35         20
2023-02-15 03:00:31.502  4280        40.35         20
2023-02-15 03:00:31.711  4276        40.35         20
2023-02-15 03:00:31.919  4270        40.35         20
2023-02-15 03:00:32.127  4275        40.35         20
2023-02-15 03:00:32.335  4282        40.35         20
2023-02-15 03:00:32.554  4277        40.35         20
2023-02-15 03:00:32.767  4285        40.35         20
2023-02-15 03:00:32.971  4275        40.35         20
2023-02-15 03:00:33.183  4267        40.35         20
2023-02-15 03:00:33.391  4272        40.35         20
2023-02-15 03:00:33.597  4277        40.35         20
2023-02-15 03:00:33.808  4291        40.35         20
2023-02-15 03:00:33.983  4278        40.35         20
2023-02-15 03:00:34.193  4287        40.35         20
2023-02-15 03:00:34.401  4284        40.35         20
2023-02-15 03:00:34.608  4277        40.35         20
2023-02-15 03:00:34.816  4274        40.35         20
2023-02-15 03:00:35.018  4288        40.32         20
2023-02-15 03:00:35.216  4280        40.35         20
2023-02-15 03:00:35.425  4274        40.32         20
2023-02-15 03:00:35.633  4285        40.32         20
2023-02-15 03:00:35.841  4295        40.32         20
2023-02-15 03:00:36.048  4285        40.32         20
2023-02-15 03:00:36.257  4277        40.32         20
2023-02-15 03:00:36.470  4282        40.32         20
2023-02-15 03:00:36.690  4269        40.32         20
2023-02-15 03:00:36.897  4293        40.32         20
2023-02-15 03:00:37.106  4295        40.32         20
2023-02-15 03:00:37.312  4300        40.32         20
2023-02-15 03:00:37.522  4301        40.32         20
2023-02-15 03:00:37.730  4293        40.32         20
2023-02-15 03:00:37.938  4285        40.32         20
2023-02-15 03:00:38.115  4302        40.32         20
2023-02-15 03:00:38.320  4313        40.32         20
2023-02-15 03:00:38.528  4300        40.32         20
2023-02-15 03:00:38.737  4291        40.32         20
2023-02-15 03:00:38.944  4307        40.32         20
2023-02-15 03:00:39.143  4301        40.32         20
2023-02-15 03:00:39.347  4302        40.32         20
2023-02-15 03:00:39.556  4307        40.32         20
2023-02-15 03:00:39.763  4310        40.32         20
2023-02-15 03:00:39.972  4299        40.32         20
2023-02-15 03:00:40.178  4303        40.32         20
2023-02-15 03:00:40.388  4299        40.32         20
2023-02-15 03:00:40.600  4297        40.32         20
2023-02-15 03:00:40.817  4290        40.32         20
2023-02-15 03:00:41.028  4310        40.32         20
2023-02-15 03:00:41.234  4300        40.32         20
2023-02-15 03:00:41.443  4293        40.32         20
2023-02-15 03:00:41.651  4292        40.32         20
2023-02-15 03:00:41.860  4296        40.32         20
2023-02-15 03:00:42.036  4295        40.32         20
2023-02-15 03:00:42.244  4302        40.32         20
2023-02-15 03:00:42.452  4289        40.32         20
2023-02-15 03:00:42.660  4297        40.32         20
2023-02-15 03:00:42.868  4296        40.32         20
2023-02-15 03:00:43.067  4302        40.32         20
2023-02-15 03:00:43.268  4295        40.32         20
2023-02-15 03:00:43.476  4295        40.32         20
2023-02-15 03:00:43.685  4302        40.32         20
