               data_ora   rad  temperatura elevazione
2023-03-30 02:30:02.147  6916        40.38         20
2023-03-30 02:30:02.366  6953        40.38         20
2023-03-30 02:30:02.538  6986        40.38         20
2023-03-30 02:30:02.741  6980        40.38         20
2023-03-30 02:30:02.944  7040        40.38         20
2023-03-30 02:30:03.163  7019        40.38         20
2023-03-30 02:30:03.366  7054        40.38         20
2023-03-30 02:30:03.569  7043        40.38         20
2023-03-30 02:30:03.788  7073        40.38         20
2023-03-30 02:30:03.991  7062        40.38         20
2023-03-30 02:30:04.194  7051        40.38         20
2023-03-30 02:30:04.397  7043        40.38         20
2023-03-30 02:30:04.600  7044        40.38         20
2023-03-30 02:30:04.819  7045        40.35         20
2023-03-30 02:30:05.022  6998        40.38         20
2023-03-30 02:30:05.241  6943        40.38         20
2023-03-30 02:30:05.444  6953        40.38         20
2023-03-30 02:30:05.647  6936        40.38         20
2023-03-30 02:30:05.866  6925        40.38         20
2023-03-30 02:30:06.069  6896        40.38         20
2023-03-30 02:30:06.272  6892        40.38         20
2023-03-30 02:30:06.491  6871        40.38         20
2023-03-30 02:30:06.663  6861        40.38         20
2023-03-30 02:30:06.866  6844        40.35         20
2023-03-30 02:30:07.085  6840        40.35         20
2023-03-30 02:30:07.288  6826        40.35         20
2023-03-30 02:30:07.491  6788        40.35         20
2023-03-30 02:30:07.710  6816        40.35         20
2023-03-30 02:30:07.913  6788        40.35         20
2023-03-30 02:30:08.116  6812        40.35         20
2023-03-30 02:30:08.319  6793        40.35         20
2023-03-30 02:30:08.522  6823        40.35         20
2023-03-30 02:30:08.725  6841        40.35         20
2023-03-30 02:30:08.944  6870        40.35         20
2023-03-30 02:30:09.163  6877        40.35         20
2023-03-30 02:30:09.366  6915        40.35         20
2023-03-30 02:30:09.585  6911        40.35         20
2023-03-30 02:30:09.788  6931        40.35         20
2023-03-30 02:30:09.991  6920        40.35         20
2023-03-30 02:30:10.210  6936        40.35         20
2023-03-30 02:30:10.413  6916        40.35         20
2023-03-30 02:30:10.616  6908        40.35         20
2023-03-30 02:30:10.788  6894        40.35         20
2023-03-30 02:30:11.007  6889        40.35         20
2023-03-30 02:30:11.210  6879        40.35         20
2023-03-30 02:30:11.413  6917        40.35         20
2023-03-30 02:30:11.632  6886        40.35         20
2023-03-30 02:30:11.835  6900        40.35         20
2023-03-30 02:30:12.038  6881        40.35         20
2023-03-30 02:30:12.241  6872        40.35         20
2023-03-30 02:30:12.444  6856        40.35         20
2023-03-30 02:30:12.647  6857        40.35         20
2023-03-30 02:30:12.866  6895        40.35         20
2023-03-30 02:30:13.069  6945        40.35         20
2023-03-30 02:30:13.288  6973        40.35         20
2023-03-30 02:30:13.506  6987        40.35         20
2023-03-30 02:30:13.710  6985        40.35         20
2023-03-30 02:30:13.913  7005        40.35         20
2023-03-30 02:30:14.131  7008        40.35         20
2023-03-30 02:30:14.335  7016        40.35         20
2023-03-30 02:30:14.538  7002        40.35         20
2023-03-30 02:30:14.756  6979        40.35         20
2023-03-30 02:30:14.928  6978        40.35         20
2023-03-30 02:30:15.131  6938        40.35         20
2023-03-30 02:30:15.350  6920        40.35         20
2023-03-30 02:30:15.553  6941        40.35         20
2023-03-30 02:30:15.756  6934        40.35         20
2023-03-30 02:30:15.960  6935        40.35         20
2023-03-30 02:30:16.163  6945        40.35         20
2023-03-30 02:30:16.366  6980        40.35         20
2023-03-30 02:30:16.569  6996        40.35         20
2023-03-30 02:30:16.788  7035        40.35         20
2023-03-30 02:30:16.991  7002        40.35         20
2023-03-30 02:30:17.194  7029        40.35         20
2023-03-30 02:30:17.413  7031        40.35         20
2023-03-30 02:30:17.631  7057        40.35         20
2023-03-30 02:30:17.834  7042        40.35         20
2023-03-30 02:30:18.053  7020        40.35         20
2023-03-30 02:30:18.256  7020        40.35         20
2023-03-30 02:30:18.475  7043        40.35         20
2023-03-30 02:30:18.678  7042        40.35         20
2023-03-30 02:30:18.850  7063        40.35         20
2023-03-30 02:30:19.053  7030        40.35         20
2023-03-30 02:30:19.272  7066        40.35         20
2023-03-30 02:30:19.475  7089        40.35         20
2023-03-30 02:30:19.678  7086        40.35         20
2023-03-30 02:30:19.881  7160        40.35         20
2023-03-30 02:30:20.084  7150        40.35         20
2023-03-30 02:30:20.288  7134        40.35         20
2023-03-30 02:30:20.491  7148        40.35         20
2023-03-30 02:30:20.709  7162        40.35         20
2023-03-30 02:30:20.913  7130        40.35         20
2023-03-30 02:30:21.131  7108        40.35         20
2023-03-30 02:30:21.334  7099        40.35         20
2023-03-30 02:30:21.537  7108        40.35         20
2023-03-30 02:30:21.756  7115        40.35         20
2023-03-30 02:30:21.975  7081        40.38         20
2023-03-30 02:30:22.178  7104        40.38         20
2023-03-30 02:30:22.381  7091        40.35         20
2023-03-30 02:30:22.600  7063        40.35         20
2023-03-30 02:30:22.803  7045        40.35         20
2023-03-30 02:30:22.991  7067        40.38         20
2023-03-30 02:30:23.194  7101        40.35         20
2023-03-30 02:30:23.397  7109        40.35         20
2023-03-30 02:30:23.600  7128        40.38         20
2023-03-30 02:30:23.803  7154        40.35         20
2023-03-30 02:30:24.006  7176        40.35         20
2023-03-30 02:30:24.209  7235        40.35         20
2023-03-30 02:30:24.428  7198        40.35         20
2023-03-30 02:30:24.631  7230        40.35         20
2023-03-30 02:30:24.834  7188        40.35         20
2023-03-30 02:30:25.053  7196        40.35         20
2023-03-30 02:30:25.256  7167        40.35         20
2023-03-30 02:30:25.459  7196        40.35         20
2023-03-30 02:30:25.678  7191        40.35         20
2023-03-30 02:30:25.881  7146        40.35         20
2023-03-30 02:30:26.100  7141        40.35         20
2023-03-30 02:30:26.319  7102        40.35         20
2023-03-30 02:30:26.522  7142        40.35         20
2023-03-30 02:30:26.725  7119        40.35         20
2023-03-30 02:30:26.944  7137        40.35         20
2023-03-30 02:30:27.100  7137        40.35         20
2023-03-30 02:30:27.319  7136        40.35         20
2023-03-30 02:30:27.522  7155        40.35         20
2023-03-30 02:30:27.725  7211        40.35         20
2023-03-30 02:30:27.928  7205        40.35         20
2023-03-30 02:30:28.131  7230        40.35         20
2023-03-30 02:30:28.350  7230        40.35         20
2023-03-30 02:30:28.553  7267        40.35         20
2023-03-30 02:30:28.756  7271        40.35         20
2023-03-30 02:30:28.975  7275        40.35         20
2023-03-30 02:30:29.178  7288        40.35         20
2023-03-30 02:30:29.381  7295        40.35         20
2023-03-30 02:30:29.600  7255        40.35         20
2023-03-30 02:30:29.803  7206        40.35         20
2023-03-30 02:30:30.006  7199        40.35         20
2023-03-30 02:30:30.225  7191        40.35         20
2023-03-30 02:30:30.443  7184        40.35         20
2023-03-30 02:30:30.647  7157        40.35         20
2023-03-30 02:30:30.865  7141        40.35         20
2023-03-30 02:30:31.068  7132        40.35         20
2023-03-30 02:30:31.240  7163        40.35         20
2023-03-30 02:30:31.459  7173        40.35         20
2023-03-30 02:30:31.647  7191        40.35         20
2023-03-30 02:30:31.850  7176        40.35         20
2023-03-30 02:30:32.053  7200        40.35         20
2023-03-30 02:30:32.272  7206        40.35         20
2023-03-30 02:30:32.475  7210        40.35         20
2023-03-30 02:30:32.678  7207        40.35         20
2023-03-30 02:30:32.896  7175        40.35         20
2023-03-30 02:30:33.100  7182        40.35         20
2023-03-30 02:30:33.303  7189        40.35         20
2023-03-30 02:30:33.521  7190        40.35         20
2023-03-30 02:30:33.725  7197        40.35         20
2023-03-30 02:30:33.928  7236        40.35         20
2023-03-30 02:30:34.146  7214        40.35         20
2023-03-30 02:30:34.350  7237        40.35         20
2023-03-30 02:30:34.568  7294        40.35         20
2023-03-30 02:30:34.787  7324        40.35         20
2023-03-30 02:30:34.990  7313        40.35         20
2023-03-30 02:30:35.162  7312        40.35         20
2023-03-30 02:30:35.365  7312        40.35         20
2023-03-30 02:30:35.568  7325        40.35         20
2023-03-30 02:30:35.771  7324        40.35         20
2023-03-30 02:30:35.975  7326        40.35         20
2023-03-30 02:30:36.193  7262        40.35         20
2023-03-30 02:30:36.396  7246        40.35         20
2023-03-30 02:30:36.600  7260        40.35         20
2023-03-30 02:30:36.818  7237        40.35         20
2023-03-30 02:30:37.021  7270        40.35         20
2023-03-30 02:30:37.225  7238        40.35         20
2023-03-30 02:30:37.443  7240        40.35         20
2023-03-30 02:30:37.646  7250        40.35         20
2023-03-30 02:30:37.850  7232        40.35         20
