           data_ora  elevazione  azimuth
2023-03-30 02:01:17        58.4    272.9
2023-03-30 02:01:20        58.3    273.1
2023-03-30 02:01:23        58.3    273.1
2023-03-30 02:01:26        58.3    273.1
2023-03-30 02:01:29        58.2    273.1
2023-03-30 02:01:32        58.1    273.1
2023-03-30 02:01:35        58.0    273.1
2023-03-30 02:01:38        58.0    273.1
2023-03-30 02:01:41        58.0    273.1
2023-03-30 02:01:44        57.9    273.1
2023-03-30 02:01:47        57.8    273.1
2023-03-30 02:01:50        57.7    273.1
2023-03-30 02:01:53        57.6    273.1
2023-03-30 02:01:56        57.6    273.1
2023-03-30 02:01:59        57.6    273.1
2023-03-30 02:02:02        57.5    273.1
2023-03-30 02:02:05        57.5    273.1
2023-03-30 02:02:08        57.4    273.1
2023-03-30 02:02:11        57.3    273.1
2023-03-30 02:02:14        57.2    273.1
2023-03-30 02:02:17        57.1    273.1
2023-03-30 02:02:20        57.1    273.1
2023-03-30 02:02:23        57.1    273.1
2023-03-30 02:02:26        57.0    273.1
2023-03-30 02:02:29        56.9    273.1
2023-03-30 02:02:32        56.8    273.1
2023-03-30 02:02:35        56.8    273.1
2023-03-30 02:02:38        56.8    273.1
2023-03-30 02:02:41        56.7    273.1
2023-03-30 02:02:44        56.6    273.1
2023-03-30 02:02:47        56.6    273.1
2023-03-30 02:02:50        56.4    273.1
2023-03-30 02:02:53        56.4    273.1
2023-03-30 02:02:56        56.4    273.1
2023-03-30 02:02:59        56.3    273.1
2023-03-30 02:03:02        56.3    273.1
2023-03-30 02:03:05        56.1    273.1
2023-03-30 02:03:08        56.1    273.1
2023-03-30 02:03:11        56.0    273.1
2023-03-30 02:03:14        56.0    273.1
2023-03-30 02:03:17        55.9    273.1
2023-03-30 02:03:20        55.9    273.1
2023-03-30 02:03:23        55.8    273.1
2023-03-30 02:03:26        55.8    273.1
2023-03-30 02:03:29        55.6    273.1
2023-03-30 02:03:32        55.6    273.1
2023-03-30 02:03:35        55.5    273.1
2023-03-30 02:03:38        55.5    273.1
2023-03-30 02:03:41        55.4    273.1
2023-03-30 02:03:44        55.3    273.1
2023-03-30 02:03:47        55.2    273.1
2023-03-30 02:03:50        55.2    273.1
2023-03-30 02:03:53        55.1    273.1
2023-03-30 02:03:56        55.1    273.1
2023-03-30 02:03:59        55.1    273.1
2023-03-30 02:04:02        55.0    273.1
2023-03-30 02:04:05        54.9    273.1
2023-03-30 02:04:08        54.8    273.1
2023-03-30 02:04:11        54.8    273.1
2023-03-30 02:04:14        54.8    273.1
2023-03-30 02:04:17        54.7    273.1
2023-03-30 02:04:20        54.6    273.1
2023-03-30 02:04:23        54.5    273.1
2023-03-30 02:04:26        54.4    273.1
2023-03-30 02:04:29        54.4    273.1
2023-03-30 02:04:32        54.3    273.1
2023-03-30 02:04:35        54.3    273.1
2023-03-30 02:04:38        54.2    273.1
2023-03-30 02:04:41        54.2    273.1
2023-03-30 02:04:44        54.0    273.1
2023-03-30 02:04:47        54.0    273.1
2023-03-30 02:04:50        53.9    273.1
2023-03-30 02:04:53        53.9    273.1
2023-03-30 02:04:56        53.8    273.1
2023-03-30 02:04:59        53.7    273.1
2023-03-30 02:05:02        53.7    273.1
2023-03-30 02:05:05        53.6    273.1
2023-03-30 02:05:08        53.6    273.1
2023-03-30 02:05:11        53.5    273.1
2023-03-30 02:05:14        53.5    273.1
2023-03-30 02:05:17        53.4    273.1
2023-03-30 02:05:20        53.3    273.1
2023-03-30 02:05:23        53.2    273.1
2023-03-30 02:05:26        53.2    273.1
2023-03-30 02:05:29        53.1    273.1
2023-03-30 02:05:32        53.1    273.1
2023-03-30 02:05:35        53.0    273.1
2023-03-30 02:05:38        52.9    273.1
2023-03-30 02:05:41        52.8    273.1
2023-03-30 02:05:44        52.8    273.1
2023-03-30 02:05:47        52.7    273.1
2023-03-30 02:05:50        52.7    273.1
2023-03-30 02:05:53        52.6    273.1
2023-03-30 02:05:56        52.6    273.1
2023-03-30 02:05:59        52.4    273.1
2023-03-30 02:06:02        52.4    273.1
2023-03-30 02:06:05        52.3    273.1
2023-03-30 02:06:08        52.3    273.1
2023-03-30 02:06:11        52.2    273.1
2023-03-30 02:06:14        52.1    273.1
2023-03-30 02:06:17        52.0    273.1
2023-03-30 02:06:20        52.0    273.1
2023-03-30 02:06:23        52.0    273.1
2023-03-30 02:06:26        51.9    273.1
2023-03-30 02:06:29        51.9    273.1
2023-03-30 02:06:32        51.8    273.1
2023-03-30 02:06:35        51.7    273.1
2023-03-30 02:06:38        51.6    273.1
2023-03-30 02:06:41        51.6    273.1
2023-03-30 02:06:44        51.6    273.1
2023-03-30 02:06:47        51.5    273.1
2023-03-30 02:06:50        51.4    273.1
2023-03-30 02:06:53        51.3    273.1
2023-03-30 02:06:56        51.2    273.1
2023-03-30 02:06:59        51.2    273.1
2023-03-30 02:07:02        51.2    273.1
2023-03-30 02:07:05        51.1    273.1
2023-03-30 02:07:08        51.0    273.1
2023-03-30 02:07:11        51.0    273.1
2023-03-30 02:07:14        50.8    273.1
2023-03-30 02:07:17        50.8    273.1
2023-03-30 02:07:20        50.7    273.1
2023-03-30 02:07:23        50.7    273.1
2023-03-30 02:07:26        50.6    273.1
2023-03-30 02:07:29        50.5    273.1
2023-03-30 02:07:32        50.4    273.1
2023-03-30 02:07:35        50.4    273.1
2023-03-30 02:07:38        50.4    273.1
2023-03-30 02:07:41        50.3    273.1
2023-03-30 02:07:44        50.2    273.1
2023-03-30 02:07:47        50.2    273.1
2023-03-30 02:07:50        50.0    273.1
2023-03-30 02:07:53        50.0    273.1
2023-03-30 02:07:56        50.0    273.1
2023-03-30 02:07:59        49.9    273.1
2023-03-30 02:08:02        49.8    273.1
2023-03-30 02:08:05        49.7    273.1
2023-03-30 02:08:08        49.6    273.1
2023-03-30 02:08:11        49.6    273.1
2023-03-30 02:08:14        49.5    273.1
2023-03-30 02:08:17        49.5    273.1
2023-03-30 02:08:20        49.4    273.1
2023-03-30 02:08:23        49.4    273.1
2023-03-30 02:08:26        49.2    273.1
2023-03-30 02:08:29        49.2    273.1
2023-03-30 02:08:32        49.1    273.1
2023-03-30 02:08:35        49.1    273.1
2023-03-30 02:08:38        49.1    273.1
2023-03-30 02:08:41        48.9    273.1
2023-03-30 02:08:44        48.9    273.1
2023-03-30 02:08:47        48.8    273.1
2023-03-30 02:08:50        48.8    273.1
2023-03-30 02:08:53        48.7    273.1
2023-03-30 02:08:56        48.7    273.1
2023-03-30 02:08:59        48.6    273.1
2023-03-30 02:09:02        48.5    273.1
2023-03-30 02:09:05        48.4    273.1
2023-03-30 02:09:08        48.4    273.1
2023-03-30 02:09:11        48.4    273.1
2023-03-30 02:09:14        48.3    273.1
2023-03-30 02:09:17        48.2    273.1
