               data_ora   rad  temperatura elevazione
2023-01-21 02:21:36.167  2669        40.26         20
2023-01-21 02:21:36.375  2667        40.26         20
2023-01-21 02:21:36.583  2655        40.26         20
2023-01-21 02:21:36.796  2665        40.26         20
2023-01-21 02:21:37.014  2667        40.26         20
2023-01-21 02:21:37.223  2663        40.26         20
2023-01-21 02:21:37.431  2665        40.26         20
2023-01-21 02:21:37.640  2680        40.26         20
2023-01-21 02:21:37.816  2659        40.26         20
2023-01-21 02:21:38.024  2658        40.26         20
2023-01-21 02:21:38.229  2664        40.26         20
2023-01-21 02:21:38.429  2657        40.26         20
2023-01-21 02:21:38.632  2653        40.29         20
2023-01-21 02:21:38.840  2656        40.29         20
2023-01-21 02:21:39.048  2666        40.29         20
2023-01-21 02:21:39.256  2675        40.29         20
2023-01-21 02:21:39.465  2655        40.29         20
2023-01-21 02:21:39.673  2668        40.29         20
2023-01-21 02:21:39.881  2674        40.29         20
2023-01-21 02:21:40.089  2664        40.29         20
2023-01-21 02:21:40.297  2683        40.29         20
2023-01-21 02:21:40.505  2684        40.29         20
2023-01-21 02:21:40.712  2673        40.29         20
2023-01-21 02:21:40.928  2671        40.29         20
2023-01-21 02:21:41.146  2673        40.29         20
2023-01-21 02:21:41.354  2681        40.29         20
2023-01-21 02:21:41.562  2679        40.29         20
2023-01-21 02:21:41.770  2674        40.29         20
2023-01-21 02:21:41.947  2693        40.29         20
2023-01-21 02:21:42.149  2674        40.29         20
2023-01-21 02:21:42.347  2674        40.29         20
2023-01-21 02:21:42.555  2671        40.29         20
2023-01-21 02:21:42.763  2686        40.29         20
2023-01-21 02:21:42.971  2693        40.29         20
2023-01-21 02:21:43.179  2699        40.29         20
2023-01-21 02:21:43.387  2688        40.29         20
2023-01-21 02:21:43.595  2696        40.29         20
2023-01-21 02:21:43.803  2695        40.29         20
2023-01-21 02:21:44.012  2703        40.29         20
2023-01-21 02:21:44.236  2700        40.29         20
2023-01-21 02:21:44.443  2719        40.29         20
2023-01-21 02:21:44.651  2695        40.29         20
2023-01-21 02:21:44.859  2701        40.29         20
2023-01-21 02:21:45.052  2726        40.29         20
2023-01-21 02:21:45.272  2738        40.29         20
2023-01-21 02:21:45.484  2714        40.29         20
2023-01-21 02:21:45.692  2714        40.29         20
2023-01-21 02:21:45.867  2721        40.29         20
2023-01-21 02:21:46.068  2724        40.29         20
2023-01-21 02:21:46.268  2705        40.29         20
2023-01-21 02:21:46.476  2718        40.29         20
2023-01-21 02:21:46.685  2742        40.29         20
2023-01-21 02:21:46.892  2742        40.29         20
2023-01-21 02:21:47.100  2732        40.32         20
2023-01-21 02:21:47.307  2746        40.32         20
2023-01-21 02:21:47.516  2748        40.32         20
2023-01-21 02:21:47.725  2740        40.32         20
2023-01-21 02:21:47.932  2746        40.32         20
2023-01-21 02:21:48.141  2733        40.32         20
2023-01-21 02:21:48.350  2750        40.32         20
2023-01-21 02:21:48.557  2754        40.32         20
2023-01-21 02:21:48.766  2725        40.32         20
2023-01-21 02:21:48.973  2732        40.32         20
2023-01-21 02:21:49.186  2741        40.32         20
2023-01-21 02:21:49.404  2752        40.32         20
2023-01-21 02:21:49.614  2743        40.32         20
2023-01-21 02:21:49.823  2754        40.32         20
2023-01-21 02:21:49.989  2749        40.32         20
2023-01-21 02:21:50.191  2747        40.32         20
2023-01-21 02:21:50.400  2755        40.32         20
2023-01-21 02:21:50.607  2756        40.32         20
2023-01-21 02:21:50.815  2778        40.32         20
2023-01-21 02:21:51.023  2741        40.32         20
2023-01-21 02:21:51.231  2754        40.32         20
2023-01-21 02:21:51.439  2739        40.32         20
2023-01-21 02:21:51.648  2759        40.32         20
2023-01-21 02:21:51.856  2762        40.32         20
2023-01-21 02:21:52.065  2749        40.32         20
2023-01-21 02:21:52.273  2741        40.32         20
2023-01-21 02:21:52.481  2750        40.32         20
2023-01-21 02:21:52.689  2751        40.32         20
2023-01-21 02:21:52.897  2763        40.32         20
2023-01-21 02:21:53.121  2754        40.32         20
2023-01-21 02:21:53.327  2756        40.32         20
2023-01-21 02:21:53.536  2750        40.32         20
2023-01-21 02:21:53.761  2768        40.32         20
2023-01-21 02:21:53.909  2751        40.32         20
2023-01-21 02:21:54.114  2754        40.32         20
2023-01-21 02:21:54.322  2766        40.35         20
2023-01-21 02:21:54.530  2772        40.35         20
2023-01-21 02:21:54.738  2761        40.35         20
2023-01-21 02:21:54.946  2762        40.35         20
2023-01-21 02:21:55.154  2763        40.35         20
2023-01-21 02:21:55.362  2764        40.35         20
2023-01-21 02:21:55.571  2774        40.35         20
2023-01-21 02:21:55.773  2763        40.35         20
2023-01-21 02:21:55.987  2777        40.35         20
2023-01-21 02:21:56.195  2761        40.35         20
2023-01-21 02:21:56.403  2753        40.35         20
2023-01-21 02:21:56.611  2754        40.35         20
2023-01-21 02:21:56.819  2767        40.35         20
2023-01-21 02:21:57.027  2766        40.35         20
2023-01-21 02:21:57.236  2762        40.35         20
2023-01-21 02:21:57.447  2776        40.35         20
2023-01-21 02:21:57.665  2795        40.35         20
2023-01-21 02:21:57.827  2768        40.35         20
2023-01-21 02:21:58.034  2788        40.35         20
2023-01-21 02:21:58.243  2786        40.35         20
2023-01-21 02:21:58.451  2771        40.35         20
2023-01-21 02:21:58.659  2768        40.35         20
2023-01-21 02:21:58.868  2772        40.35         20
2023-01-21 02:21:59.076  2773        40.35         20
2023-01-21 02:21:59.284  2765        40.35         20
2023-01-21 02:21:59.490  2752        40.35         20
2023-01-21 02:21:59.689  2761        40.35         20
2023-01-21 02:21:59.905  2774        40.35         20
2023-01-21 02:22:00.116  2778        40.35         20
2023-01-21 02:22:00.325  2778        40.35         20
2023-01-21 02:22:00.531  2765        40.35         20
2023-01-21 02:22:00.741  2759        40.35         20
2023-01-21 02:22:00.949  2747        40.35         20
2023-01-21 02:22:01.156  2766        40.35         20
2023-01-21 02:22:01.364  2776        40.35         20
2023-01-21 02:22:01.580  2778        40.35         20
2023-01-21 02:22:01.796  2769        40.35         20
2023-01-21 02:22:01.957  2783        40.35         20
2023-01-21 02:22:02.166  2782        40.35         20
2023-01-21 02:22:02.373  2780        40.35         20
2023-01-21 02:22:02.582  2770        40.35         20
2023-01-21 02:22:02.790  2761        40.35         20
2023-01-21 02:22:02.997  2759        40.35         20
2023-01-21 02:22:03.205  2745        40.35         20
2023-01-21 02:22:03.411  2755        40.35         20
2023-01-21 02:22:03.611  2756        40.35         20
2023-01-21 02:22:03.819  2742        40.35         20
2023-01-21 02:22:04.037  2761        40.35         20
2023-01-21 02:22:04.247  2766        40.35         20
2023-01-21 02:22:04.470  2753        40.35         20
2023-01-21 02:22:04.679  2753        40.35         20
2023-01-21 02:22:04.887  2749        40.32         20
2023-01-21 02:22:05.079  2757        40.32         20
2023-01-21 02:22:05.288  2750        40.35         20
2023-01-21 02:22:05.495  2775        40.35         20
2023-01-21 02:22:05.710  2770        40.32         20
2023-01-21 02:22:05.880  2756        40.32         20
2023-01-21 02:22:06.088  2756        40.32         20
2023-01-21 02:22:06.296  2756        40.32         20
2023-01-21 02:22:06.504  2757        40.32         20
2023-01-21 02:22:06.713  2763        40.32         20
2023-01-21 02:22:06.921  2757        40.32         20
2023-01-21 02:22:07.129  2760        40.32         20
2023-01-21 02:22:07.331  2758        40.32         20
2023-01-21 02:22:07.529  2757        40.32         20
2023-01-21 02:22:07.737  2762        40.32         20
2023-01-21 02:22:07.951  2765        40.32         20
2023-01-21 02:22:08.170  2755        40.32         20
2023-01-21 02:22:08.377  2747        40.32         20
2023-01-21 02:22:08.585  2766        40.32         20
2023-01-21 02:22:08.793  2767        40.32         20
2023-01-21 02:22:09.003  2760        40.32         20
2023-01-21 02:22:09.211  2755        40.32         20
2023-01-21 02:22:09.418  2758        40.32         20
2023-01-21 02:22:09.627  2763        40.32         20
2023-01-21 02:22:09.803  2755        40.32         20
2023-01-21 02:22:10.011  2758        40.29         20
2023-01-21 02:22:10.218  2756        40.29         20
2023-01-21 02:22:10.426  2764        40.29         20
2023-01-21 02:22:10.635  2763        40.29         20
2023-01-21 02:22:10.843  2768        40.29         20
2023-01-21 02:22:11.052  2759        40.29         20
2023-01-21 02:22:11.251  2763        40.29         20
2023-01-21 02:22:11.451  2769        40.29         20
2023-01-21 02:22:11.658  2761        40.29         20
2023-01-21 02:22:11.866  2766        40.29         20
2023-01-21 02:22:12.081  2756        40.29         20
2023-01-21 02:22:12.297  2752        40.29         20
2023-01-21 02:22:12.508  2759        40.29         20
2023-01-21 02:22:12.732  2752        40.29         20
2023-01-21 02:22:12.940  2760        40.29         20
2023-01-21 02:22:13.132  2772        40.29         20
2023-01-21 02:22:13.340  2756        40.29         20
2023-01-21 02:22:13.548  2761        40.29         20
2023-01-21 02:22:13.756  2770        40.29         20
2023-01-21 02:22:13.932  2759        40.29         20
2023-01-21 02:22:14.140  2760        40.29         20
2023-01-21 02:22:14.349  2753        40.29         20
2023-01-21 02:22:14.557  2760        40.29         20
2023-01-21 02:22:14.766  2760        40.26         20
2023-01-21 02:22:14.971  2757        40.26         20
2023-01-21 02:22:15.170  2769        40.26         20
2023-01-21 02:22:15.374  2750        40.26         20
2023-01-21 02:22:15.581  2760        40.26         20
2023-01-21 02:22:15.790  2741        40.26         20
2023-01-21 02:22:15.998  2753        40.26         20
2023-01-21 02:22:16.206  2768        40.26         20
2023-01-21 02:22:16.425  2766        40.26         20
2023-01-21 02:22:16.638  2761        40.26         20
2023-01-21 02:22:16.846  2759        40.26         20
2023-01-21 02:22:17.053  2754        40.26         20
2023-01-21 02:22:17.263  2754        40.26         20
2023-01-21 02:22:17.471  2744        40.26         20
2023-01-21 02:22:17.679  2746        40.26         20
2023-01-21 02:22:17.855  2749        40.26         20
2023-01-21 02:22:18.063  2750        40.26         20
2023-01-21 02:22:18.271  2767        40.26         20
2023-01-21 02:22:18.480  2751        40.26         20
2023-01-21 02:22:18.688  2760        40.26         20
2023-01-21 02:22:18.891  2740        40.26         20
2023-01-21 02:22:19.091  2737        40.26         20
2023-01-21 02:22:19.296  2755        40.26         20
2023-01-21 02:22:19.504  2761        40.26         20
2023-01-21 02:22:19.712  2768        40.26         20
2023-01-21 02:22:19.920  2745        40.22         20
2023-01-21 02:22:20.129  2752        40.22         20
2023-01-21 02:22:20.341  2769        40.22         20
2023-01-21 02:22:20.557  2774        40.26         20
2023-01-21 02:22:20.769  2775        40.26         20
2023-01-21 02:22:20.977  2794        40.22         20
2023-01-21 02:22:21.184  2775        40.26         20
2023-01-21 02:22:21.394  2783        40.26         20
2023-01-21 02:22:21.617  2770        40.22         20
2023-01-21 02:22:21.826  2775        40.26         20
2023-01-21 02:22:22.001  2758        40.26         20
2023-01-21 02:22:22.209  2751        40.26         20
2023-01-21 02:22:22.402  2756        40.26         20
2023-01-21 02:22:22.611  2764        40.22         20
2023-01-21 02:22:22.812  2770        40.22         20
2023-01-21 02:22:23.010  2758        40.22         20
