               data_ora   rad  temperatura
2023-03-27 00:09:20.172  4789        40.38
2023-03-27 00:09:20.380  4796        40.38
2023-03-27 00:09:20.597  4774        40.38
2023-03-27 00:09:20.829  4769        40.38
2023-03-27 00:09:20.989  4806        40.38
2023-03-27 00:09:21.197  4800        40.38
2023-03-27 00:09:21.390  4809        40.38
2023-03-27 00:09:21.598  4814        40.38
2023-03-27 00:09:21.807  4802        40.38
2023-03-27 00:09:22.014  4821        40.38
2023-03-27 00:09:22.222  4804        40.38
2023-03-27 00:09:22.431  4799        40.38
2023-03-27 00:09:22.629  4819        40.38
2023-03-27 00:09:22.836  4819        40.38
2023-03-27 00:09:23.056  4823        40.38
2023-03-27 00:09:23.262  4800        40.38
2023-03-27 00:09:23.472  4793        40.38
2023-03-27 00:09:23.679  4824        40.38
2023-03-27 00:09:23.888  4865        40.38
2023-03-27 00:09:24.095  4870        40.38
2023-03-27 00:09:24.303  4858        40.38
2023-03-27 00:09:24.510  4856        40.38
2023-03-27 00:09:24.727  4901        40.38
2023-03-27 00:09:24.896  4911        40.38
2023-03-27 00:09:25.104  4887        40.38
2023-03-27 00:09:25.313  4849        40.38
2023-03-27 00:09:25.519  4834        40.38
2023-03-27 00:09:25.729  4803        40.38
2023-03-27 00:09:25.937  4896        40.38
2023-03-27 00:09:26.144  4887        40.38
2023-03-27 00:09:26.349  4890        40.38
2023-03-27 00:09:26.549  4893        40.38
2023-03-27 00:09:26.752  4917        40.38
2023-03-27 00:09:26.965  4956        40.38
2023-03-27 00:09:27.184  4927        40.38
2023-03-27 00:09:27.395  4962        40.38
2023-03-27 00:09:27.603  4934        40.38
2023-03-27 00:09:27.811  4970        40.38
2023-03-27 00:09:28.019  4967        40.38
2023-03-27 00:09:28.227  5005        40.38
2023-03-27 00:09:28.435  5012        40.38
2023-03-27 00:09:28.643  5011        40.38
2023-03-27 00:09:28.857  5028        40.38
2023-03-27 00:09:29.028  5030        40.38
2023-03-27 00:09:29.235  5056        40.38
2023-03-27 00:09:29.443  5055        40.38
2023-03-27 00:09:29.653  5062        40.38
2023-03-27 00:09:29.862  5051        40.38
2023-03-27 00:09:30.070  5033        40.38
2023-03-27 00:09:30.270  5012        40.38
2023-03-27 00:09:30.485  5044        40.38
2023-03-27 00:09:30.678  5025        40.38
2023-03-27 00:09:30.886  5060        40.38
2023-03-27 00:09:31.094  5178        40.38
2023-03-27 00:09:31.312  5136        40.38
2023-03-27 00:09:31.526  5125        40.38
2023-03-27 00:09:31.736  5117        40.38
2023-03-27 00:09:31.943  5117        40.38
2023-03-27 00:09:32.152  5129        40.38
2023-03-27 00:09:32.359  5125        40.38
2023-03-27 00:09:32.567  5095        40.38
2023-03-27 00:09:32.776  5051        40.38
2023-03-27 00:09:32.951  5026        40.38
2023-03-27 00:09:33.159  4978        40.38
2023-03-27 00:09:33.368  4948        40.38
2023-03-27 00:09:33.576  4939        40.38
2023-03-27 00:09:33.785  4931        40.38
2023-03-27 00:09:33.993  4923        40.38
2023-03-27 00:09:34.192  4921        40.38
2023-03-27 00:09:34.393  4880        40.38
2023-03-27 00:09:34.600  4870        40.38
2023-03-27 00:09:34.810  4860        40.38
2023-03-27 00:09:35.018  4871        40.38
2023-03-27 00:09:35.226  4855        40.38
2023-03-27 00:09:35.446  4855        40.38
2023-03-27 00:09:35.658  4860        40.38
2023-03-27 00:09:35.866  4866        40.38
2023-03-27 00:09:36.074  4879        40.38
2023-03-27 00:09:36.283  4887        40.38
2023-03-27 00:09:36.489  4877        40.38
2023-03-27 00:09:36.699  4883        40.38
2023-03-27 00:09:36.875  4879        40.38
2023-03-27 00:09:37.083  4885        40.38
2023-03-27 00:09:37.292  4886        40.38
2023-03-27 00:09:37.500  4870        40.38
2023-03-27 00:09:37.715  4832        40.38
2023-03-27 00:09:37.912  4864        40.38
2023-03-27 00:09:38.111  4877        40.35
2023-03-27 00:09:38.316  4836        40.38
2023-03-27 00:09:38.524  4838        40.38
2023-03-27 00:09:38.733  4853        40.38
2023-03-27 00:09:38.941  4839        40.38
2023-03-27 00:09:39.147  4880        40.38
2023-03-27 00:09:39.361  4873        40.38
2023-03-27 00:09:39.579  4856        40.38
2023-03-27 00:09:39.805  4875        40.38
2023-03-27 00:09:40.014  4896        40.38
2023-03-27 00:09:40.221  4917        40.38
2023-03-27 00:09:40.414  4920        40.38
2023-03-27 00:09:40.621  4917        40.38
2023-03-27 00:09:40.830  4931        40.38
2023-03-27 00:09:41.006  4943        40.38
2023-03-27 00:09:41.215  4946        40.38
2023-03-27 00:09:41.422  4932        40.35
2023-03-27 00:09:41.631  4942        40.35
2023-03-27 00:09:41.833  4927        40.35
2023-03-27 00:09:42.032  4914        40.35
2023-03-27 00:09:42.240  4920        40.35
2023-03-27 00:09:42.448  4898        40.35
2023-03-27 00:09:42.655  4897        40.38
2023-03-27 00:09:42.864  4893        40.35
2023-03-27 00:09:43.072  4876        40.35
2023-03-27 00:09:43.280  4882        40.35
2023-03-27 00:09:43.497  4905        40.35
2023-03-27 00:09:43.713  4877        40.35
2023-03-27 00:09:43.920  4878        40.35
