               data_ora   rad  temperatura elevazione
2023-04-23 23:04:34.636 13252        41.87         20
2023-04-23 23:04:34.842 13232        41.87         20
2023-04-23 23:04:35.053 13237        41.87         20
2023-04-23 23:04:35.259 13230        41.87         20
2023-04-23 23:04:35.467 13208        41.87         20
2023-04-23 23:04:35.676 13192        41.87         20
2023-04-23 23:04:35.885 13079        41.87         20
2023-04-23 23:04:36.100 13080        41.87         20
2023-04-23 23:04:36.318 13150        41.87         20
2023-04-23 23:04:36.476 13101        41.87         20
2023-04-23 23:04:36.686 13237        41.84         20
2023-04-23 23:04:36.894 13194        41.84         20
2023-04-23 23:04:37.103 13149        41.84         20
2023-04-23 23:04:37.310 13348        41.84         20
2023-04-23 23:04:37.518 13178        41.84         20
2023-04-23 23:04:37.725 13179        41.84         20
2023-04-23 23:04:37.935 13242        41.84         20
2023-04-23 23:04:38.143 13172        41.84         20
2023-04-23 23:04:38.345 13135        41.84         20
2023-04-23 23:04:38.560 13213        41.84         20
2023-04-23 23:04:38.768 13164        41.84         20
2023-04-23 23:04:38.976 13114        41.84         20
2023-04-23 23:04:39.185 13253        41.87         20
2023-04-23 23:04:39.391 13188        41.84         20
2023-04-23 23:04:39.600 13181        41.84         20
2023-04-23 23:04:39.810 13239        41.84         20
2023-04-23 23:04:40.023 13179        41.87         20
2023-04-23 23:04:40.241 13256        41.87         20
2023-04-23 23:04:40.450 13179        41.87         20
2023-04-23 23:04:40.610 13203        41.87         20
2023-04-23 23:04:40.818 13232        41.87         20
2023-04-23 23:04:41.026 13202        41.87         20
2023-04-23 23:04:41.233 13217        41.87         20
2023-04-23 23:04:41.441 13180        41.87         20
2023-04-23 23:04:41.650 13193        41.87         20
2023-04-23 23:04:41.858 13191        41.87         20
2023-04-23 23:04:42.066 13255        41.87         20
2023-04-23 23:04:42.275 13255        41.87         20
2023-04-23 23:04:42.483 13098        41.87         20
2023-04-23 23:04:42.691 13195        41.87         20
2023-04-23 23:04:42.901 13219        41.87         20
2023-04-23 23:04:43.107 13080        41.87         20
2023-04-23 23:04:43.317 13182        41.87         20
2023-04-23 23:04:43.524 13225        41.87         20
2023-04-23 23:04:43.732 13201        41.87         20
2023-04-23 23:04:43.941 13227        41.87         20
2023-04-23 23:04:44.162 13172        41.87         20
2023-04-23 23:04:44.375 13119        41.87         20
2023-04-23 23:04:44.547 13128        41.87         20
2023-04-23 23:04:44.746 13057        41.87         20
2023-04-23 23:04:44.948 13135        41.87         20
2023-04-23 23:04:45.158 13199        41.87         20
2023-04-23 23:04:45.365 13194        41.87         20
2023-04-23 23:04:45.573 13189        41.87         20
2023-04-23 23:04:45.783 13209        41.87         20
2023-04-23 23:04:45.990 13132        41.87         20
2023-04-23 23:04:46.198 13219        41.87         20
2023-04-23 23:04:46.422 13235        41.87         20
2023-04-23 23:04:46.631 13253        41.87         20
2023-04-23 23:04:46.824 13310        41.87         20
2023-04-23 23:04:47.032 13249        41.87         20
2023-04-23 23:04:47.240 13306        41.87         20
2023-04-23 23:04:47.448 13373        41.87         20
2023-04-23 23:04:47.654 13367        41.87         20
2023-04-23 23:04:47.863 13353        41.87         20
2023-04-23 23:04:48.071 13408        41.87         20
2023-04-23 23:04:48.290 13322        41.87         20
2023-04-23 23:04:48.506 13223        41.87         20
2023-04-23 23:04:48.714 13421        41.90         20
2023-04-23 23:04:48.882 13341        41.87         20
2023-04-23 23:04:49.082 13274        41.87         20
2023-04-23 23:04:49.290 13398        41.90         20
2023-04-23 23:04:49.498 13216        41.87         20
2023-04-23 23:04:49.705 13229        41.87         20
2023-04-23 23:04:49.912 13266        41.87         20
2023-04-23 23:04:50.122 13243        41.87         20
2023-04-23 23:04:50.330 13293        41.87         20
2023-04-23 23:04:50.537 13244        41.90         20
2023-04-23 23:04:50.747 13238        41.90         20
2023-04-23 23:04:50.955 13255        41.90         20
2023-04-23 23:04:51.163 13185        41.90         20
2023-04-23 23:04:51.371 13148        41.90         20
2023-04-23 23:04:51.579 13251        41.90         20
2023-04-23 23:04:51.788 13226        41.90         20
2023-04-23 23:04:51.995 13091        41.90         20
2023-04-23 23:04:52.208 13138        41.90         20
2023-04-23 23:04:52.425 13189        41.90         20
2023-04-23 23:04:52.636 13202        41.90         20
2023-04-23 23:04:52.845 13339        41.90         20
2023-04-23 23:04:53.015 13275        41.90         20
2023-04-23 23:04:53.211 13265        41.90         20
2023-04-23 23:04:53.419 13355        41.90         20
2023-04-23 23:04:53.629 13325        41.90         20
2023-04-23 23:04:53.837 13283        41.87         20
2023-04-23 23:04:54.060 13317        41.87         20
2023-04-23 23:04:54.253 13266        41.87         20
2023-04-23 23:04:54.461 13179        41.87         20
2023-04-23 23:04:54.668 13248        41.87         20
2023-04-23 23:04:54.887 13246        41.87         20
2023-04-23 23:04:55.087 13201        41.87         20
2023-04-23 23:04:55.295 13187        41.87         20
2023-04-23 23:04:55.503 13162        41.90         20
2023-04-23 23:04:55.712 13173        41.90         20
2023-04-23 23:04:55.920 13125        41.87         20
2023-04-23 23:04:56.126 13070        41.87         20
2023-04-23 23:04:56.340 13265        41.90         20
2023-04-23 23:04:56.560 13208        41.90         20
2023-04-23 23:04:56.768 13195        41.90         20
2023-04-23 23:04:56.976 13440        41.87         20
2023-04-23 23:04:57.149 13326        41.87         20
2023-04-23 23:04:57.349 13307        41.87         20
2023-04-23 23:04:57.553 13451        41.87         20
2023-04-23 23:04:57.760 13439        41.87         20
2023-04-23 23:04:57.970 13459        41.87         20
2023-04-23 23:04:58.177 13469        41.87         20
2023-04-23 23:04:58.386 13504        41.87         20
2023-04-23 23:04:58.594 13379        41.87         20
2023-04-23 23:04:58.801 13593        41.87         20
2023-04-23 23:04:59.011 13534        41.87         20
2023-04-23 23:04:59.218 13622        41.87         20
2023-04-23 23:04:59.428 13607        41.87         20
2023-04-23 23:04:59.635 13501        41.87         20
2023-04-23 23:04:59.843 13525        41.87         20
2023-04-23 23:05:00.050 13452        41.90         20
2023-04-23 23:05:00.259 13514        41.90         20
2023-04-23 23:05:00.474 13565        41.90         20
2023-04-23 23:05:00.692 13465        41.90         20
2023-04-23 23:05:00.899 13447        41.90         20
2023-04-23 23:05:01.109 13479        41.90         20
2023-04-23 23:05:01.283 13528        41.90         20
2023-04-23 23:05:01.484 13376        41.90         20
2023-04-23 23:05:01.686 13364        41.90         20
2023-04-23 23:05:01.893 13382        41.90         20
2023-04-23 23:05:02.103 13265        41.90         20
2023-04-23 23:05:02.310 13320        41.90         20
2023-04-23 23:05:02.517 13255        41.90         20
2023-04-23 23:05:02.742 13176        41.90         20
2023-04-23 23:05:02.951 13259        41.90         20
2023-04-23 23:05:03.158 13198        41.90         20
2023-04-23 23:05:03.351 13192        41.90         20
2023-04-23 23:05:03.559 13206        41.90         20
2023-04-23 23:05:03.767 13191        41.90         20
2023-04-23 23:05:03.975 13173        41.90         20
2023-04-23 23:05:04.182 13208        41.90         20
2023-04-23 23:05:04.391 13157        41.90         20
2023-04-23 23:05:04.608 13147        41.90         20
2023-04-23 23:05:04.824 13252        41.90         20
2023-04-23 23:05:05.031 13269        41.90         20
2023-04-23 23:05:05.240 13207        41.90         20
2023-04-23 23:05:05.415 13308        41.90         20
2023-04-23 23:05:05.617 13238        41.90         20
2023-04-23 23:05:05.816 13299        41.90         20
2023-04-23 23:05:06.024 13226        41.90         20
2023-04-23 23:05:06.233 13214        41.90         20
2023-04-23 23:05:06.440 13229        41.90         20
2023-04-23 23:05:06.649 13130        41.90         20
2023-04-23 23:05:06.857 13182        41.90         20
2023-04-23 23:05:07.066 13212        41.90         20
2023-04-23 23:05:07.273 13137        41.90         20
2023-04-23 23:05:07.482 13051        41.90         20
2023-04-23 23:05:07.689 13230        41.90         20
2023-04-23 23:05:07.898 13173        41.90         20
2023-04-23 23:05:08.106 13081        41.90         20
2023-04-23 23:05:08.315 13253        41.90         20
2023-04-23 23:05:08.521 13127        41.90         20
2023-04-23 23:05:08.741 13109        41.90         20
2023-04-23 23:05:08.953 13135        41.90         20
2023-04-23 23:05:09.161 13087        41.90         20
2023-04-23 23:05:09.372 13198        41.90         20
2023-04-23 23:05:09.547 13210        41.90         20
2023-04-23 23:05:09.753 13178        41.90         20
2023-04-23 23:05:09.953 13184        41.90         20
2023-04-23 23:05:10.156 13204        41.90         20
2023-04-23 23:05:10.364 13167        41.90         20
2023-04-23 23:05:10.571 13251        41.90         20
2023-04-23 23:05:10.779 13117        41.90         20
2023-04-23 23:05:10.987 13101        41.90         20
2023-04-23 23:05:11.197 13170        41.87         20
2023-04-23 23:05:11.405 13058        41.87         20
2023-04-23 23:05:11.613 13055        41.87         20
2023-04-23 23:05:11.822 13147        41.87         20
2023-04-23 23:05:12.030 13091        41.87         20
2023-04-23 23:05:12.238 12982        41.87         20
2023-04-23 23:05:12.446 13155        41.87         20
2023-04-23 23:05:12.659 13031        41.87         20
2023-04-23 23:05:12.879 13097        41.87         20
2023-04-23 23:05:13.086 13158        41.87         20
2023-04-23 23:05:13.295 13134        41.87         20
2023-04-23 23:05:13.502 13073        41.87         20
2023-04-23 23:05:13.680 13155        41.87         20
2023-04-23 23:05:13.888 13127        41.87         20
2023-04-23 23:05:14.088 13063        41.87         20
2023-04-23 23:05:14.288 13196        41.87         20
2023-04-23 23:05:14.497 13223        41.87         20
2023-04-23 23:05:14.703 13131        41.87         20
2023-04-23 23:05:14.911 13167        41.87         20
2023-04-23 23:05:15.121 13138        41.87         20
2023-04-23 23:05:15.329 13278        41.87         20
2023-04-23 23:05:15.538 13284        41.87         20
2023-04-23 23:05:15.746 13203        41.90         20
2023-04-23 23:05:15.955 13301        41.87         20
2023-04-23 23:05:16.162 13235        41.90         20
2023-04-23 23:05:16.370 13184        41.90         20
2023-04-23 23:05:16.581 13246        41.90         20
2023-04-23 23:05:16.798 13081        41.90         20
2023-04-23 23:05:17.011 13040        41.87         20
2023-04-23 23:05:17.219 13113        41.87         20
2023-04-23 23:05:17.427 13151        41.87         20
2023-04-23 23:05:17.635 13112        41.87         20
2023-04-23 23:05:17.812 13170        41.87         20
2023-04-23 23:05:18.020 13194        41.90         20
2023-04-23 23:05:18.223 13069        41.90         20
2023-04-23 23:05:18.423 13243        41.90         20
2023-04-23 23:05:18.629 13165        41.90         20
2023-04-23 23:05:18.837 13100        41.87         20
2023-04-23 23:05:19.044 13144        41.90         20
2023-04-23 23:05:19.253 13108        41.90         20
2023-04-23 23:05:19.461 13049        41.87         20
2023-04-23 23:05:19.668 13066        41.87         20
2023-04-23 23:05:19.878 13117        41.87         20
2023-04-23 23:05:20.086 13010        41.87         20
2023-04-23 23:05:20.293 13073        41.87         20
2023-04-23 23:05:20.501 13071        41.87         20
2023-04-23 23:05:20.715 13129        41.87         20
2023-04-23 23:05:20.932 13102        41.87         20
2023-04-23 23:05:21.142 13060        41.87         20
2023-04-23 23:05:21.349 13130        41.87         20
2023-04-23 23:05:21.558 13154        41.87         20
2023-04-23 23:05:21.766 13011        41.87         20
2023-04-23 23:05:21.942 13130        41.87         20
2023-04-23 23:05:22.151 13035        41.87         20
2023-04-23 23:05:22.356 13009        41.87         20
2023-04-23 23:05:22.555 13096        41.87         20
2023-04-23 23:05:22.760 13024        41.87         20
2023-04-23 23:05:22.966 13035        41.87         20
2023-04-23 23:05:23.176 12971        41.87         20
2023-04-23 23:05:23.383 12991        41.87         20
2023-04-23 23:05:23.609 12956        41.87         20
2023-04-23 23:05:23.815 13068        41.87         20
2023-04-23 23:05:24.025 12997        41.87         20
2023-04-23 23:05:24.217 13029        41.87         20
2023-04-23 23:05:24.425 13079        41.87         20
2023-04-23 23:05:24.633 13089        41.87         20
2023-04-23 23:05:24.850 13031        41.87         20
2023-04-23 23:05:25.065 13057        41.87         20
2023-04-23 23:05:25.274 12948        41.87         20
2023-04-23 23:05:25.481 13042        41.87         20
2023-04-23 23:05:25.690 12928        41.87         20
2023-04-23 23:05:25.898 12960        41.87         20
2023-04-23 23:05:26.075 12969        41.87         20
2023-04-23 23:05:26.283 12929        41.87         20
2023-04-23 23:05:26.490 12861        41.87         20
2023-04-23 23:05:26.690 12876        41.87         20
2023-04-23 23:05:26.892 12855        41.87         20
2023-04-23 23:05:27.100 12722        41.87         20
2023-04-23 23:05:27.306 12788        41.87         20
2023-04-23 23:05:27.514 12684        41.87         20
2023-04-23 23:05:27.724 12510        41.87         20
2023-04-23 23:05:27.932 12497        41.87         20
2023-04-23 23:05:28.141 12485        41.87         20
2023-04-23 23:05:28.349 12426        41.87         20
2023-04-23 23:05:28.557 12518        41.87         20
2023-04-23 23:05:28.766 12487        41.87         20
2023-04-23 23:05:28.980 12622        41.87         20
2023-04-23 23:05:29.197 12654        41.90         20
2023-04-23 23:05:29.404 12715        41.87         20
2023-04-23 23:05:29.614 12692        41.87         20
2023-04-23 23:05:29.823 12663        41.87         20
2023-04-23 23:05:30.030 12739        41.90         20
2023-04-23 23:05:30.205 12776        41.90         20
2023-04-23 23:05:30.415 12678        41.90         20
2023-04-23 23:05:30.623 12738        41.90         20
2023-04-23 23:05:30.825 12626        41.90         20
2023-04-23 23:05:31.023 12640        41.90         20
2023-04-23 23:05:31.231 12452        41.90         20
2023-04-23 23:05:31.439 12562        41.90         20
2023-04-23 23:05:31.648 12517        41.90         20
2023-04-23 23:05:31.856 12572        41.90         20
2023-04-23 23:05:32.062 12617        41.90         20
2023-04-23 23:05:32.273 12549        41.87         20
2023-04-23 23:05:32.480 12581        41.90         20
2023-04-23 23:05:32.688 12725        41.87         20
2023-04-23 23:05:32.898 12694        41.90         20
2023-04-23 23:05:33.111 12649        41.90         20
2023-04-23 23:05:33.329 12647        41.90         20
2023-04-23 23:05:33.536 12707        41.87         20
2023-04-23 23:05:33.745 12582        41.87         20
2023-04-23 23:05:33.953 12726        41.90         20
2023-04-23 23:05:34.162 12715        41.90         20
2023-04-23 23:05:34.339 12651        41.90         20
2023-04-23 23:05:34.547 12765        41.90         20
2023-04-23 23:05:34.753 12777        41.90         20
2023-04-23 23:05:34.961 12844        41.90         20
2023-04-23 23:05:35.161 12922        41.90         20
2023-04-23 23:05:35.364 12831        41.90         20
2023-04-23 23:05:35.572 12968        41.90         20
2023-04-23 23:05:35.787 12891        41.90         20
2023-04-23 23:05:35.987 12902        41.90         20
2023-04-23 23:05:36.195 12966        41.90         20
2023-04-23 23:05:36.403 12888        41.90         20
2023-04-23 23:05:36.610 12840        41.90         20
2023-04-23 23:05:36.820 12910        41.90         20
2023-04-23 23:05:37.028 12872        41.90         20
2023-04-23 23:05:37.242 12854        41.90         20
2023-04-23 23:05:37.459 12962        41.90         20
2023-04-23 23:05:37.668 12929        41.90         20
2023-04-23 23:05:37.877 12758        41.90         20
2023-04-23 23:05:38.085 12928        41.90         20
2023-04-23 23:05:38.292 12817        41.90         20
2023-04-23 23:05:38.470 12837        41.90         20
2023-04-23 23:05:38.678 12827        41.90         20
2023-04-23 23:05:38.886 12784        41.90         20
2023-04-23 23:05:39.094 12795        41.90         20
2023-04-23 23:05:39.295 12849        41.90         20
2023-04-23 23:05:39.494 12886        41.90         20
2023-04-23 23:05:39.703 12866        41.90         20
2023-04-23 23:05:39.909 12917        41.90         20
2023-04-23 23:05:40.119 12903        41.90         20
2023-04-23 23:05:40.326 12847        41.90         20
2023-04-23 23:05:40.535 12886        41.90         20
2023-04-23 23:05:40.744 12851        41.90         20
2023-04-23 23:05:40.950 12804        41.90         20
2023-04-23 23:05:41.160 12886        41.90         20
2023-04-23 23:05:41.369 12705        41.90         20
2023-04-23 23:05:41.592 12858        41.90         20
2023-04-23 23:05:41.801 12790        41.90         20
2023-04-23 23:05:42.008 12765        41.90         20
2023-04-23 23:05:42.227 12863        41.90         20
2023-04-23 23:05:42.426 12765        41.90         20
2023-04-23 23:05:42.634 12802        41.90         20
2023-04-23 23:05:42.808 12879        41.90         20
2023-04-23 23:05:43.018 12964        41.90         20
2023-04-23 23:05:43.226 12905        41.90         20
2023-04-23 23:05:43.430 12853        41.90         20
2023-04-23 23:05:43.626 12882        41.90         20
2023-04-23 23:05:43.834 12815        41.90         20
2023-04-23 23:05:44.043 12916        41.90         20
2023-04-23 23:05:44.251 12936        41.90         20
2023-04-23 23:05:44.458 12849        41.90         20
2023-04-23 23:05:44.668 12923        41.90         20
2023-04-23 23:05:44.876 12816        41.90         20
2023-04-23 23:05:45.084 12842        41.90         20
2023-04-23 23:05:45.292 12827        41.90         20
2023-04-23 23:05:45.501 12775        41.90         20
2023-04-23 23:05:45.717 12803        41.90         20
2023-04-23 23:05:45.932 12681        41.90         20
2023-04-23 23:05:46.141 12806        41.90         20
2023-04-23 23:05:46.348 12670        41.90         20
2023-04-23 23:05:46.558 12716        41.90         20
2023-04-23 23:05:46.766 12731        41.90         20
2023-04-23 23:05:46.942 12832        41.90         20
2023-04-23 23:05:47.149 12838        41.90         20
2023-04-23 23:05:47.359 12811        41.90         20
2023-04-23 23:05:47.564 12962        41.90         20
2023-04-23 23:05:47.764 12989        41.90         20
2023-04-23 23:05:47.967 12891        41.90         20
2023-04-23 23:05:48.174 13060        41.90         20
2023-04-23 23:05:48.383 13074        41.90         20
2023-04-23 23:05:48.591 13090        41.90         20
2023-04-23 23:05:48.800 13202        41.90         20
2023-04-23 23:05:49.007 13065        41.90         20
2023-04-23 23:05:49.215 12960        41.90         20
2023-04-23 23:05:49.425 12961        41.90         20
2023-04-23 23:05:49.633 12993        41.90         20
2023-04-23 23:05:49.850 12911        41.90         20
2023-04-23 23:05:50.063 12870        41.90         20
2023-04-23 23:05:50.272 12897        41.90         20
2023-04-23 23:05:50.482 12866        41.90         20
2023-04-23 23:05:50.690 12926        41.90         20
2023-04-23 23:05:50.911 12842        41.90         20
2023-04-23 23:05:51.088 12880        41.90         20
2023-04-23 23:05:51.279 12908        41.90         20
2023-04-23 23:05:51.489 12805        41.90         20
2023-04-23 23:05:51.698 12938        41.90         20
2023-04-23 23:05:51.901 12911        41.90         20
2023-04-23 23:05:52.097 12876        41.90         20
2023-04-23 23:05:52.305 12937        41.90         20
2023-04-23 23:05:52.514 12893        41.90         20
2023-04-23 23:05:52.723 12896        41.90         20
2023-04-23 23:05:52.930 12944        41.90         20
2023-04-23 23:05:53.139 12913        41.90         20
2023-04-23 23:05:53.347 12872        41.90         20
2023-04-23 23:05:53.555 12995        41.90         20
2023-04-23 23:05:53.763 12970        41.90         20
2023-04-23 23:05:53.979 12940        41.90         20
2023-04-23 23:05:54.195 13047        41.90         20
2023-04-23 23:05:54.403 13003        41.90         20
2023-04-23 23:05:54.611 12990        41.90         20
2023-04-23 23:05:54.820 12995        41.90         20
2023-04-23 23:05:55.028 12944        41.90         20
2023-04-23 23:05:55.237 12873        41.87         20
2023-04-23 23:05:55.406 12852        41.90         20
2023-04-23 23:05:55.619 12883        41.90         20
2023-04-23 23:05:55.828 12972        41.90         20
2023-04-23 23:05:56.036 12893        41.90         20
2023-04-23 23:05:56.236 12884        41.90         20
2023-04-23 23:05:56.438 12816        41.90         20
2023-04-23 23:05:56.645 12891        41.90         20
2023-04-23 23:05:56.854 12811        41.90         20
2023-04-23 23:05:57.062 12949        41.90         20
2023-04-23 23:05:57.269 12904        41.90         20
2023-04-23 23:05:57.479 12759        41.90         20
2023-04-23 23:05:57.685 12983        41.90         20
2023-04-23 23:05:57.893 12910        41.90         20
2023-04-23 23:05:58.109 13011        41.90         20
2023-04-23 23:05:58.326 13106        41.90         20
2023-04-23 23:05:58.535 12978        41.90         20
2023-04-23 23:05:58.743 12978        41.90         20
2023-04-23 23:05:58.952 13101        41.90         20
2023-04-23 23:05:59.159 13055        41.90         20
2023-04-23 23:05:59.367 13006        41.90         20
2023-04-23 23:05:59.545 12973        41.90         20
2023-04-23 23:05:59.753 12995        41.90         20
2023-04-23 23:05:59.961 12832        41.90         20
2023-04-23 23:06:00.168 12914        41.87         20
2023-04-23 23:06:00.372 12831        41.87         20
2023-04-23 23:06:00.568 12780        41.87         20
2023-04-23 23:06:00.776 12776        41.87         20
2023-04-23 23:06:00.985 12680        41.87         20
2023-04-23 23:06:01.193 12864        41.87         20
2023-04-23 23:06:01.402 12730        41.87         20
2023-04-23 23:06:01.610 12717        41.87         20
2023-04-23 23:06:01.817 12814        41.87         20
2023-04-23 23:06:02.026 12756        41.87         20
2023-04-23 23:06:02.238 12716        41.87         20
2023-04-23 23:06:02.455 12788        41.87         20
2023-04-23 23:06:02.668 12793        41.87         20
2023-04-23 23:06:02.875 12746        41.87         20
2023-04-23 23:06:03.082 12863        41.87         20
2023-04-23 23:06:03.292 12893        41.87         20
2023-04-23 23:06:03.498 12798        41.87         20
2023-04-23 23:06:03.676 12917        41.87         20
2023-04-23 23:06:03.884 12883        41.87         20
2023-04-23 23:06:04.093 12771        41.87         20
2023-04-23 23:06:04.301 12868        41.87         20
2023-04-23 23:06:04.505 12825        41.87         20
2023-04-23 23:06:04.706 12871        41.87         20
2023-04-23 23:06:04.908 13089        41.87         20
2023-04-23 23:06:05.117 13036        41.90         20
2023-04-23 23:06:05.326 13058        41.87         20
2023-04-23 23:06:05.534 13071        41.87         20
2023-04-23 23:06:05.742 13139        41.87         20
2023-04-23 23:06:05.950 13098        41.87         20
2023-04-23 23:06:06.158 13070        41.87         20
2023-04-23 23:06:06.367 13079        41.90         20
2023-04-23 23:06:06.587 13214        41.90         20
2023-04-23 23:06:06.797 13254        41.90         20
2023-04-23 23:06:07.006 13005        41.90         20
2023-04-23 23:06:07.214 13033        41.90         20
2023-04-23 23:06:07.423 13091        41.90         20
2023-04-23 23:06:07.631 12999        41.90         20
2023-04-23 23:06:07.808 13039        41.90         20
2023-04-23 23:06:08.015 12993        41.90         20
2023-04-23 23:06:08.224 12946        41.90         20
2023-04-23 23:06:08.432 13065        41.90         20
2023-04-23 23:06:08.638 13007        41.90         20
2023-04-23 23:06:08.840 12999        41.90         20
2023-04-23 23:06:09.040 13004        41.90         20
2023-04-23 23:06:09.247 12961        41.90         20
2023-04-23 23:06:09.456 12873        41.90         20
2023-04-23 23:06:09.665 12765        41.90         20
2023-04-23 23:06:09.873 12712        41.90         20
2023-04-23 23:06:10.081 12716        41.90         20
2023-04-23 23:06:10.289 12720        41.90         20
2023-04-23 23:06:10.504 12617        41.90         20
2023-04-23 23:06:10.721 12683        41.90         20
2023-04-23 23:06:10.930 12783        41.90         20
