data_ora,rad,temperatura,elevazione
2023-02-17 05:31:58.472,4022,40.32,30
2023-02-17 05:31:58.671,3999,40.32,30
2023-02-17 05:31:58.874,3987,40.32,30
2023-02-17 05:31:59.083,3990,40.32,30
2023-02-17 05:31:59.301,4002,40.32,30
2023-02-17 05:31:59.515,3982,40.32,30
2023-02-17 05:31:59.721,3975,40.32,30
2023-02-17 05:31:59.931,4029,40.32,30
2023-02-17 05:32:00.133,4012,40.32,30
2023-02-17 05:32:00.347,4009,40.32,30
2023-02-17 05:32:00.556,4022,40.32,30
2023-02-17 05:32:00.763,4017,40.32,30
2023-02-17 05:32:00.978,4018,40.32,30
2023-02-17 05:32:01.147,3999,40.32,30
2023-02-17 05:32:01.355,4029,40.32,30
2023-02-17 05:32:01.563,3998,40.32,30
2023-02-17 05:32:01.771,4000,40.32,30
2023-02-17 05:32:01.979,3991,40.32,30
2023-02-17 05:32:02.189,3998,40.32,30
2023-02-17 05:32:02.396,4007,40.32,30
2023-02-17 05:32:02.596,4000,40.32,30
2023-02-17 05:32:02.795,4004,40.32,30
2023-02-17 05:32:03.005,4012,40.32,30
2023-02-17 05:32:03.222,4001,40.32,30
2023-02-17 05:32:03.436,3990,40.32,30
2023-02-17 05:32:03.644,3985,40.32,30
2023-02-17 05:32:03.853,4013,40.32,30
2023-02-17 05:32:04.061,4008,40.32,30
2023-02-17 05:32:04.270,3997,40.32,30
2023-02-17 05:32:04.478,4005,40.32,30
2023-02-17 05:32:04.700,3973,40.32,30
2023-02-17 05:32:04.899,3999,40.32,30
2023-02-17 05:32:05.070,4006,40.32,30
2023-02-17 05:32:05.278,3996,40.32,30
2023-02-17 05:32:05.486,4020,40.32,30
2023-02-17 05:32:05.693,4009,40.32,30
2023-02-17 05:32:05.903,3995,40.32,30
2023-02-17 05:32:06.111,3994,40.32,30
2023-02-17 05:32:06.319,4009,40.32,30
2023-02-17 05:32:06.520,4046,40.32,30
2023-02-17 05:32:06.719,4057,40.32,30
2023-02-17 05:32:06.926,4065,40.32,30
2023-02-17 05:32:07.140,4065,40.32,30
2023-02-17 05:32:07.358,4041,40.32,30
2023-02-17 05:32:07.566,4011,40.32,30
2023-02-17 05:32:07.775,4015,40.32,30
2023-02-17 05:32:07.984,4034,40.32,30
2023-02-17 05:32:08.191,4025,40.32,30
2023-02-17 05:32:08.401,4035,40.32,30
2023-02-17 05:32:08.606,4056,40.32,30
2023-02-17 05:32:08.817,4060,40.32,30
2023-02-17 05:32:08.993,4059,40.32,30
2023-02-17 05:32:09.200,4069,40.32,30
2023-02-17 05:32:09.409,4078,40.32,30
2023-02-17 05:32:09.618,4087,40.32,30
2023-02-17 05:32:09.825,4077,40.32,30
2023-02-17 05:32:10.034,4051,40.32,30
2023-02-17 05:32:10.241,4056,40.32,30
2023-02-17 05:32:10.444,4051,40.32,30
2023-02-17 05:32:10.642,4046,40.32,30
2023-02-17 05:32:10.850,4046,40.32,30
2023-02-17 05:32:11.058,4060,40.32,30
2023-02-17 05:32:11.279,4056,40.32,30
2023-02-17 05:32:11.491,4081,40.32,30
2023-02-17 05:32:11.698,4067,40.32,30
2023-02-17 05:32:11.906,4057,40.32,30
2023-02-17 05:32:12.114,4077,40.32,30
2023-02-17 05:32:12.323,4062,40.32,30
2023-02-17 05:32:12.531,4064,40.32,30
2023-02-17 05:32:12.740,4080,40.32,30
2023-02-17 05:32:12.916,4080,40.32,30
2023-02-17 05:32:13.124,4084,40.32,30
2023-02-17 05:32:13.331,4070,40.32,30
2023-02-17 05:32:13.539,4093,40.32,30
2023-02-17 05:32:13.748,4068,40.32,30
2023-02-17 05:32:13.956,4063,40.32,30
2023-02-17 05:32:14.163,4081,40.32,30
2023-02-17 05:32:14.367,4069,40.32,30
2023-02-17 05:32:14.568,4098,40.32,30
2023-02-17 05:32:14.771,4094,40.32,30
2023-02-17 05:32:14.986,4093,40.32,30
2023-02-17 05:32:15.201,4089,40.32,30
2023-02-17 05:32:15.411,4083,40.32,30
2023-02-17 05:32:15.618,4080,40.32,30
2023-02-17 05:32:15.828,4081,40.32,30
2023-02-17 05:32:16.035,4067,40.32,30
2023-02-17 05:32:16.245,4080,40.32,30
2023-02-17 05:32:16.451,4077,40.32,30
2023-02-17 05:32:16.662,4087,40.32,30
2023-02-17 05:32:16.854,4093,40.32,30
2023-02-17 05:32:17.061,4090,40.32,30
2023-02-17 05:32:17.268,4084,40.32,30
2023-02-17 05:32:17.475,4103,40.32,30
2023-02-17 05:32:17.684,4107,40.32,30
2023-02-17 05:32:17.875,4122,40.32,30
2023-02-17 05:32:18.085,4087,40.32,30
2023-02-17 05:32:18.294,4087,40.32,30
2023-02-17 05:32:18.493,4095,40.32,30
2023-02-17 05:32:18.695,4079,40.32,30
2023-02-17 05:32:18.910,4082,40.35,30
2023-02-17 05:32:19.125,4054,40.32,30
2023-02-17 05:32:19.335,4082,40.32,30
2023-02-17 05:32:19.543,4089,40.32,30
2023-02-17 05:32:19.751,4057,40.32,30
2023-02-17 05:32:19.959,4059,40.32,30
2023-02-17 05:32:20.167,4056,40.35,30
2023-02-17 05:32:20.376,4042,40.32,30
2023-02-17 05:32:20.584,4049,40.35,30
2023-02-17 05:32:20.803,4045,40.35,30
2023-02-17 05:32:20.968,4041,40.35,30
2023-02-17 05:32:21.175,4037,40.35,30
2023-02-17 05:32:21.384,4048,40.35,30
2023-02-17 05:32:21.592,4019,40.35,30
2023-02-17 05:32:21.799,4009,40.35,30
2023-02-17 05:32:22.007,4024,40.35,30
2023-02-17 05:32:22.215,4036,40.35,30
2023-02-17 05:32:22.417,3999,40.32,30
2023-02-17 05:32:22.617,3999,40.35,30
2023-02-17 05:32:22.825,4000,40.32,30
2023-02-17 05:32:23.044,4024,40.32,30
2023-02-17 05:32:23.258,4016,40.35,30
2023-02-17 05:32:23.466,4018,40.35,30
2023-02-17 05:32:23.674,4014,40.32,30
2023-02-17 05:32:23.881,4019,40.32,30
2023-02-17 05:32:24.090,4041,40.35,30
2023-02-17 05:32:24.298,4036,40.32,30
2023-02-17 05:32:24.507,4072,40.35,30
2023-02-17 05:32:24.724,4066,40.35,30
2023-02-17 05:32:24.890,4111,40.35,30
2023-02-17 05:32:25.099,4110,40.35,30
2023-02-17 05:32:25.307,4112,40.35,30
2023-02-17 05:32:25.515,4135,40.35,30
2023-02-17 05:32:25.723,4127,40.35,30
2023-02-17 05:32:25.932,4153,40.35,30
2023-02-17 05:32:26.140,4177,40.35,30
2023-02-17 05:32:26.340,4184,40.35,30
2023-02-17 05:32:26.539,4162,40.35,30
2023-02-17 05:32:26.751,4138,40.35,30
2023-02-17 05:32:26.969,4122,40.35,30
2023-02-17 05:32:27.180,4084,40.35,30
2023-02-17 05:32:27.386,4091,40.35,30
2023-02-17 05:32:27.595,4062,40.35,30
2023-02-17 05:32:27.818,4076,40.35,30
2023-02-17 05:32:28.012,4061,40.35,30
2023-02-17 05:32:28.220,4082,40.35,30
2023-02-17 05:32:28.428,4057,40.35,30
2023-02-17 05:32:28.652,4048,40.35,30
2023-02-17 05:32:28.829,4077,40.35,30
2023-02-17 05:32:29.020,4076,40.35,30
2023-02-17 05:32:29.229,4055,40.35,30
2023-02-17 05:32:29.435,4053,40.35,30
2023-02-17 05:32:29.645,4061,40.35,30
