data_ora,rad,temperatura,elevazione
2023-02-17 04:44:10.454,4784,40.32,50
2023-02-17 04:44:10.653,4789,40.32,50
2023-02-17 04:44:10.857,4795,40.32,50
2023-02-17 04:44:11.060,4752,40.32,50
2023-02-17 04:44:11.273,4708,40.29,50
2023-02-17 04:44:11.481,4664,40.29,50
2023-02-17 04:44:11.693,4654,40.29,50
2023-02-17 04:44:11.911,4622,40.29,50
2023-02-17 04:44:12.116,4607,40.29,50
2023-02-17 04:44:12.329,4569,40.32,50
2023-02-17 04:44:12.538,4588,40.32,50
2023-02-17 04:44:12.746,4565,40.32,50
2023-02-17 04:44:12.954,4557,40.32,50
2023-02-17 04:44:13.157,4544,40.29,50
2023-02-17 04:44:13.337,4532,40.29,50
2023-02-17 04:44:13.546,4500,40.32,50
2023-02-17 04:44:13.753,4504,40.32,50
2023-02-17 04:44:13.960,4480,40.29,50
2023-02-17 04:44:14.168,4491,40.32,50
2023-02-17 04:44:14.378,4459,40.32,50
2023-02-17 04:44:14.580,4454,40.32,50
2023-02-17 04:44:14.778,4454,40.32,50
2023-02-17 04:44:14.987,4429,40.32,50
2023-02-17 04:44:15.194,4427,40.32,50
2023-02-17 04:44:15.401,4422,40.32,50
2023-02-17 04:44:15.614,4405,40.32,50
2023-02-17 04:44:15.832,4411,40.32,50
2023-02-17 04:44:16.042,4411,40.32,50
2023-02-17 04:44:16.246,4402,40.32,50
2023-02-17 04:44:16.459,4409,40.32,50
2023-02-17 04:44:16.668,4441,40.32,50
2023-02-17 04:44:16.876,4455,40.32,50
2023-02-17 04:44:17.082,4439,40.32,50
2023-02-17 04:44:17.289,4433,40.32,50
2023-02-17 04:44:17.467,4445,40.32,50
2023-02-17 04:44:17.676,4449,40.32,50
2023-02-17 04:44:17.883,4446,40.32,50
2023-02-17 04:44:18.091,4447,40.32,50
2023-02-17 04:44:18.298,4470,40.32,50
2023-02-17 04:44:18.508,4502,40.32,50
2023-02-17 04:44:18.708,4484,40.32,50
2023-02-17 04:44:18.907,4480,40.32,50
2023-02-17 04:44:19.131,4461,40.32,50
2023-02-17 04:44:19.322,4447,40.32,50
2023-02-17 04:44:19.530,4465,40.32,50
2023-02-17 04:44:19.752,4457,40.32,50
2023-02-17 04:44:19.965,4447,40.32,50
2023-02-17 04:44:20.173,4440,40.32,50
2023-02-17 04:44:20.378,4465,40.32,50
2023-02-17 04:44:20.590,4435,40.32,50
2023-02-17 04:44:20.798,4435,40.32,50
2023-02-17 04:44:21.005,4435,40.32,50
2023-02-17 04:44:21.213,4465,40.32,50
2023-02-17 04:44:21.388,4459,40.32,50
2023-02-17 04:44:21.597,4479,40.32,50
2023-02-17 04:44:21.804,4488,40.32,50
2023-02-17 04:44:22.014,4484,40.32,50
2023-02-17 04:44:22.221,4467,40.32,50
2023-02-17 04:44:22.423,4472,40.32,50
2023-02-17 04:44:22.634,4470,40.32,50
2023-02-17 04:44:22.834,4489,40.32,50
2023-02-17 04:44:23.038,4474,40.35,50
2023-02-17 04:44:23.244,4476,40.35,50
2023-02-17 04:44:23.458,4492,40.35,50
2023-02-17 04:44:23.673,4489,40.32,50
2023-02-17 04:44:23.885,4495,40.32,50
2023-02-17 04:44:24.094,4501,40.35,50
2023-02-17 04:44:24.303,4525,40.35,50
2023-02-17 04:44:24.507,4522,40.35,50
2023-02-17 04:44:24.719,4510,40.35,50
2023-02-17 04:44:24.927,4518,40.32,50
2023-02-17 04:44:25.135,4532,40.35,50
2023-02-17 04:44:25.311,4520,40.35,50
2023-02-17 04:44:25.517,4546,40.35,50
2023-02-17 04:44:25.726,4534,40.35,50
2023-02-17 04:44:25.950,4546,40.35,50
2023-02-17 04:44:26.143,4548,40.35,50
2023-02-17 04:44:26.350,4559,40.35,50
2023-02-17 04:44:26.558,4573,40.35,50
2023-02-17 04:44:26.760,4570,40.35,50
2023-02-17 04:44:26.960,4562,40.35,50
2023-02-17 04:44:27.169,4566,40.35,50
2023-02-17 04:44:27.377,4574,40.35,50
2023-02-17 04:44:27.596,4559,40.35,50
2023-02-17 04:44:27.808,4563,40.35,50
2023-02-17 04:44:28.017,4572,40.35,50
2023-02-17 04:44:28.225,4573,40.35,50
2023-02-17 04:44:28.433,4568,40.35,50
2023-02-17 04:44:28.636,4559,40.35,50
2023-02-17 04:44:28.850,4547,40.35,50
2023-02-17 04:44:29.058,4552,40.35,50
2023-02-17 04:44:29.232,4522,40.35,50
2023-02-17 04:44:29.442,4501,40.35,50
2023-02-17 04:44:29.648,4521,40.35,50
2023-02-17 04:44:29.858,4519,40.35,50
2023-02-17 04:44:30.066,4507,40.35,50
2023-02-17 04:44:30.275,4465,40.32,50
2023-02-17 04:44:30.483,4448,40.35,50
2023-02-17 04:44:30.686,4449,40.35,50
2023-02-17 04:44:30.887,4418,40.35,50
2023-02-17 04:44:31.090,4406,40.35,50
2023-02-17 04:44:31.307,4419,40.32,50
2023-02-17 04:44:31.523,4389,40.32,50
2023-02-17 04:44:31.727,4403,40.32,50
2023-02-17 04:44:31.939,4406,40.32,50
2023-02-17 04:44:32.147,4428,40.32,50
2023-02-17 04:44:32.355,4417,40.32,50
2023-02-17 04:44:32.563,4433,40.32,50
2023-02-17 04:44:32.770,4437,40.32,50
2023-02-17 04:44:32.979,4458,40.32,50
2023-02-17 04:44:33.199,4442,40.32,50
2023-02-17 04:44:33.364,4446,40.35,50
2023-02-17 04:44:33.572,4448,40.35,50
2023-02-17 04:44:33.781,4467,40.35,50
2023-02-17 04:44:33.988,4452,40.35,50
2023-02-17 04:44:34.196,4454,40.35,50
2023-02-17 04:44:34.405,4454,40.35,50
2023-02-17 04:44:34.611,4424,40.35,50
2023-02-17 04:44:34.814,4414,40.35,50
2023-02-17 04:44:35.012,4437,40.35,50
2023-02-17 04:44:35.226,4465,40.35,50
2023-02-17 04:44:35.441,4451,40.35,50
2023-02-17 04:44:35.651,4467,40.35,50
2023-02-17 04:44:35.859,4447,40.35,50
2023-02-17 04:44:36.069,4429,40.35,50
2023-02-17 04:44:36.276,4437,40.35,50
2023-02-17 04:44:36.484,4430,40.35,50
2023-02-17 04:44:36.693,4420,40.35,50
2023-02-17 04:44:36.900,4444,40.35,50
2023-02-17 04:44:37.120,4438,40.35,50
2023-02-17 04:44:37.283,4421,40.35,50
2023-02-17 04:44:37.493,4419,40.35,50
2023-02-17 04:44:37.702,4447,40.35,50
2023-02-17 04:44:37.908,4417,40.35,50
2023-02-17 04:44:38.117,4460,40.35,50
2023-02-17 04:44:38.324,4469,40.38,50
2023-02-17 04:44:38.532,4455,40.38,50
2023-02-17 04:44:38.740,4450,40.38,50
2023-02-17 04:44:38.940,4461,40.38,50
2023-02-17 04:44:39.147,4454,40.38,50
2023-02-17 04:44:39.367,4447,40.38,50
2023-02-17 04:44:39.575,4481,40.38,50
2023-02-17 04:44:39.783,4502,40.38,50
2023-02-17 04:44:39.990,4502,40.35,50
2023-02-17 04:44:40.199,4513,40.35,50
2023-02-17 04:44:40.408,4500,40.35,50
2023-02-17 04:44:40.615,4488,40.38,50
2023-02-17 04:44:40.823,4480,40.38,50
2023-02-17 04:44:41.044,4494,40.38,50
2023-02-17 04:44:41.207,4454,40.38,50
2023-02-17 04:44:41.415,4459,40.35,50
2023-02-17 04:44:41.624,4461,40.35,50
2023-02-17 04:44:41.832,4481,40.38,50
2023-02-17 04:44:42.038,4494,40.38,50
2023-02-17 04:44:42.248,4466,40.35,50
2023-02-17 04:44:42.456,4495,40.38,50
2023-02-17 04:44:42.664,4489,40.35,50
2023-02-17 04:44:42.867,4482,40.35,50
2023-02-17 04:44:43.072,4470,40.35,50
2023-02-17 04:44:43.287,4480,40.38,50
2023-02-17 04:44:43.494,4491,40.38,50
2023-02-17 04:44:43.706,4477,40.38,50
2023-02-17 04:44:43.913,4489,40.38,50
2023-02-17 04:44:44.122,4472,40.38,50
2023-02-17 04:44:44.344,4496,40.38,50
2023-02-17 04:44:44.538,4469,40.38,50
2023-02-17 04:44:44.749,4439,40.38,50
2023-02-17 04:44:44.967,4435,40.38,50
2023-02-17 04:44:45.128,4450,40.38,50
2023-02-17 04:44:45.335,4477,40.38,50
2023-02-17 04:44:45.544,4469,40.38,50
2023-02-17 04:44:45.752,4473,40.38,50
2023-02-17 04:44:45.962,4482,40.38,50
2023-02-17 04:44:46.171,4508,40.38,50
2023-02-17 04:44:46.378,4510,40.38,50
2023-02-17 04:44:46.586,4508,40.38,50
2023-02-17 04:44:46.794,4522,40.38,50
2023-02-17 04:44:46.995,4525,40.35,50
2023-02-17 04:44:47.209,4524,40.35,50
2023-02-17 04:44:47.413,4521,40.35,50
2023-02-17 04:44:47.627,4496,40.35,50
2023-02-17 04:44:47.834,4505,40.35,50
2023-02-17 04:44:48.042,4488,40.35,50
2023-02-17 04:44:48.249,4502,40.35,50
2023-02-17 04:44:48.458,4493,40.38,50
2023-02-17 04:44:48.675,4481,40.35,50
2023-02-17 04:44:48.891,4503,40.35,50
2023-02-17 04:44:49.099,4487,40.35,50
2023-02-17 04:44:49.259,4501,40.35,50
2023-02-17 04:44:49.467,4493,40.35,50
2023-02-17 04:44:49.675,4494,40.35,50
2023-02-17 04:44:49.884,4473,40.38,50
2023-02-17 04:44:50.092,4476,40.35,50
2023-02-17 04:44:50.299,4478,40.35,50
2023-02-17 04:44:50.501,4448,40.38,50
2023-02-17 04:44:50.715,4451,40.38,50
2023-02-17 04:44:50.922,4440,40.38,50
2023-02-17 04:44:51.131,4446,40.38,50
2023-02-17 04:44:51.338,4424,40.38,50
2023-02-17 04:44:51.561,4436,40.38,50
2023-02-17 04:44:51.772,4436,40.38,50
2023-02-17 04:44:51.964,4429,40.38,50
2023-02-17 04:44:52.172,4444,40.38,50
2023-02-17 04:44:52.380,4433,40.38,50
2023-02-17 04:44:52.597,4440,40.38,50
2023-02-17 04:44:52.812,4460,40.38,50
2023-02-17 04:44:53.020,4468,40.38,50
2023-02-17 04:44:53.186,4479,40.38,50
2023-02-17 04:44:53.388,4500,40.38,50
2023-02-17 04:44:53.593,4524,40.38,50
2023-02-17 04:44:53.805,4497,40.38,50
2023-02-17 04:44:54.014,4537,40.38,50
2023-02-17 04:44:54.221,4517,40.38,50
2023-02-17 04:44:54.429,4516,40.38,50
2023-02-17 04:44:54.631,4509,40.38,50
2023-02-17 04:44:54.844,4513,40.38,50
2023-02-17 04:44:55.053,4505,40.38,50
2023-02-17 04:44:55.261,4494,40.38,50
2023-02-17 04:44:55.468,4479,40.38,50
2023-02-17 04:44:55.675,4467,40.38,50
2023-02-17 04:44:55.884,4484,40.38,50
2023-02-17 04:44:56.093,4470,40.38,50
2023-02-17 04:44:56.302,4469,40.38,50
2023-02-17 04:44:56.517,4465,40.38,50
2023-02-17 04:44:56.734,4472,40.38,50
2023-02-17 04:44:56.942,4459,40.38,50
2023-02-17 04:44:57.115,4456,40.38,50
2023-02-17 04:44:57.314,4435,40.38,50
2023-02-17 04:44:57.518,4430,40.38,50
2023-02-17 04:44:57.721,4429,40.38,50
2023-02-17 04:44:57.935,4430,40.38,50
2023-02-17 04:44:58.143,4432,40.38,50
2023-02-17 04:44:58.351,4439,40.38,50
2023-02-17 04:44:58.557,4433,40.38,50
2023-02-17 04:44:58.761,4462,40.38,50
2023-02-17 04:44:58.974,4435,40.38,50
2023-02-17 04:44:59.183,4468,40.38,50
2023-02-17 04:44:59.392,4464,40.38,50
2023-02-17 04:44:59.600,4459,40.38,50
2023-02-17 04:44:59.804,4451,40.38,50
2023-02-17 04:45:00.016,4469,40.38,50
2023-02-17 04:45:00.224,4490,40.38,50
2023-02-17 04:45:00.438,4482,40.38,50
2023-02-17 04:45:00.656,4484,40.38,50
2023-02-17 04:45:00.857,4481,40.38,50
2023-02-17 04:45:01.040,4455,40.38,50
2023-02-17 04:45:01.242,4432,40.38,50
2023-02-17 04:45:01.440,4440,40.38,50
2023-02-17 04:45:01.648,4448,40.38,50
2023-02-17 04:45:01.851,4434,40.38,50
2023-02-17 04:45:02.064,4440,40.38,50
2023-02-17 04:45:02.273,4435,40.38,50
2023-02-17 04:45:02.481,4447,40.38,50
2023-02-17 04:45:02.689,4452,40.38,50
2023-02-17 04:45:02.894,4452,40.38,50
2023-02-17 04:45:03.104,4454,40.38,50
2023-02-17 04:45:03.314,4459,40.38,50
2023-02-17 04:45:03.520,4440,40.38,50
2023-02-17 04:45:03.730,4469,40.38,50
2023-02-17 04:45:03.931,4437,40.38,50
2023-02-17 04:45:04.147,4430,40.38,50
2023-02-17 04:45:04.364,4432,40.38,50
2023-02-17 04:45:04.576,4439,40.38,50
2023-02-17 04:45:04.787,4419,40.38,50
2023-02-17 04:45:04.988,4426,40.38,50
2023-02-17 04:45:05.169,4428,40.38,50
2023-02-17 04:45:05.368,4419,40.38,50
2023-02-17 04:45:05.568,4408,40.38,50
2023-02-17 04:45:05.778,4396,40.38,50
2023-02-17 04:45:05.984,4391,40.38,50
2023-02-17 04:45:06.194,4395,40.38,50
2023-02-17 04:45:06.400,4419,40.38,50
2023-02-17 04:45:06.610,4414,40.38,50
2023-02-17 04:45:06.818,4426,40.38,50
2023-02-17 04:45:07.020,4440,40.38,50
2023-02-17 04:45:07.235,4461,40.38,50
2023-02-17 04:45:07.443,4464,40.38,50
2023-02-17 04:45:07.650,4495,40.38,50
2023-02-17 04:45:07.857,4482,40.38,50
2023-02-17 04:45:08.070,4496,40.38,50
2023-02-17 04:45:08.291,4503,40.38,50
2023-02-17 04:45:08.498,4503,40.38,50
2023-02-17 04:45:08.707,4507,40.38,50
2023-02-17 04:45:08.915,4456,40.38,50
2023-02-17 04:45:09.087,4483,40.38,50
2023-02-17 04:45:09.314,4475,40.38,50
2023-02-17 04:45:09.507,4476,40.38,50
2023-02-17 04:45:09.715,4473,40.38,50
2023-02-17 04:45:09.907,4461,40.38,50
2023-02-17 04:45:10.109,4440,40.38,50
2023-02-17 04:45:10.325,4480,40.38,50
2023-02-17 04:45:10.533,4475,40.38,50
2023-02-17 04:45:10.740,4476,40.38,50
2023-02-17 04:45:10.948,4490,40.38,50
2023-02-17 04:45:11.150,4487,40.38,50
2023-02-17 04:45:11.364,4488,40.35,50
2023-02-17 04:45:11.586,4486,40.35,50
2023-02-17 04:45:11.780,4474,40.35,50
2023-02-17 04:45:11.994,4480,40.35,50
2023-02-17 04:45:12.206,4492,40.35,50
2023-02-17 04:45:12.421,4476,40.35,50
2023-02-17 04:45:12.629,4479,40.35,50
2023-02-17 04:45:12.838,4467,40.35,50
2023-02-17 04:45:13.014,4493,40.35,50
2023-02-17 04:45:13.219,4491,40.35,50
2023-02-17 04:45:13.425,4496,40.35,50
2023-02-17 04:45:13.625,4499,40.35,50
2023-02-17 04:45:13.828,4515,40.35,50
2023-02-17 04:45:14.036,4519,40.35,50
2023-02-17 04:45:14.244,4524,40.35,50
2023-02-17 04:45:14.453,4511,40.35,50
2023-02-17 04:45:14.662,4507,40.35,50
2023-02-17 04:45:14.871,4487,40.35,50
2023-02-17 04:45:15.079,4506,40.35,50
2023-02-17 04:45:15.283,4469,40.35,50
2023-02-17 04:45:15.495,4454,40.35,50
2023-02-17 04:45:15.703,4460,40.35,50
2023-02-17 04:45:15.915,4459,40.35,50
2023-02-17 04:45:16.133,4466,40.35,50
2023-02-17 04:45:16.337,4438,40.35,50
2023-02-17 04:45:16.551,4466,40.35,50
2023-02-17 04:45:16.760,4476,40.35,50
2023-02-17 04:45:16.936,4477,40.35,50
2023-02-17 04:45:17.141,4468,40.35,50
2023-02-17 04:45:17.352,4466,40.35,50
2023-02-17 04:45:17.552,4473,40.35,50
2023-02-17 04:45:17.753,4449,40.32,50
2023-02-17 04:45:17.961,4440,40.32,50
2023-02-17 04:45:18.168,4434,40.35,50
2023-02-17 04:45:18.375,4446,40.35,50
2023-02-17 04:45:18.584,4436,40.35,50
2023-02-17 04:45:18.791,4473,40.32,50
2023-02-17 04:45:19.001,4465,40.35,50
2023-02-17 04:45:19.209,4466,40.32,50
2023-02-17 04:45:19.415,4464,40.32,50
2023-02-17 04:45:19.625,4430,40.32,50
2023-02-17 04:45:19.839,4446,40.32,50
2023-02-17 04:45:20.056,4465,40.32,50
2023-02-17 04:45:20.264,4477,40.32,50
2023-02-17 04:45:20.470,4472,40.32,50
2023-02-17 04:45:20.681,4466,40.32,50
2023-02-17 04:45:20.889,4458,40.32,50
2023-02-17 04:45:21.065,4461,40.32,50
2023-02-17 04:45:21.272,4460,40.32,50
2023-02-17 04:45:21.477,4462,40.32,50
2023-02-17 04:45:21.679,4459,40.32,50
2023-02-17 04:45:21.880,4471,40.32,50
2023-02-17 04:45:22.103,4467,40.32,50
2023-02-17 04:45:22.297,4462,40.32,50
2023-02-17 04:45:22.504,4486,40.32,50
2023-02-17 04:45:22.713,4474,40.32,50
2023-02-17 04:45:22.923,4468,40.32,50
2023-02-17 04:45:23.144,4486,40.32,50
2023-02-17 04:45:23.354,4486,40.32,50
2023-02-17 04:45:23.543,4488,40.32,50
2023-02-17 04:45:23.764,4482,40.29,50
2023-02-17 04:45:23.979,4484,40.32,50
2023-02-17 04:45:24.187,4490,40.32,50
2023-02-17 04:45:24.395,4469,40.32,50
2023-02-17 04:45:24.599,4458,40.32,50
2023-02-17 04:45:24.811,4464,40.32,50
2023-02-17 04:45:24.986,4465,40.32,50
2023-02-17 04:45:25.195,4445,40.32,50
2023-02-17 04:45:25.404,4445,40.32,50
2023-02-17 04:45:25.603,4436,40.32,50
2023-02-17 04:45:25.802,4435,40.32,50
2023-02-17 04:45:26.011,4421,40.32,50
2023-02-17 04:45:26.219,4426,40.32,50
2023-02-17 04:45:26.428,4418,40.32,50
2023-02-17 04:45:26.632,4434,40.32,50
2023-02-17 04:45:26.844,4439,40.32,50
2023-02-17 04:45:27.053,4433,40.32,50
2023-02-17 04:45:27.261,4432,40.32,50
2023-02-17 04:45:27.469,4448,40.32,50
2023-02-17 04:45:27.682,4440,40.32,50
2023-02-17 04:45:27.901,4423,40.32,50
2023-02-17 04:45:28.109,4445,40.32,50
2023-02-17 04:45:28.317,4457,40.32,50
2023-02-17 04:45:28.525,4463,40.32,50
2023-02-17 04:45:28.727,4477,40.32,50
2023-02-17 04:45:28.909,4470,40.32,50
2023-02-17 04:45:29.116,4464,40.32,50
2023-02-17 04:45:29.325,4464,40.32,50
2023-02-17 04:45:29.533,4473,40.32,50
2023-02-17 04:45:29.732,4457,40.32,50
2023-02-17 04:45:29.934,4473,40.32,50
2023-02-17 04:45:30.141,4467,40.32,50
2023-02-17 04:45:30.350,4469,40.32,50
2023-02-17 04:45:30.559,4440,40.32,50
2023-02-17 04:45:30.764,4472,40.32,50
2023-02-17 04:45:30.973,4448,40.32,50
2023-02-17 04:45:31.183,4464,40.29,50
2023-02-17 04:45:31.391,4443,40.29,50
2023-02-17 04:45:31.606,4447,40.32,50
2023-02-17 04:45:31.820,4422,40.32,50
2023-02-17 04:45:32.030,4433,40.32,50
2023-02-17 04:45:32.238,4443,40.32,50
2023-02-17 04:45:32.448,4459,40.32,50
2023-02-17 04:45:32.656,4462,40.32,50
2023-02-17 04:45:32.832,4474,40.32,50
2023-02-17 04:45:33.040,4450,40.32,50
2023-02-17 04:45:33.247,4460,40.32,50
2023-02-17 04:45:33.456,4456,40.32,50
2023-02-17 04:45:33.657,4482,40.32,50
2023-02-17 04:45:33.857,4471,40.32,50
2023-02-17 04:45:34.066,4475,40.32,50
2023-02-17 04:45:34.273,4467,40.32,50
2023-02-17 04:45:34.497,4499,40.32,50
2023-02-17 04:45:34.686,4508,40.32,50
2023-02-17 04:45:34.911,4504,40.32,50
2023-02-17 04:45:35.120,4516,40.32,50
2023-02-17 04:45:35.311,4522,40.32,50
2023-02-17 04:45:35.528,4537,40.32,50
2023-02-17 04:45:35.744,4528,40.32,50
2023-02-17 04:45:35.951,4519,40.32,50
2023-02-17 04:45:36.161,4527,40.32,50
2023-02-17 04:45:36.369,4525,40.32,50
2023-02-17 04:45:36.577,4511,40.32,50
2023-02-17 04:45:36.753,4511,40.32,50
2023-02-17 04:45:36.961,4518,40.32,50
2023-02-17 04:45:37.169,4502,40.32,50
2023-02-17 04:45:37.378,4506,40.32,50
2023-02-17 04:45:37.586,4488,40.32,50
2023-02-17 04:45:37.784,4501,40.32,50
2023-02-17 04:45:37.986,4510,40.32,50
2023-02-17 04:45:38.194,4488,40.32,50
2023-02-17 04:45:38.401,4474,40.32,50
2023-02-17 04:45:38.610,4483,40.29,50
2023-02-17 04:45:38.818,4494,40.29,50
2023-02-17 04:45:39.026,4493,40.29,50
2023-02-17 04:45:39.237,4473,40.29,50
2023-02-17 04:45:39.455,4476,40.29,50
2023-02-17 04:45:39.666,4479,40.29,50
2023-02-17 04:45:39.875,4484,40.29,50
2023-02-17 04:45:40.082,4487,40.32,50
2023-02-17 04:45:40.291,4505,40.32,50
2023-02-17 04:45:40.499,4502,40.32,50
2023-02-17 04:45:40.707,4505,40.32,50
2023-02-17 04:45:40.883,4513,40.32,50
2023-02-17 04:45:41.091,4531,40.32,50
2023-02-17 04:45:41.298,4518,40.32,50
2023-02-17 04:45:41.506,4517,40.32,50
2023-02-17 04:45:41.708,4483,40.32,50
2023-02-17 04:45:41.913,4506,40.32,50
2023-02-17 04:45:42.115,4494,40.32,50
2023-02-17 04:45:42.323,4501,40.32,50
2023-02-17 04:45:42.531,4487,40.32,50
2023-02-17 04:45:42.738,4484,40.32,50
2023-02-17 04:45:42.946,4499,40.32,50
2023-02-17 04:45:43.162,4487,40.32,50
2023-02-17 04:45:43.378,4477,40.32,50
2023-02-17 04:45:43.587,4471,40.32,50
2023-02-17 04:45:43.796,4487,40.32,50
2023-02-17 04:45:44.002,4502,40.32,50
2023-02-17 04:45:44.211,4519,40.32,50
2023-02-17 04:45:44.419,4499,40.29,50
2023-02-17 04:45:44.629,4496,40.29,50
2023-02-17 04:45:44.819,4494,40.29,50
2023-02-17 04:45:45.028,4489,40.32,50
2023-02-17 04:45:45.250,4499,40.32,50
2023-02-17 04:45:45.427,4492,40.32,50
2023-02-17 04:45:45.637,4484,40.32,50
2023-02-17 04:45:45.843,4504,40.32,50
2023-02-17 04:45:46.045,4524,40.32,50
2023-02-17 04:45:46.245,4529,40.32,50
2023-02-17 04:45:46.453,4506,40.32,50
2023-02-17 04:45:46.661,4504,40.32,50
2023-02-17 04:45:46.869,4494,40.32,50
2023-02-17 04:45:47.088,4493,40.32,50
2023-02-17 04:45:47.301,4498,40.32,50
2023-02-17 04:45:47.509,4474,40.32,50
2023-02-17 04:45:47.717,4474,40.32,50
2023-02-17 04:45:47.926,4454,40.32,50
