           data_ora  elevazione  azimuth
2023-04-04 22:34:11        20.1    135.0
2023-04-04 22:34:14        20.0    135.0
2023-04-04 22:34:17        20.0    135.0
2023-04-04 22:34:20        19.9    135.0
2023-04-04 22:34:23        19.9    135.0
2023-04-04 22:34:26        20.0    135.0
2023-04-04 22:34:29        20.0    135.0
2023-04-04 22:34:32        20.0    135.0
2023-04-04 22:34:35        20.0    135.0
2023-04-04 22:34:38        20.0    135.0
2023-04-04 22:34:41        20.0    135.0
2023-04-04 22:34:44        20.0    135.0
2023-04-04 22:34:47        20.0    135.0
2023-04-04 22:34:50        20.0    135.0
2023-04-04 22:34:53        20.0    135.0
2023-04-04 22:34:56        20.0    135.0
2023-04-04 22:34:59        20.0    135.0
2023-04-04 22:35:02        20.0    135.0
2023-04-04 22:35:05        20.0    135.0
2023-04-04 22:35:08        20.0    135.0
2023-04-04 22:35:11        20.0    135.0
2023-04-04 22:35:14        20.0    135.0
2023-04-04 22:35:17        20.0    135.0
2023-04-04 22:35:20        20.0    135.0
2023-04-04 22:35:23        20.0    135.0
2023-04-04 22:35:26        20.0    135.0
2023-04-04 22:35:29        20.0    135.0
2023-04-04 22:35:32        20.0    135.0
2023-04-04 22:35:35        20.0    135.0
2023-04-04 22:35:38        20.0    135.0
2023-04-04 22:35:41        20.0    135.0
2023-04-04 22:35:44        20.0    135.0
2023-04-04 22:35:47        20.0    135.0
2023-04-04 22:35:50        20.0    135.0
2023-04-04 22:35:53        20.0    135.0
2023-04-04 22:35:56        20.0    135.0
2023-04-04 22:35:59        20.0    135.0
2023-04-04 22:36:02        20.0    135.0
2023-04-04 22:36:05        20.0    135.0
2023-04-04 22:36:08        20.0    135.0
2023-04-04 22:36:11        20.0    135.0
2023-04-04 22:36:14        20.0    135.0
2023-04-04 22:36:17        20.0    135.0
2023-04-04 22:36:20        20.0    135.0
2023-04-04 22:36:23        20.0    135.0
2023-04-04 22:36:26        20.0    135.0
2023-04-04 22:36:29        20.0    135.0
2023-04-04 22:36:32        20.0    135.0
2023-04-04 22:36:35        20.0    135.0
2023-04-04 22:36:38        20.0    135.0
2023-04-04 22:36:41        20.0    135.0
2023-04-04 22:36:44        20.0    135.0
2023-04-04 22:36:47        20.0    135.0
2023-04-04 22:36:50        20.0    135.0
2023-04-04 22:36:53        20.0    135.0
2023-04-04 22:36:56        20.0    135.0
2023-04-04 22:36:59        20.0    135.0
2023-04-04 22:37:02        20.0    135.0
2023-04-04 22:37:05        20.0    135.0
2023-04-04 22:37:08        20.0    135.0
2023-04-04 22:37:11        20.0    135.0
2023-04-04 22:37:14        20.0    135.0
2023-04-04 22:37:17        20.0    135.0
2023-04-04 22:37:20        20.0    135.0
2023-04-04 22:37:23        20.0    135.0
2023-04-04 22:37:26        20.0    135.0
2023-04-04 22:37:29        20.0    135.0
2023-04-04 22:37:32        20.0    135.0
2023-04-04 22:37:35        20.0    135.0
2023-04-04 22:37:38        20.0    135.0
2023-04-04 22:37:41        20.0    135.0
2023-04-04 22:37:44        20.0    135.0
2023-04-04 22:37:47        20.0    135.0
2023-04-04 22:37:50        20.0    135.0
2023-04-04 22:37:53        20.0    135.0
2023-04-04 22:37:56        20.0    135.0
2023-04-04 22:37:59        20.0    135.0
2023-04-04 22:38:02        20.0    135.0
2023-04-04 22:38:05        20.0    135.0
2023-04-04 22:38:08        20.0    135.0
2023-04-04 22:38:11        20.0    135.0
2023-04-04 22:38:14        20.0    135.0
2023-04-04 22:38:17        20.0    135.0
2023-04-04 22:38:20        20.0    135.0
2023-04-04 22:38:23        20.0    135.0
2023-04-04 22:38:26        20.0    135.0
2023-04-04 22:38:29        20.0    135.0
2023-04-04 22:38:32        20.0    135.0
2023-04-04 22:38:35        20.0    135.0
2023-04-04 22:38:38        20.0    135.0
2023-04-04 22:38:41        20.0    135.0
2023-04-04 22:38:44        20.0    135.0
2023-04-04 22:38:47        20.0    135.0
2023-04-04 22:38:50        20.0    135.0
2023-04-04 22:38:53        20.0    135.0
2023-04-04 22:38:56        20.0    135.0
2023-04-04 22:38:59        20.0    135.0
2023-04-04 22:39:02        20.0    135.0
2023-04-04 22:39:05        20.0    135.0
2023-04-04 22:39:08        20.0    135.0
2023-04-04 22:39:11        20.0    135.0
2023-04-04 22:39:14        20.0    135.0
2023-04-04 22:39:17        20.0    135.0
2023-04-04 22:39:20        20.0    135.0
2023-04-04 22:39:23        20.0    135.0
2023-04-04 22:39:26        20.0    135.0
2023-04-04 22:39:29        20.0    135.0
2023-04-04 22:39:32        20.0    135.0
2023-04-04 22:39:35        20.0    135.0
2023-04-04 22:39:38        20.0    135.0
2023-04-04 22:39:41        20.0    135.0
2023-04-04 22:39:44        20.0    135.0
2023-04-04 22:39:47        20.0    135.0
2023-04-04 22:39:50        20.0    135.0
2023-04-04 22:39:53        20.0    135.0
2023-04-04 22:39:56        20.0    135.0
2023-04-04 22:39:59        20.0    135.0
2023-04-04 22:40:02        20.0    135.0
2023-04-04 22:40:05        20.0    135.0
2023-04-04 22:40:08        20.0    135.0
2023-04-04 22:40:11        20.0    135.0
2023-04-04 22:40:14        20.0    135.0
2023-04-04 22:40:17        20.0    135.0
2023-04-04 22:40:20        20.0    135.0
2023-04-04 22:40:23        20.0    135.0
2023-04-04 22:40:26        20.0    135.0
2023-04-04 22:40:29        20.0    135.0
2023-04-04 22:40:32        20.0    135.0
2023-04-04 22:40:35        20.0    135.0
2023-04-04 22:40:38        20.0    135.0
2023-04-04 22:40:41        20.0    135.0
2023-04-04 22:40:44        20.0    135.0
2023-04-04 22:40:47        20.0    135.0
2023-04-04 22:40:50        20.0    135.0
2023-04-04 22:40:53        20.0    135.0
2023-04-04 22:40:56        20.0    135.0
2023-04-04 22:40:59        20.0    135.0
2023-04-04 22:41:02        20.0    135.0
2023-04-04 22:41:05        20.0    135.0
2023-04-04 22:41:08        20.0    135.0
2023-04-04 22:41:11        20.0    135.0
2023-04-04 22:41:14        20.0    135.0
2023-04-04 22:41:17        20.0    135.0
2023-04-04 22:41:20        20.0    135.0
2023-04-04 22:41:23        20.0    135.0
2023-04-04 22:41:26        20.0    135.0
2023-04-04 22:41:29        20.0    135.0
2023-04-04 22:41:32        20.0    135.0
2023-04-04 22:41:35        20.0    135.0
2023-04-04 22:41:38        20.0    135.0
2023-04-04 22:41:41        20.0    135.0
2023-04-04 22:41:44        20.0    135.0
2023-04-04 22:41:47        20.0    135.0
2023-04-04 22:41:50        20.0    135.0
2023-04-04 22:41:53        20.0    135.0
2023-04-04 22:41:56        20.0    135.0
2023-04-04 22:41:59        20.0    135.0
2023-04-04 22:42:02        20.0    135.0
2023-04-04 22:42:05        20.0    135.0
2023-04-04 22:42:08        20.0    135.0
2023-04-04 22:42:11        20.0    135.0
2023-04-04 22:42:14        20.0    135.0
2023-04-04 22:42:17        20.0    135.0
2023-04-04 22:42:20        20.0    135.0
2023-04-04 22:42:23        20.0    135.0
2023-04-04 22:42:26        20.0    135.0
2023-04-04 22:42:29        20.0    135.0
2023-04-04 22:42:32        20.0    135.0
2023-04-04 22:42:35        20.0    135.0
2023-04-04 22:42:38        20.0    135.0
2023-04-04 22:42:41        20.0    135.0
2023-04-04 22:42:44        20.0    135.0
2023-04-04 22:42:47        20.0    135.0
2023-04-04 22:42:50        20.0    135.0
2023-04-04 22:42:53        20.0    135.0
2023-04-04 22:42:56        20.0    135.0
2023-04-04 22:42:59        20.0    135.0
2023-04-04 22:43:02        20.0    135.0
2023-04-04 22:43:05        20.0    135.0
2023-04-04 22:43:08        20.0    135.0
2023-04-04 22:43:11        20.0    135.0
2023-04-04 22:43:14        20.0    135.0
2023-04-04 22:43:17        20.0    135.0
2023-04-04 22:43:20        20.0    135.0
2023-04-04 22:43:23        20.0    135.0
2023-04-04 22:43:26        20.0    135.0
2023-04-04 22:43:29        20.0    135.0
2023-04-04 22:43:32        20.0    135.0
2023-04-04 22:43:35        20.0    135.0
2023-04-04 22:43:38        20.0    135.0
2023-04-04 22:43:41        20.0    135.0
2023-04-04 22:43:44        20.0    135.0
2023-04-04 22:43:47        20.0    135.0
2023-04-04 22:43:50        20.0    135.0
2023-04-04 22:43:53        20.0    135.0
2023-04-04 22:43:56        20.0    135.0
2023-04-04 22:43:59        20.0    135.0
2023-04-04 22:44:02        20.0    135.0
2023-04-04 22:44:05        20.0    135.0
2023-04-04 22:44:08        20.0    135.0
2023-04-04 22:44:11        20.0    135.0
2023-04-04 22:44:14        20.0    135.0
2023-04-04 22:44:17        20.0    135.0
2023-04-04 22:44:20        20.0    135.0
2023-04-04 22:44:23        20.0    135.0
2023-04-04 22:44:26        20.0    135.0
2023-04-04 22:44:29        20.0    135.0
2023-04-04 22:44:32        20.0    135.0
2023-04-04 22:44:35        20.0    135.0
2023-04-04 22:44:38        20.0    135.0
2023-04-04 22:44:41        20.0    135.0
2023-04-04 22:44:44        20.0    135.0
2023-04-04 22:44:47        20.0    135.0
2023-04-04 22:44:50        20.0    135.0
2023-04-04 22:44:53        20.0    135.0
2023-04-04 22:44:56        20.0    135.0
2023-04-04 22:44:59        20.0    135.0
2023-04-04 22:45:02        20.0    135.0
