               data_ora   rad  temperatura elevazione
2023-02-14 03:10:18.015  4004        40.35         20
2023-02-14 03:10:18.200  4000        40.35         20
2023-02-14 03:10:18.416  4001        40.35         20
2023-02-14 03:10:18.621  4007        40.35         20
2023-02-14 03:10:18.832  4001        40.35         20
2023-02-14 03:10:19.040  4014        40.35         20
2023-02-14 03:10:19.248  4012        40.35         20
2023-02-14 03:10:19.456  4002        40.35         20
2023-02-14 03:10:19.663  4014        40.35         20
2023-02-14 03:10:19.871  3999        40.35         20
2023-02-14 03:10:20.088  4006        40.35         20
2023-02-14 03:10:20.305  3998        40.35         20
2023-02-14 03:10:20.465  3999        40.35         20
2023-02-14 03:10:20.673  3995        40.35         20
2023-02-14 03:10:20.881  3983        40.35         20
2023-02-14 03:10:21.089  3985        40.35         20
2023-02-14 03:10:21.298  4002        40.38         20
2023-02-14 03:10:21.506  3986        40.38         20
2023-02-14 03:10:21.727  3994        40.35         20
2023-02-14 03:10:21.921  3975        40.35         20
2023-02-14 03:10:22.125  3983        40.38         20
2023-02-14 03:10:22.331  3972        40.35         20
2023-02-14 03:10:22.545  3989        40.35         20
2023-02-14 03:10:22.754  3979        40.35         20
2023-02-14 03:10:22.963  3965        40.35         20
2023-02-14 03:10:23.171  3958        40.35         20
2023-02-14 03:10:23.379  3981        40.35         20
2023-02-14 03:10:23.587  3980        40.35         20
2023-02-14 03:10:23.794  3988        40.35         20
2023-02-14 03:10:24.011  3962        40.35         20
2023-02-14 03:10:24.227  3981        40.35         20
2023-02-14 03:10:24.386  3971        40.35         20
2023-02-14 03:10:24.595  3977        40.35         20
2023-02-14 03:10:24.803  3980        40.35         20
2023-02-14 03:10:25.010  3977        40.35         20
2023-02-14 03:10:25.220  3966        40.35         20
2023-02-14 03:10:25.427  3982        40.35         20
2023-02-14 03:10:25.636  3989        40.35         20
2023-02-14 03:10:25.843  3978        40.35         20
2023-02-14 03:10:26.049  3961        40.35         20
2023-02-14 03:10:26.254  3995        40.35         20
2023-02-14 03:10:26.469  3986        40.35         20
2023-02-14 03:10:26.675  3983        40.35         20
2023-02-14 03:10:26.885  3977        40.35         20
2023-02-14 03:10:27.093  3983        40.35         20
2023-02-14 03:10:27.301  3977        40.35         20
2023-02-14 03:10:27.509  3982        40.35         20
2023-02-14 03:10:27.718  3984        40.35         20
2023-02-14 03:10:27.929  3991        40.35         20
2023-02-14 03:10:28.148  3984        40.35         20
2023-02-14 03:10:28.309  3976        40.35         20
2023-02-14 03:10:28.517  3995        40.35         20
2023-02-14 03:10:28.726  3998        40.35         20
2023-02-14 03:10:28.935  3983        40.32         20
2023-02-14 03:10:29.141  3973        40.32         20
2023-02-14 03:10:29.351  3968        40.32         20
2023-02-14 03:10:29.556  3971        40.32         20
2023-02-14 03:10:29.766  3977        40.32         20
2023-02-14 03:10:29.976  3981        40.32         20
2023-02-14 03:10:30.174  3962        40.35         20
2023-02-14 03:10:30.391  3992        40.35         20
2023-02-14 03:10:30.599  3974        40.35         20
2023-02-14 03:10:30.808  3966        40.32         20
2023-02-14 03:10:31.014  3981        40.32         20
2023-02-14 03:10:31.225  3987        40.32         20
2023-02-14 03:10:31.431  3974        40.32         20
2023-02-14 03:10:31.641  3969        40.32         20
2023-02-14 03:10:31.848  3965        40.32         20
2023-02-14 03:10:32.064  3972        40.32         20
2023-02-14 03:10:32.280  3980        40.32         20
2023-02-14 03:10:32.441  3974        40.32         20
2023-02-14 03:10:32.648  3989        40.32         20
2023-02-14 03:10:32.855  3972        40.32         20
2023-02-14 03:10:33.064  3978        40.32         20
2023-02-14 03:10:33.270  3966        40.32         20
2023-02-14 03:10:33.481  3965        40.32         20
2023-02-14 03:10:33.689  3975        40.32         20
2023-02-14 03:10:33.896  3974        40.32         20
2023-02-14 03:10:34.096  3972        40.32         20
2023-02-14 03:10:34.310  3967        40.32         20
2023-02-14 03:10:34.521  3977        40.32         20
2023-02-14 03:10:34.729  3962        40.32         20
2023-02-14 03:10:34.937  3968        40.32         20
2023-02-14 03:10:35.145  3985        40.32         20
2023-02-14 03:10:35.354  3985        40.32         20
2023-02-14 03:10:35.562  3965        40.32         20
2023-02-14 03:10:35.770  3961        40.32         20
2023-02-14 03:10:35.984  3955        40.32         20
2023-02-14 03:10:36.203  3967        40.32         20
2023-02-14 03:10:36.362  3968        40.32         20
2023-02-14 03:10:36.569  3967        40.32         20
2023-02-14 03:10:36.777  3962        40.32         20
2023-02-14 03:10:36.987  3973        40.32         20
2023-02-14 03:10:37.195  3965        40.32         20
2023-02-14 03:10:37.404  3960        40.32         20
2023-02-14 03:10:37.611  3977        40.29         20
2023-02-14 03:10:37.820  3964        40.29         20
2023-02-14 03:10:38.022  3977        40.29         20
2023-02-14 03:10:38.227  3981        40.29         20
2023-02-14 03:10:38.442  3970        40.29         20
2023-02-14 03:10:38.651  3993        40.29         20
2023-02-14 03:10:38.859  3970        40.29         20
2023-02-14 03:10:39.067  3979        40.29         20
2023-02-14 03:10:39.276  3976        40.29         20
2023-02-14 03:10:39.485  3989        40.29         20
2023-02-14 03:10:39.693  3967        40.29         20
2023-02-14 03:10:39.906  3970        40.29         20
2023-02-14 03:10:40.125  3959        40.29         20
2023-02-14 03:10:40.285  3983        40.29         20
2023-02-14 03:10:40.493  3966        40.29         20
2023-02-14 03:10:40.701  3978        40.29         20
2023-02-14 03:10:40.909  3974        40.29         20
2023-02-14 03:10:41.118  3966        40.29         20
2023-02-14 03:10:41.326  3970        40.29         20
2023-02-14 03:10:41.534  3975        40.29         20
2023-02-14 03:10:41.756  3965        40.29         20
2023-02-14 03:10:41.949  3980        40.29         20
2023-02-14 03:10:42.158  3969        40.29         20
2023-02-14 03:10:42.382  3966        40.29         20
2023-02-14 03:10:42.575  3969        40.29         20
2023-02-14 03:10:42.782  3998        40.29         20
2023-02-14 03:10:42.989  3975        40.29         20
2023-02-14 03:10:43.199  3973        40.29         20
2023-02-14 03:10:43.407  3980        40.29         20
2023-02-14 03:10:43.615  3971        40.29         20
2023-02-14 03:10:43.824  3996        40.29         20
2023-02-14 03:10:44.043  3986        40.29         20
2023-02-14 03:10:44.207  3993        40.29         20
2023-02-14 03:10:44.416  3982        40.29         20
2023-02-14 03:10:44.624  3996        40.29         20
2023-02-14 03:10:44.832  3994        40.29         20
2023-02-14 03:10:45.040  3986        40.32         20
2023-02-14 03:10:45.248  3996        40.32         20
2023-02-14 03:10:45.455  3976        40.32         20
2023-02-14 03:10:45.664  4001        40.32         20
2023-02-14 03:10:45.869  4005        40.32         20
2023-02-14 03:10:46.071  3992        40.32         20
2023-02-14 03:10:46.289  3996        40.32         20
2023-02-14 03:10:46.496  4007        40.32         20
2023-02-14 03:10:46.705  3974        40.32         20
2023-02-14 03:10:46.914  3989        40.32         20
2023-02-14 03:10:47.121  3988        40.32         20
2023-02-14 03:10:47.328  3999        40.32         20
2023-02-14 03:10:47.537  3984        40.32         20
2023-02-14 03:10:47.748  3989        40.32         20
2023-02-14 03:10:47.966  3991        40.32         20
2023-02-14 03:10:48.128  3990        40.32         20
2023-02-14 03:10:48.337  3972        40.32         20
2023-02-14 03:10:48.546  3977        40.29         20
2023-02-14 03:10:48.753  3986        40.29         20
2023-02-14 03:10:48.960  4003        40.32         20
2023-02-14 03:10:49.169  3989        40.29         20
2023-02-14 03:10:49.378  3985        40.32         20
2023-02-14 03:10:49.584  4004        40.32         20
2023-02-14 03:10:49.792  3996        40.29         20
2023-02-14 03:10:49.991  3990        40.29         20
2023-02-14 03:10:50.207  3996        40.29         20
2023-02-14 03:10:50.419  3979        40.29         20
2023-02-14 03:10:50.627  4006        40.29         20
2023-02-14 03:10:50.836  3992        40.29         20
2023-02-14 03:10:51.043  3997        40.32         20
2023-02-14 03:10:51.251  3996        40.32         20
2023-02-14 03:10:51.459  3989        40.29         20
2023-02-14 03:10:51.666  4001        40.29         20
2023-02-14 03:10:51.888  4004        40.29         20
2023-02-14 03:10:52.052  3976        40.29         20
2023-02-14 03:10:52.260  4001        40.29         20
2023-02-14 03:10:52.465  4000        40.29         20
2023-02-14 03:10:52.676  4003        40.29         20
2023-02-14 03:10:52.884  3996        40.29         20
2023-02-14 03:10:53.092  3985        40.29         20
2023-02-14 03:10:53.300  3996        40.29         20
2023-02-14 03:10:53.508  3987        40.29         20
2023-02-14 03:10:53.716  4005        40.29         20
2023-02-14 03:10:53.917  3985        40.29         20
2023-02-14 03:10:54.131  3984        40.29         20
2023-02-14 03:10:54.341  3993        40.29         20
2023-02-14 03:10:54.550  3970        40.29         20
2023-02-14 03:10:54.757  3995        40.29         20
2023-02-14 03:10:54.965  3992        40.29         20
2023-02-14 03:10:55.173  4005        40.29         20
2023-02-14 03:10:55.381  3994        40.29         20
2023-02-14 03:10:55.595  3993        40.29         20
2023-02-14 03:10:55.814  3988        40.29         20
2023-02-14 03:10:55.980  3987        40.29         20
2023-02-14 03:10:56.182  4018        40.32         20
2023-02-14 03:10:56.390  3992        40.32         20
2023-02-14 03:10:56.598  3993        40.29         20
2023-02-14 03:10:56.807  4008        40.32         20
2023-02-14 03:10:57.014  3996        40.32         20
2023-02-14 03:10:57.223  3975        40.32         20
2023-02-14 03:10:57.444  3977        40.32         20
2023-02-14 03:10:57.639  3987        40.32         20
2023-02-14 03:10:57.842  3992        40.32         20
2023-02-14 03:10:58.056  3990        40.32         20
2023-02-14 03:10:58.264  3998        40.32         20
2023-02-14 03:10:58.472  3995        40.32         20
2023-02-14 03:10:58.680  3993        40.32         20
2023-02-14 03:10:58.888  3996        40.32         20
2023-02-14 03:10:59.095  4001        40.32         20
2023-02-14 03:10:59.304  4001        40.32         20
2023-02-14 03:10:59.516  3987        40.32         20
2023-02-14 03:10:59.735  4009        40.32         20
2023-02-14 03:10:59.945  4009        40.32         20
2023-02-14 03:11:00.098  4017        40.32         20
2023-02-14 03:11:00.311  4021        40.32         20
2023-02-14 03:11:00.521  4009        40.32         20
2023-02-14 03:11:00.729  4010        40.32         20
2023-02-14 03:11:00.937  4007        40.32         20
2023-02-14 03:11:01.144  3978        40.32         20
2023-02-14 03:11:01.353  3994        40.32         20
2023-02-14 03:11:01.561  4008        40.32         20
2023-02-14 03:11:01.766  4004        40.32         20
2023-02-14 03:11:01.976  3998        40.35         20
2023-02-14 03:11:02.184  3990        40.32         20
2023-02-14 03:11:02.394  4008        40.35         20
2023-02-14 03:11:02.617  3982        40.32         20
2023-02-14 03:11:02.825  4001        40.32         20
2023-02-14 03:11:03.031  4001        40.35         20
2023-02-14 03:11:03.241  4006        40.35         20
2023-02-14 03:11:03.439  3998        40.35         20
2023-02-14 03:11:03.657  4002        40.35         20
2023-02-14 03:11:03.864  4002        40.35         20
2023-02-14 03:11:04.026  4007        40.35         20
2023-02-14 03:11:04.233  3992        40.35         20
2023-02-14 03:11:04.443  4003        40.35         20
2023-02-14 03:11:04.651  4027        40.35         20
2023-02-14 03:11:04.859  4004        40.35         20
2023-02-14 03:11:05.067  4005        40.35         20
2023-02-14 03:11:05.275  4004        40.35         20
2023-02-14 03:11:05.483  4002        40.35         20
2023-02-14 03:11:05.690  4021        40.35         20
2023-02-14 03:11:05.895  4015        40.35         20
2023-02-14 03:11:06.108  4004        40.35         20
2023-02-14 03:11:06.316  4014        40.35         20
2023-02-14 03:11:06.524  4008        40.35         20
2023-02-14 03:11:06.732  3998        40.35         20
2023-02-14 03:11:06.940  4008        40.35         20
2023-02-14 03:11:07.149  3993        40.32         20
2023-02-14 03:11:07.356  4024        40.32         20
2023-02-14 03:11:07.573  4004        40.32         20
2023-02-14 03:11:07.787  4005        40.32         20
2023-02-14 03:11:07.948  4000        40.32         20
2023-02-14 03:11:08.156  4001        40.32         20
2023-02-14 03:11:08.366  4008        40.32         20
2023-02-14 03:11:08.573  3990        40.32         20
2023-02-14 03:11:08.781  3989        40.35         20
2023-02-14 03:11:08.990  4015        40.32         20
2023-02-14 03:11:09.198  4011        40.32         20
2023-02-14 03:11:09.405  3994        40.32         20
2023-02-14 03:11:09.613  4000        40.35         20
2023-02-14 03:11:09.814  3996        40.35         20
2023-02-14 03:11:10.030  4000        40.32         20
2023-02-14 03:11:10.239  4010        40.32         20
2023-02-14 03:11:10.445  3993        40.32         20
2023-02-14 03:11:10.655  4005        40.35         20
2023-02-14 03:11:10.860  3997        40.35         20
2023-02-14 03:11:11.070  4000        40.35         20
