           data_ora  elevazione  azimuth
2023-04-10 14:27:02        20.1     69.9
2023-04-10 14:27:05        20.0     69.9
2023-04-10 14:27:08        20.0     69.9
2023-04-10 14:27:11        19.9     69.9
2023-04-10 14:27:14        19.9     69.9
2023-04-10 14:27:17        19.9     69.9
2023-04-10 14:27:20        19.9     69.9
2023-04-10 14:27:23        19.9     69.9
2023-04-10 14:27:26        19.9     69.9
2023-04-10 14:27:29        19.9     69.9
2023-04-10 14:27:32        19.9     69.9
2023-04-10 14:27:35        19.9     69.9
2023-04-10 14:27:38        19.9     69.9
2023-04-10 14:27:41        19.9     69.9
2023-04-10 14:27:44        19.9     69.9
2023-04-10 14:27:47        19.9     69.9
2023-04-10 14:27:50        19.9     69.9
2023-04-10 14:27:53        19.9     69.9
2023-04-10 14:27:56        19.9     69.9
2023-04-10 14:27:59        19.9     69.9
2023-04-10 14:28:02        19.9     69.9
2023-04-10 14:28:05        19.9     69.9
2023-04-10 14:28:08        19.9     69.9
2023-04-10 14:28:11        19.9     69.9
2023-04-10 14:28:14        19.9     69.9
2023-04-10 14:28:17        19.9     69.9
2023-04-10 14:28:20        19.9     69.9
2023-04-10 14:28:23        19.9     69.9
2023-04-10 14:28:26        19.9     69.9
2023-04-10 14:28:29        19.9     69.9
2023-04-10 14:28:32        19.9     69.9
2023-04-10 14:28:35        19.9     69.9
2023-04-10 14:28:38        19.9     69.9
2023-04-10 14:28:41        19.9     69.9
2023-04-10 14:28:44        19.9     69.9
2023-04-10 14:28:47        19.9     69.9
2023-04-10 14:28:50        19.9     69.9
2023-04-10 14:28:53        19.9     69.9
2023-04-10 14:28:56        19.9     69.9
2023-04-10 14:28:59        19.9     69.9
2023-04-10 14:29:02        19.9     69.9
2023-04-10 14:29:05        19.9     69.9
2023-04-10 14:29:08        19.9     69.9
2023-04-10 14:29:11        19.9     69.9
2023-04-10 14:29:14        19.9     69.9
2023-04-10 14:29:17        19.9     69.9
2023-04-10 14:29:20        19.9     69.9
2023-04-10 14:29:23        19.9     69.9
2023-04-10 14:29:26        19.9     69.9
2023-04-10 14:29:29        19.9     69.9
2023-04-10 14:29:32        19.9     69.9
2023-04-10 14:29:35        19.9     69.9
2023-04-10 14:29:38        19.9     69.9
2023-04-10 14:29:41        19.9     69.9
2023-04-10 14:29:44        19.9     69.9
2023-04-10 14:29:47        19.9     69.9
2023-04-10 14:29:50        19.9     69.9
2023-04-10 14:29:53        19.9     69.9
2023-04-10 14:29:56        19.9     69.9
2023-04-10 14:29:59        19.9     69.9
2023-04-10 14:30:02        19.9     69.9
2023-04-10 14:30:05        19.9     69.9
2023-04-10 14:30:08        19.9     69.9
2023-04-10 14:30:11        19.9     69.9
2023-04-10 14:30:14        19.9     69.9
2023-04-10 14:30:17        19.9     69.9
2023-04-10 14:30:20        19.9     69.9
2023-04-10 14:30:23        19.9     69.9
2023-04-10 14:30:26        19.9     69.9
2023-04-10 14:30:29        19.9     69.9
2023-04-10 14:30:32        19.9     69.9
2023-04-10 14:30:35        19.9     69.9
2023-04-10 14:30:38        19.9     69.9
2023-04-10 14:30:41        19.9     69.9
2023-04-10 14:30:44        19.9     69.9
2023-04-10 14:30:47        19.9     69.9
2023-04-10 14:30:50        19.9     69.9
2023-04-10 14:30:53        19.9     69.9
2023-04-10 14:30:56        19.9     69.9
2023-04-10 14:30:59        19.9     69.9
2023-04-10 14:31:02        19.9     69.9
2023-04-10 14:31:05        19.9     69.9
2023-04-10 14:31:08        19.9     69.9
2023-04-10 14:31:11        19.9     69.9
2023-04-10 14:31:14        19.9     69.9
2023-04-10 14:31:17        19.9     69.9
2023-04-10 14:31:20        19.9     69.9
2023-04-10 14:31:23        19.9     69.9
2023-04-10 14:31:26        19.9     69.9
2023-04-10 14:31:29        19.9     69.9
2023-04-10 14:31:32        19.9     69.9
2023-04-10 14:31:35        19.9     69.9
2023-04-10 14:31:38        19.9     69.9
2023-04-10 14:31:41        19.9     69.9
2023-04-10 14:31:44        19.9     69.9
2023-04-10 14:31:47        19.9     69.9
2023-04-10 14:31:50        19.9     69.9
2023-04-10 14:31:53        19.9     69.9
2023-04-10 14:31:56        19.9     69.9
2023-04-10 14:31:59        19.9     69.9
2023-04-10 14:32:02        19.9     69.9
2023-04-10 14:32:05        19.9     69.9
2023-04-10 14:32:08        19.9     69.9
2023-04-10 14:32:11        19.9     69.9
2023-04-10 14:32:14        19.9     69.9
2023-04-10 14:32:17        19.9     69.9
2023-04-10 14:32:20        19.9     69.9
2023-04-10 14:32:23        19.9     69.9
2023-04-10 14:32:26        19.9     69.9
2023-04-10 14:32:29        19.9     69.9
2023-04-10 14:32:32        19.9     69.9
2023-04-10 14:32:35        19.9     69.9
2023-04-10 14:32:38        19.9     69.9
2023-04-10 14:32:41        19.9     69.9
2023-04-10 14:32:44        19.9     69.9
2023-04-10 14:32:47        19.9     69.9
2023-04-10 14:32:50        19.9     69.9
2023-04-10 14:32:53        19.9     69.9
2023-04-10 14:32:56        19.9     69.9
2023-04-10 14:32:59        19.9     69.9
2023-04-10 14:33:02        19.9     69.9
2023-04-10 14:33:05        19.9     69.9
2023-04-10 14:33:08        19.9     69.9
2023-04-10 14:33:11        19.9     69.9
2023-04-10 14:33:14        19.9     69.9
2023-04-10 14:33:17        19.9     69.9
2023-04-10 14:33:20        19.9     69.9
2023-04-10 14:33:23        19.9     69.9
2023-04-10 14:33:26        19.9     69.9
2023-04-10 14:33:29        19.9     69.9
2023-04-10 14:33:32        19.9     69.9
2023-04-10 14:33:35        19.9     69.9
2023-04-10 14:33:38        19.9     69.9
2023-04-10 14:33:41        19.9     69.9
2023-04-10 14:33:44        19.9     69.9
2023-04-10 14:33:47        19.9     69.9
2023-04-10 14:33:50        19.9     69.9
2023-04-10 14:33:53        19.9     69.9
2023-04-10 14:33:56        19.9     69.9
2023-04-10 14:33:59        19.9     69.9
2023-04-10 14:34:02        19.9     69.9
2023-04-10 14:34:05        19.9     69.9
2023-04-10 14:34:08        19.9     69.9
2023-04-10 14:34:11        19.9     69.9
2023-04-10 14:34:14        19.9     69.9
2023-04-10 14:34:17        19.9     69.9
2023-04-10 14:34:20        19.9     69.9
2023-04-10 14:34:23        19.9     69.9
2023-04-10 14:34:26        19.9     69.9
2023-04-10 14:34:29        19.9     69.9
2023-04-10 14:34:32        19.9     69.9
2023-04-10 14:34:35        19.9     69.9
2023-04-10 14:34:38        19.9     69.9
2023-04-10 14:34:41        19.9     69.9
2023-04-10 14:34:44        19.9     69.9
2023-04-10 14:34:47        19.9     69.9
2023-04-10 14:34:50        19.9     69.9
2023-04-10 14:34:53        19.9     69.9
2023-04-10 14:34:56        19.9     69.9
2023-04-10 14:34:59        19.9     69.9
2023-04-10 14:35:02        19.9     69.9
2023-04-10 14:35:05        19.9     69.9
2023-04-10 14:35:08        19.9     69.9
2023-04-10 14:35:11        19.9     69.9
2023-04-10 14:35:14        19.9     69.9
2023-04-10 14:35:17        19.9     69.9
2023-04-10 14:35:20        19.9     69.9
2023-04-10 14:35:23        19.9     69.9
2023-04-10 14:35:26        19.9     69.9
2023-04-10 14:35:29        19.9     69.9
2023-04-10 14:35:32        19.9     69.9
2023-04-10 14:35:35        19.9     69.9
2023-04-10 14:35:38        19.9     69.9
2023-04-10 14:35:41        19.9     69.9
2023-04-10 14:35:44        19.9     69.9
2023-04-10 14:35:47        19.9     69.9
2023-04-10 14:35:50        19.9     69.9
2023-04-10 14:35:53        19.9     69.9
2023-04-10 14:35:56        19.9     69.9
2023-04-10 14:35:59        19.9     69.9
2023-04-10 14:36:02        19.9     69.9
2023-04-10 14:36:05        19.9     69.9
2023-04-10 14:36:08        19.9     69.9
2023-04-10 14:36:11        19.9     69.9
2023-04-10 14:36:14        19.9     69.9
2023-04-10 14:36:17        19.9     69.9
2023-04-10 14:36:20        19.9     69.9
2023-04-10 14:36:23        19.9     69.9
2023-04-10 14:36:26        19.9     69.9
2023-04-10 14:36:29        19.9     69.9
2023-04-10 14:36:32        19.9     69.9
2023-04-10 14:36:35        19.9     69.9
2023-04-10 14:36:38        19.9     69.9
2023-04-10 14:36:41        19.9     69.9
2023-04-10 14:36:44        19.9     69.9
2023-04-10 14:36:47        19.9     69.9
2023-04-10 14:36:50        19.9     69.9
2023-04-10 14:36:53        19.9     69.9
2023-04-10 14:36:56        19.9     69.9
2023-04-10 14:36:59        19.9     69.9
2023-04-10 14:37:02        19.9     69.9
2023-04-10 14:37:05        19.9     69.9
2023-04-10 14:37:08        19.9     69.9
2023-04-10 14:37:11        19.9     69.9
2023-04-10 14:37:14        19.9     69.9
2023-04-10 14:37:17        19.9     69.9
2023-04-10 14:37:20        19.9     69.9
2023-04-10 14:37:23        19.9     69.9
2023-04-10 14:37:26        19.9     69.9
2023-04-10 14:37:29        19.9     69.9
2023-04-10 14:37:32        19.9     69.9
2023-04-10 14:37:35        19.9     69.9
2023-04-10 14:37:38        19.9     69.9
2023-04-10 14:37:41        19.9     69.9
2023-04-10 14:37:44        19.9     69.9
2023-04-10 14:37:47        19.9     69.9
2023-04-10 14:37:50        19.9     69.9
2023-04-10 14:37:53        19.9     69.9
2023-04-10 14:37:56        19.9     69.9
2023-04-10 14:37:59        19.9     69.9
2023-04-10 14:38:02        19.9     69.9
2023-04-10 14:38:05        19.9     69.9
2023-04-10 14:38:08        19.9     69.9
2023-04-10 14:38:11        19.9     69.9
2023-04-10 14:38:14        19.9     69.9
2023-04-10 14:38:17        19.9     69.9
2023-04-10 14:38:20        19.9     69.9
2023-04-10 14:38:23        19.9     69.9
2023-04-10 14:38:26        19.9     69.9
2023-04-10 14:38:29        19.9     69.9
2023-04-10 14:38:32        19.9     69.9
2023-04-10 14:38:35        19.9     69.9
2023-04-10 14:38:38        19.9     69.9
2023-04-10 14:38:41        19.9     69.9
2023-04-10 14:38:44        19.9     69.9
2023-04-10 14:38:47        19.9     69.9
2023-04-10 14:38:50        19.9     69.9
2023-04-10 14:38:53        19.9     69.9
2023-04-10 14:38:56        19.9     69.9
2023-04-10 14:38:59        19.9     69.9
2023-04-10 14:39:02        19.9     69.9
2023-04-10 14:39:05        19.9     69.9
2023-04-10 14:39:08        19.9     69.9
2023-04-10 14:39:11        19.9     69.9
2023-04-10 14:39:14        19.9     69.9
2023-04-10 14:39:17        19.9     69.9
2023-04-10 14:39:20        19.9     69.9
2023-04-10 14:39:23        19.9     69.9
2023-04-10 14:39:26        19.9     69.9
2023-04-10 14:39:29        19.9     69.9
2023-04-10 14:39:32        19.9     69.9
2023-04-10 14:39:35        19.9     69.9
2023-04-10 14:39:38        19.9     69.9
2023-04-10 14:39:41        19.9     69.9
2023-04-10 14:39:44        19.9     69.9
2023-04-10 14:39:47        19.9     69.9
2023-04-10 14:39:50        19.9     69.9
2023-04-10 14:39:53        19.9     69.9
2023-04-10 14:39:56        19.9     69.9
2023-04-10 14:39:59        19.9     69.9
2023-04-10 14:40:02        19.9     69.9
2023-04-10 14:40:05        19.9     69.9
2023-04-10 14:40:08        19.9     69.9
2023-04-10 14:40:11        19.9     69.9
2023-04-10 14:40:14        19.9     69.9
2023-04-10 14:40:17        19.9     69.9
2023-04-10 14:40:20        19.9     69.9
2023-04-10 14:40:23        19.9     69.9
2023-04-10 14:40:26        19.9     69.9
2023-04-10 14:40:29        19.9     69.9
2023-04-10 14:40:32        19.9     69.9
2023-04-10 14:40:35        19.9     69.9
2023-04-10 14:40:38        19.9     69.9
2023-04-10 14:40:41        19.9     69.9
2023-04-10 14:40:44        19.9     69.9
2023-04-10 14:40:47        19.9     69.9
2023-04-10 14:40:50        19.9     69.9
2023-04-10 14:40:53        19.9     69.9
2023-04-10 14:40:56        19.9     69.9
2023-04-10 14:40:59        19.9     69.9
2023-04-10 14:41:02        19.9     69.9
2023-04-10 14:41:05        19.9     69.9
2023-04-10 14:41:08        19.9     69.9
2023-04-10 14:41:11        19.9     69.9
2023-04-10 14:41:14        19.9     69.9
2023-04-10 14:41:17        19.9     69.9
2023-04-10 14:41:20        19.9     69.9
2023-04-10 14:41:23        19.9     69.9
2023-04-10 14:41:26        19.9     69.9
2023-04-10 14:41:29        19.9     69.9
2023-04-10 14:41:32        19.9     69.9
2023-04-10 14:41:35        19.9     69.9
2023-04-10 14:41:38        19.9     69.9
2023-04-10 14:41:41        19.9     69.9
2023-04-10 14:41:44        19.9     69.9
2023-04-10 14:41:47        19.9     69.9
2023-04-10 14:41:50        19.9     69.9
