           data_ora  elevazione  azimuth
2022-12-29 03:18:51        20.1    109.9
2022-12-29 03:18:54        20.0    109.9
2022-12-29 03:18:57        20.0    109.9
2022-12-29 03:19:00        19.9    109.9
2022-12-29 03:19:03        19.9    109.9
2022-12-29 03:19:06        19.9    110.0
2022-12-29 03:19:09        19.9    110.0
2022-12-29 03:19:12        20.0    110.0
2022-12-29 03:19:15        20.0    110.0
2022-12-29 03:19:18        20.0    110.0
2022-12-29 03:19:21        20.1    110.0
2022-12-29 03:19:24        20.1    110.0
2022-12-29 03:19:27        20.2    110.0
2022-12-29 03:19:30        20.3    110.0
2022-12-29 03:19:33        20.3    110.0
2022-12-29 03:19:36        20.3    110.0
2022-12-29 03:19:39        20.4    110.0
2022-12-29 03:19:42        20.4    110.0
2022-12-29 03:19:45        20.5    110.0
2022-12-29 03:19:48        20.6    110.0
2022-12-29 03:19:51        20.6    110.0
2022-12-29 03:19:54        20.7    110.0
2022-12-29 03:19:57        20.7    110.0
2022-12-29 03:20:00        20.7    110.0
2022-12-29 03:20:03        20.8    110.0
2022-12-29 03:20:06        20.8    110.0
2022-12-29 03:20:09        20.9    110.0
2022-12-29 03:20:12        20.9    110.0
2022-12-29 03:20:15        21.0    110.0
2022-12-29 03:20:18        21.0    110.0
2022-12-29 03:20:21        21.1    110.0
2022-12-29 03:20:24        21.1    110.0
2022-12-29 03:20:27        21.1    110.0
2022-12-29 03:20:30        21.2    110.0
2022-12-29 03:20:33        21.2    110.0
2022-12-29 03:20:36        21.2    110.0
2022-12-29 03:20:39        21.2    110.0
2022-12-29 03:20:42        21.3    110.0
2022-12-29 03:20:45        21.4    110.0
2022-12-29 03:20:48        21.5    110.0
2022-12-29 03:20:51        21.5    110.0
2022-12-29 03:20:54        21.5    110.0
2022-12-29 03:20:57        21.6    110.0
2022-12-29 03:21:00        21.6    110.0
2022-12-29 03:21:03        21.7    110.0
2022-12-29 03:21:06        21.8    110.0
2022-12-29 03:21:09        21.9    110.0
2022-12-29 03:21:12        21.9    110.0
2022-12-29 03:21:15        22.0    110.0
2022-12-29 03:21:18        22.0    110.0
2022-12-29 03:21:21        22.2    110.0
2022-12-29 03:21:24        22.2    110.0
2022-12-29 03:21:27        22.3    110.0
2022-12-29 03:21:30        22.3    110.0
2022-12-29 03:21:33        22.4    110.0
2022-12-29 03:21:36        22.4    110.0
2022-12-29 03:21:39        22.5    110.0
2022-12-29 03:21:42        22.6    110.0
2022-12-29 03:21:45        22.7    110.0
2022-12-29 03:21:48        22.8    110.0
2022-12-29 03:21:51        22.8    110.0
2022-12-29 03:21:54        22.9    110.0
2022-12-29 03:21:57        23.0    110.0
2022-12-29 03:22:00        23.1    110.0
2022-12-29 03:22:03        23.1    110.0
2022-12-29 03:22:06        23.2    110.0
2022-12-29 03:22:09        23.2    110.0
2022-12-29 03:22:12        23.3    110.0
2022-12-29 03:22:15        23.4    110.0
2022-12-29 03:22:18        23.5    110.0
2022-12-29 03:22:21        23.5    110.0
2022-12-29 03:22:24        23.6    110.0
2022-12-29 03:22:27        23.6    110.0
2022-12-29 03:22:30        23.8    110.0
2022-12-29 03:22:33        23.9    110.0
2022-12-29 03:22:36        23.9    110.0
2022-12-29 03:22:39        24.0    110.0
2022-12-29 03:22:42        24.0    110.0
2022-12-29 03:22:45        24.1    110.0
2022-12-29 03:22:48        24.1    110.0
2022-12-29 03:22:51        24.3    110.0
2022-12-29 03:22:54        24.3    110.0
2022-12-29 03:22:57        24.4    110.0
2022-12-29 03:23:00        24.4    110.0
2022-12-29 03:23:03        24.5    110.0
2022-12-29 03:23:06        24.6    110.0
2022-12-29 03:23:09        24.7    110.0
2022-12-29 03:23:12        24.8    110.0
2022-12-29 03:23:15        24.8    110.0
2022-12-29 03:23:18        24.8    110.0
2022-12-29 03:23:21        24.9    110.0
2022-12-29 03:23:24        25.0    110.0
2022-12-29 03:23:27        25.0    110.0
2022-12-29 03:23:30        25.0    110.0
2022-12-29 03:23:33        25.0    110.0
2022-12-29 03:23:36        25.0    110.0
2022-12-29 03:23:39        25.0    110.0
2022-12-29 03:23:42        25.0    110.0
2022-12-29 03:23:45        25.0    110.0
2022-12-29 03:23:48        25.0    110.0
2022-12-29 03:23:51        25.0    110.0
2022-12-29 03:23:54        25.0    110.0
2022-12-29 03:23:57        25.0    110.0
