               data_ora   rad  temperatura elevazione
2023-02-22 03:19:50.051  6865        40.32         20
2023-02-22 03:19:50.259  6895        40.32         20
2023-02-22 03:19:50.467  6895        40.32         20
2023-02-22 03:19:50.674  6920        40.32         20
2023-02-22 03:19:50.884  6913        40.32         20
2023-02-22 03:19:51.085  6905        40.32         20
2023-02-22 03:19:51.282  6870        40.32         20
2023-02-22 03:19:51.491  6783        40.32         20
2023-02-22 03:19:51.711  6794        40.32         20
2023-02-22 03:19:51.923  6758        40.32         20
2023-02-22 03:19:52.133  6778        40.32         20
2023-02-22 03:19:52.341  6808        40.32         20
2023-02-22 03:19:52.549  6804        40.32         20
2023-02-22 03:19:52.756  6820        40.32         20
2023-02-22 03:19:52.964  6812        40.32         20
2023-02-22 03:19:53.173  6815        40.32         20
2023-02-22 03:19:53.380  6785        40.32         20
2023-02-22 03:19:53.558  6833        40.32         20
2023-02-22 03:19:53.765  6809        40.32         20
2023-02-22 03:19:53.975  6841        40.32         20
2023-02-22 03:19:54.182  6824        40.32         20
2023-02-22 03:19:54.390  6813        40.32         20
2023-02-22 03:19:54.598  6806        40.32         20
2023-02-22 03:19:54.807  6823        40.32         20
2023-02-22 03:19:55.008  6815        40.32         20
2023-02-22 03:19:55.208  6833        40.32         20
2023-02-22 03:19:55.415  6835        40.32         20
2023-02-22 03:19:55.624  6856        40.32         20
2023-02-22 03:19:55.836  6839        40.32         20
2023-02-22 03:19:56.053  6828        40.32         20
2023-02-22 03:19:56.262  6812        40.32         20
2023-02-22 03:19:56.472  6820        40.32         20
2023-02-22 03:19:56.680  6819        40.32         20
2023-02-22 03:19:56.888  6809        40.32         20
2023-02-22 03:19:57.096  6785        40.32         20
2023-02-22 03:19:57.303  6753        40.32         20
2023-02-22 03:19:57.513  6793        40.32         20
2023-02-22 03:19:57.688  6788        40.32         20
2023-02-22 03:19:57.896  6839        40.32         20
2023-02-22 03:19:58.105  6850        40.32         20
2023-02-22 03:19:58.314  6783        40.32         20
2023-02-22 03:19:58.522  6780        40.32         20
2023-02-22 03:19:58.729  6783        40.32         20
