           data_ora  elevazione  azimuth
2023-02-22 03:19:50        20.1    280.0
2023-02-22 03:19:53        20.0    280.0
2023-02-22 03:19:56        20.0    280.0
2023-02-22 03:19:59        20.0    280.0
2023-02-22 03:20:02        20.0    280.0
2023-02-22 03:20:05        20.0    280.0
2023-02-22 03:20:08        20.0    280.0
2023-02-22 03:20:11        20.0    280.0
2023-02-22 03:20:14        20.0    280.0
2023-02-22 03:20:17        20.0    280.0
2023-02-22 03:20:20        20.0    280.0
2023-02-22 03:20:23        20.0    280.0
2023-02-22 03:20:26        20.0    280.0
2023-02-22 03:20:29        20.0    280.0
2023-02-22 03:20:32        20.0    280.0
2023-02-22 03:20:35        20.0    280.0
2023-02-22 03:20:38        20.0    280.0
2023-02-22 03:20:41        20.0    280.0
2023-02-22 03:20:44        20.0    280.0
2023-02-22 03:20:47        20.0    280.0
2023-02-22 03:20:50        20.0    280.0
2023-02-22 03:20:53        20.0    280.0
2023-02-22 03:20:56        20.0    280.0
2023-02-22 03:20:59        20.0    280.0
2023-02-22 03:21:02        20.0    280.0
2023-02-22 03:21:05        20.0    280.0
2023-02-22 03:21:08        20.0    280.0
2023-02-22 03:21:11        20.0    280.0
2023-02-22 03:21:14        20.0    280.0
2023-02-22 03:21:17        20.0    280.0
2023-02-22 03:21:20        20.0    280.0
2023-02-22 03:21:23        20.0    280.0
2023-02-22 03:21:26        20.0    280.0
2023-02-22 03:21:29        20.0    280.0
2023-02-22 03:21:32        20.0    280.0
2023-02-22 03:21:35        20.0    280.0
2023-02-22 03:21:38        20.0    280.0
2023-02-22 03:21:41        20.0    280.0
2023-02-22 03:21:44        20.0    280.0
2023-02-22 03:21:47        20.0    280.0
2023-02-22 03:21:50        20.0    280.0
2023-02-22 03:21:53        20.0    280.0
2023-02-22 03:21:56        20.0    280.0
2023-02-22 03:21:59        20.0    280.0
2023-02-22 03:22:02        20.0    280.0
2023-02-22 03:22:05        20.0    280.0
2023-02-22 03:22:08        20.0    280.0
2023-02-22 03:22:11        20.0    280.0
2023-02-22 03:22:14        20.0    280.0
2023-02-22 03:22:17        20.0    280.0
2023-02-22 03:22:20        20.0    280.0
2023-02-22 03:22:23        20.0    280.0
2023-02-22 03:22:26        20.0    280.0
2023-02-22 03:22:29        20.0    280.0
2023-02-22 03:22:32        20.0    280.0
2023-02-22 03:22:35        20.0    280.0
2023-02-22 03:22:38        20.0    280.0
2023-02-22 03:22:41        20.0    280.0
2023-02-22 03:22:44        20.0    280.0
2023-02-22 03:22:47        20.0    280.0
2023-02-22 03:22:50        20.0    280.0
2023-02-22 03:22:53        20.0    280.0
2023-02-22 03:22:56        20.0    280.0
2023-02-22 03:22:59        20.0    280.0
2023-02-22 03:23:02        20.0    280.0
2023-02-22 03:23:05        20.0    280.0
2023-02-22 03:23:08        20.0    280.0
2023-02-22 03:23:11        20.0    280.0
2023-02-22 03:23:14        20.0    280.0
2023-02-22 03:23:17        20.0    280.0
2023-02-22 03:23:20        20.0    280.0
2023-02-22 03:23:23        20.0    280.0
2023-02-22 03:23:26        20.0    280.0
