RAL10
Sampling=1
Gain=1
Zero_base=10518
Time_cost=0
Integrator=0
Polarization=A
Date=18/4/2023

UTC RAD T(C)
04/18/2023 08:55:09.156 1357 41.05
04/18/2023 08:55:09.353 1357 41.05
04/18/2023 08:55:09.561 1356 41.05
04/18/2023 08:55:09.770 1363 41.05
04/18/2023 08:55:09.978 1362 41.02
04/18/2023 08:55:10.189 1363 41.05
04/18/2023 08:55:10.409 1346 41.02
04/18/2023 08:55:10.617 1360 41.02
04/18/2023 08:55:10.827 1359 41.05
04/18/2023 08:55:11.051 1357 41.05
04/18/2023 08:55:11.258 1363 41.05
04/18/2023 08:55:11.465 1357 41.05
04/18/2023 08:55:11.666 1358 41.05
04/18/2023 08:55:11.834 1362 41.05
04/18/2023 08:55:12.044 1363 41.05
04/18/2023 08:55:12.251 1354 41.05
04/18/2023 08:55:12.460 1366 41.02
04/18/2023 08:55:12.668 1357 41.05
04/18/2023 08:55:12.876 1359 41.05
04/18/2023 08:55:13.084 1356 41.05
04/18/2023 08:55:13.283 1355 41.05
04/18/2023 08:55:13.496 1357 41.05
04/18/2023 08:55:13.709 1359 41.02
04/18/2023 08:55:13.916 1366 41.02
04/18/2023 08:55:14.125 1367 41.05
04/18/2023 08:55:14.333 1360 41.05
04/18/2023 08:55:14.541 1356 41.05
04/18/2023 08:55:14.750 1353 41.02
04/18/2023 08:55:14.972 1356 41.05
04/18/2023 08:55:15.182 1364 41.05
04/18/2023 08:55:15.348 1364 41.05
04/18/2023 08:55:15.550 1361 41.05
04/18/2023 08:55:15.758 1355 41.02
04/18/2023 08:55:15.967 1354 41.02
04/18/2023 08:55:16.175 1365 41.02
04/18/2023 08:55:16.382 1362 41.02
04/18/2023 08:55:16.591 1363 41.02
04/18/2023 08:55:16.798 1355 41.02
04/18/2023 08:55:17.007 1362 41.05
04/18/2023 08:55:17.216 1363 41.05
04/18/2023 08:55:17.424 1362 41.05
04/18/2023 08:55:17.632 1351 41.05
04/18/2023 08:55:17.839 1368 41.05
04/18/2023 08:55:18.056 1361 41.02
04/18/2023 08:55:18.272 1356 41.02
04/18/2023 08:55:18.481 1362 41.02
04/18/2023 08:55:18.690 1363 41.02
04/18/2023 08:55:18.864 1356 41.02
04/18/2023 08:55:19.073 1363 41.02
04/18/2023 08:55:19.275 1365 41.02
04/18/2023 08:55:19.474 1360 41.02
04/18/2023 08:55:19.681 1366 41.02
04/18/2023 08:55:19.890 1352 41.02
04/18/2023 08:55:20.098 1358 41.02
04/18/2023 08:55:20.307 1361 41.02
04/18/2023 08:55:20.515 1360 41.02
04/18/2023 08:55:20.724 1354 41.02
04/18/2023 08:55:20.932 1370 41.02
04/18/2023 08:55:21.140 1359 41.02
04/18/2023 08:55:21.361 1352 41.02
04/18/2023 08:55:21.572 1358 41.02
04/18/2023 08:55:21.780 1357 41.02
04/18/2023 08:55:21.988 1380 41.02
04/18/2023 08:55:22.197 1359 41.02
04/18/2023 08:55:22.373 1373 41.02
04/18/2023 08:55:22.596 1355 41.02
04/18/2023 08:55:22.804 1356 41.02
04/18/2023 08:55:23.012 1363 41.02
04/18/2023 08:55:23.202 1360 41.02
04/18/2023 08:55:23.402 1361 41.02
04/18/2023 08:55:23.605 1370 41.02
04/18/2023 08:55:23.814 1354 41.02
04/18/2023 08:55:24.022 1367 41.02
04/18/2023 08:55:24.230 1358 41.02
04/18/2023 08:55:24.446 1356 41.02
04/18/2023 08:55:24.662 1366 41.02
04/18/2023 08:55:24.870 1375 41.02
04/18/2023 08:55:25.077 1358 41.02
04/18/2023 08:55:25.286 1364 41.02
04/18/2023 08:55:25.495 1362 41.02
04/18/2023 08:55:25.703 1355 41.02
04/18/2023 08:55:25.879 1359 41.02
04/18/2023 08:55:26.087 1356 41.02
04/18/2023 08:55:26.295 1357 41.02
04/18/2023 08:55:26.503 1363 41.02
04/18/2023 08:55:26.712 1371 41.02
04/18/2023 08:55:26.920 1354 41.02
04/18/2023 08:55:27.127 1358 41.02
04/18/2023 08:55:27.330 1354 41.02
04/18/2023 08:55:27.529 1351 41.02
04/18/2023 08:55:27.751 1356 41.02
04/18/2023 08:55:27.961 1351 41.02
04/18/2023 08:55:28.169 1358 41.02
04/18/2023 08:55:28.377 1368 41.02
04/18/2023 08:55:28.586 1374 41.02
04/18/2023 08:55:28.794 1363 41.02
04/18/2023 08:55:29.002 1358 41.02
04/18/2023 08:55:29.225 1366 41.02
04/18/2023 08:55:29.393 1360 41.02
04/18/2023 08:55:29.595 1361 41.02
04/18/2023 08:55:29.802 1365 41.02
04/18/2023 08:55:30.010 1361 41.02
04/18/2023 08:55:30.218 1359 41.02
04/18/2023 08:55:30.427 1364 41.02
04/18/2023 08:55:30.636 1350 41.02
04/18/2023 08:55:30.844 1360 41.02
04/18/2023 08:55:31.052 1359 41.05
04/18/2023 08:55:31.260 1365 41.05
04/18/2023 08:55:31.468 1356 41.05
04/18/2023 08:55:31.676 1357 41.05
04/18/2023 08:55:31.884 1367 41.05
04/18/2023 08:55:32.093 1374 41.05
04/18/2023 08:55:32.311 1357 41.05
04/18/2023 08:55:32.540 1367 41.05
04/18/2023 08:55:32.734 1357 41.05
04/18/2023 08:55:32.957 1366 41.05
04/18/2023 08:55:33.117 1367 41.05
04/18/2023 08:55:33.321 1357 41.05
04/18/2023 08:55:33.522 1361 41.05
04/18/2023 08:55:33.726 1367 41.05
04/18/2023 08:55:33.934 1367 41.05
04/18/2023 08:55:34.142 1365 41.05
04/18/2023 08:55:34.351 1361 41.05
04/18/2023 08:55:34.557 1359 41.05
04/18/2023 08:55:34.767 1357 41.05
04/18/2023 08:55:34.974 1364 41.05
04/18/2023 08:55:35.182 1353 41.05
04/18/2023 08:55:35.396 1356 41.05
04/18/2023 08:55:35.615 1362 41.05
04/18/2023 08:55:35.824 1351 41.05
04/18/2023 08:55:36.031 1359 41.05
04/18/2023 08:55:36.240 1362 41.05
04/18/2023 08:55:36.449 1359 41.05
04/18/2023 08:55:36.625 1356 41.02
04/18/2023 08:55:36.832 1372 41.02
04/18/2023 08:55:37.040 1362 41.02
04/18/2023 08:55:37.248 1359 41.02
04/18/2023 08:55:37.450 1357 41.05
04/18/2023 08:55:37.649 1354 41.05
04/18/2023 08:55:37.858 1358 41.02
04/18/2023 08:55:38.065 1361 41.02
04/18/2023 08:55:38.274 1358 41.02
04/18/2023 08:55:38.481 1362 41.02
04/18/2023 08:55:38.703 1360 41.02
04/18/2023 08:55:38.914 1365 41.05
04/18/2023 08:55:39.122 1366 41.02
04/18/2023 08:55:39.331 1359 41.02
04/18/2023 08:55:39.539 1366 41.02
04/18/2023 08:55:39.746 1352 41.02
04/18/2023 08:55:39.954 1364 41.02
04/18/2023 08:55:40.130 1355 41.02
04/18/2023 08:55:40.340 1359 41.02
04/18/2023 08:55:40.548 1360 41.02
04/18/2023 08:55:40.756 1365 41.02
04/18/2023 08:55:40.965 1353 41.02
04/18/2023 08:55:41.173 1364 41.02
