RAL10
Sampling=1
Gain=1
Zero_base=6877
Time_cost=0
Integrator=0
Polarization=A
Date=18/4/2023

UTC RAD T(C)
04/18/2023 09:01:53.227 7865 41.14
04/18/2023 09:01:53.434 7866 41.14
04/18/2023 09:01:53.642 7871 41.14
04/18/2023 09:01:53.851 7864 41.14
04/18/2023 09:01:54.059 7865 41.14
04/18/2023 09:01:54.261 7865 41.14
04/18/2023 09:01:54.459 7867 41.14
04/18/2023 09:01:54.668 7857 41.14
04/18/2023 09:01:54.876 7866 41.14
04/18/2023 09:01:55.084 7858 41.14
04/18/2023 09:01:55.292 7867 41.14
04/18/2023 09:01:55.501 7866 41.17
04/18/2023 09:01:55.714 7865 41.17
04/18/2023 09:01:55.932 7866 41.17
04/18/2023 09:01:56.141 7870 41.17
04/18/2023 09:01:56.349 7864 41.17
04/18/2023 09:01:56.558 7860 41.17
04/18/2023 09:01:56.765 7859 41.17
04/18/2023 09:01:56.973 7875 41.17
04/18/2023 09:01:57.182 7856 41.17
04/18/2023 09:01:57.357 7860 41.17
04/18/2023 09:01:57.566 7871 41.17
04/18/2023 09:01:57.775 7867 41.17
04/18/2023 09:01:57.983 7865 41.17
04/18/2023 09:01:58.190 7871 41.17
04/18/2023 09:01:58.389 7864 41.17
04/18/2023 09:01:58.591 7875 41.17
04/18/2023 09:01:58.799 7872 41.17
04/18/2023 09:01:59.007 7869 41.17
04/18/2023 09:01:59.214 7874 41.17
04/18/2023 09:01:59.424 7875 41.17
04/18/2023 09:01:59.631 7865 41.17
04/18/2023 09:01:59.845 7867 41.17
04/18/2023 09:02:00.061 7873 41.17
04/18/2023 09:02:00.271 7861 41.17
04/18/2023 09:02:00.480 7858 41.17
04/18/2023 09:02:00.688 7877 41.17
04/18/2023 09:02:00.897 7867 41.17
04/18/2023 09:02:01.104 7867 41.17
04/18/2023 09:02:01.312 7868 41.17
04/18/2023 09:02:01.488 7869 41.17
04/18/2023 09:02:01.697 7864 41.17
04/18/2023 09:02:01.906 7864 41.17
04/18/2023 09:02:02.114 7865 41.17
04/18/2023 09:02:02.317 7869 41.17
04/18/2023 09:02:02.514 7873 41.17
04/18/2023 09:02:02.722 7875 41.17
04/18/2023 09:02:02.931 7868 41.17
04/18/2023 09:02:03.139 7865 41.17
04/18/2023 09:02:03.346 7870 41.17
04/18/2023 09:02:03.555 7871 41.17
04/18/2023 09:02:03.763 7872 41.17
04/18/2023 09:02:03.975 7870 41.17
04/18/2023 09:02:04.193 7874 41.17
04/18/2023 09:02:04.404 7861 41.17
04/18/2023 09:02:04.611 7872 41.17
04/18/2023 09:02:04.820 7865 41.17
04/18/2023 09:02:05.028 7860 41.17
04/18/2023 09:02:05.236 7866 41.17
04/18/2023 09:02:05.445 7871 41.17
04/18/2023 09:02:05.621 7862 41.17
04/18/2023 09:02:05.829 7873 41.17
04/18/2023 09:02:06.037 7872 41.17
04/18/2023 09:02:06.245 7862 41.17
04/18/2023 09:02:06.446 7867 41.17
04/18/2023 09:02:06.645 7866 41.17
04/18/2023 09:02:06.854 7870 41.17
04/18/2023 09:02:07.062 7864 41.17
04/18/2023 09:02:07.270 7870 41.17
04/18/2023 09:02:07.478 7863 41.17
04/18/2023 09:02:07.687 7866 41.17
04/18/2023 09:02:07.894 7860 41.17
04/18/2023 09:02:08.103 7874 41.17
04/18/2023 09:02:08.323 7859 41.17
04/18/2023 09:02:08.551 7865 41.17
04/18/2023 09:02:08.744 7857 41.17
04/18/2023 09:02:08.951 7859 41.17
04/18/2023 09:02:09.160 7867 41.17
04/18/2023 09:02:09.367 7859 41.17
04/18/2023 09:02:09.544 7863 41.17
04/18/2023 09:02:09.752 7864 41.17
04/18/2023 09:02:09.960 7863 41.17
04/18/2023 09:02:10.169 7862 41.17
04/18/2023 09:02:10.375 7865 41.17
04/18/2023 09:02:10.574 7870 41.17
04/18/2023 09:02:10.777 7866 41.17
04/18/2023 09:02:10.985 7863 41.17
04/18/2023 09:02:11.194 7871 41.17
04/18/2023 09:02:11.402 7855 41.20
