RAL10
Sampling=1
Gain=1
Zero_base=2832
Time_cost=0
Integrator=0
Polarization=A
Date=18/4/2023

UTC RAD T(C)
04/18/2023 10:02:18.412 8367 41.08
04/18/2023 10:02:18.620 8369 41.08
04/18/2023 10:02:18.835 8371 41.08
04/18/2023 10:02:19.052 8363 41.08
04/18/2023 10:02:19.261 8376 41.08
04/18/2023 10:02:19.468 8368 41.08
04/18/2023 10:02:19.678 8360 41.08
04/18/2023 10:02:19.886 8362 41.08
04/18/2023 10:02:20.093 8365 41.08
04/18/2023 10:02:20.269 8358 41.08
04/18/2023 10:02:20.478 8366 41.08
04/18/2023 10:02:20.686 8368 41.08
04/18/2023 10:02:20.894 8373 41.08
04/18/2023 10:02:21.097 8366 41.08
04/18/2023 10:02:21.295 8367 41.08
04/18/2023 10:02:21.503 8363 41.08
04/18/2023 10:02:21.711 8366 41.08
04/18/2023 10:02:21.919 8367 41.08
04/18/2023 10:02:22.127 8370 41.08
04/18/2023 10:02:22.336 8368 41.08
04/18/2023 10:02:22.544 8367 41.08
04/18/2023 10:02:22.753 8363 41.08
04/18/2023 10:02:22.961 8369 41.08
04/18/2023 10:02:23.184 8370 41.08
04/18/2023 10:02:23.394 8367 41.08
04/18/2023 10:02:23.601 8359 41.08
04/18/2023 10:02:23.809 8366 41.08
04/18/2023 10:02:24.018 8369 41.08
04/18/2023 10:02:24.227 8367 41.08
04/18/2023 10:02:24.402 8363 41.08
04/18/2023 10:02:24.609 8372 41.08
04/18/2023 10:02:24.817 8360 41.08
04/18/2023 10:02:25.022 8360 41.08
04/18/2023 10:02:25.219 8369 41.08
04/18/2023 10:02:25.427 8373 41.08
04/18/2023 10:02:25.635 8368 41.08
04/18/2023 10:02:25.844 8357 41.08
04/18/2023 10:02:26.052 8364 41.08
04/18/2023 10:02:26.260 8362 41.08
04/18/2023 10:02:26.469 8367 41.08
04/18/2023 10:02:26.676 8354 41.08
04/18/2023 10:02:26.885 8371 41.08
04/18/2023 10:02:27.093 8369 41.11
04/18/2023 10:02:27.301 8362 41.11
04/18/2023 10:02:27.519 8362 41.08
04/18/2023 10:02:27.733 8361 41.11
04/18/2023 10:02:27.941 8366 41.11
04/18/2023 10:02:28.150 8361 41.11
04/18/2023 10:02:28.358 8364 41.11
04/18/2023 10:02:28.534 8376 41.11
04/18/2023 10:02:28.742 8367 41.11
04/18/2023 10:02:28.949 8362 41.11
04/18/2023 10:02:29.148 8366 41.11
04/18/2023 10:02:29.350 8357 41.11
04/18/2023 10:02:29.558 8363 41.11
04/18/2023 10:02:29.763 8360 41.11
04/18/2023 10:02:29.975 8365 41.11
04/18/2023 10:02:30.184 8370 41.11
04/18/2023 10:02:30.391 8365 41.11
04/18/2023 10:02:30.600 8367 41.11
04/18/2023 10:02:30.808 8372 41.11
04/18/2023 10:02:31.016 8376 41.11
04/18/2023 10:02:31.224 8373 41.11
04/18/2023 10:02:31.433 8368 41.11
04/18/2023 10:02:31.640 8368 41.11
04/18/2023 10:02:31.862 8371 41.11
04/18/2023 10:02:32.073 8367 41.11
04/18/2023 10:02:32.282 8370 41.11
04/18/2023 10:02:32.490 8363 41.11
04/18/2023 10:02:32.665 8369 41.11
04/18/2023 10:02:32.872 8379 41.11
04/18/2023 10:02:33.075 8364 41.11
04/18/2023 10:02:33.273 8369 41.11
04/18/2023 10:02:33.482 8369 41.11
04/18/2023 10:02:33.690 8375 41.11
04/18/2023 10:02:33.898 8368 41.11
04/18/2023 10:02:34.106 8370 41.11
04/18/2023 10:02:34.314 8370 41.11
04/18/2023 10:02:34.522 8368 41.11
04/18/2023 10:02:34.730 8370 41.11
04/18/2023 10:02:34.939 8371 41.11
04/18/2023 10:02:35.147 8369 41.11
04/18/2023 10:02:35.355 8373 41.11
04/18/2023 10:02:35.563 8365 41.11
04/18/2023 10:02:35.772 8377 41.11
04/18/2023 10:02:35.983 8372 41.11
04/18/2023 10:02:36.200 8374 41.11
04/18/2023 10:02:36.413 8370 41.11
04/18/2023 10:02:36.620 8376 41.11
04/18/2023 10:02:36.797 8374 41.11
04/18/2023 10:02:37.000 8377 41.11
04/18/2023 10:02:37.200 8374 41.11
04/18/2023 10:02:37.405 8371 41.11
04/18/2023 10:02:37.612 8373 41.11
04/18/2023 10:02:37.821 8372 41.11
04/18/2023 10:02:38.029 8374 41.08
04/18/2023 10:02:38.237 8372 41.08
04/18/2023 10:02:38.450 8367 41.11
04/18/2023 10:02:38.655 8366 41.11
04/18/2023 10:02:38.863 8372 41.11
04/18/2023 10:02:39.070 8370 41.08
04/18/2023 10:02:39.278 8371 41.08
04/18/2023 10:02:39.486 8366 41.08
04/18/2023 10:02:39.695 8368 41.11
04/18/2023 10:02:39.904 8365 41.11
04/18/2023 10:02:40.111 8362 41.08
04/18/2023 10:02:40.326 8362 41.08
04/18/2023 10:02:40.544 8368 41.08
04/18/2023 10:02:40.752 8363 41.08
04/18/2023 10:02:40.960 8361 41.08
04/18/2023 10:02:41.127 8364 41.08
04/18/2023 10:02:41.328 8362 41.11
04/18/2023 10:02:41.536 8366 41.08
04/18/2023 10:02:41.745 8363 41.08
04/18/2023 10:02:41.953 8366 41.08
04/18/2023 10:02:42.161 8356 41.08
04/18/2023 10:02:42.371 8364 41.08
04/18/2023 10:02:42.594 8366 41.08
04/18/2023 10:02:42.802 8369 41.08
04/18/2023 10:02:43.010 8357 41.08
04/18/2023 10:02:43.203 8354 41.08
04/18/2023 10:02:43.411 8375 41.08
04/18/2023 10:02:43.619 8366 41.08
04/18/2023 10:02:43.827 8361 41.08
04/18/2023 10:02:44.036 8352 41.08
04/18/2023 10:02:44.244 8364 41.08
04/18/2023 10:02:44.452 8368 41.08
04/18/2023 10:02:44.671 8367 41.08
04/18/2023 10:02:44.885 8368 41.08
04/18/2023 10:02:45.055 8360 41.08
04/18/2023 10:02:45.253 8367 41.08
04/18/2023 10:02:45.460 8352 41.08
04/18/2023 10:02:45.668 8364 41.08
04/18/2023 10:02:45.876 8356 41.08
04/18/2023 10:02:46.083 8356 41.08
04/18/2023 10:02:46.294 8358 41.08
04/18/2023 10:02:46.502 8365 41.08
04/18/2023 10:02:46.710 8367 41.08
04/18/2023 10:02:46.917 8358 41.08
04/18/2023 10:02:47.125 8365 41.08
04/18/2023 10:02:47.334 8363 41.08
04/18/2023 10:02:47.543 8369 41.08
04/18/2023 10:02:47.750 8366 41.08
04/18/2023 10:02:47.957 8358 41.08
04/18/2023 10:02:48.166 8360 41.08
04/18/2023 10:02:48.375 8360 41.08
04/18/2023 10:02:48.582 8358 41.08
04/18/2023 10:02:48.799 8358 41.08
04/18/2023 10:02:49.015 8364 41.08
04/18/2023 10:02:49.180 8368 41.08
04/18/2023 10:02:49.383 8358 41.08
04/18/2023 10:02:49.592 8373 41.08
04/18/2023 10:02:49.800 8366 41.08
04/18/2023 10:02:50.008 8369 41.08
04/18/2023 10:02:50.216 8369 41.08
04/18/2023 10:02:50.424 8372 41.08
04/18/2023 10:02:50.632 8362 41.08
04/18/2023 10:02:50.841 8375 41.08
