               data_ora   rad  temperatura elevazione
2023-04-24 23:13:44.095 12517        41.99         20
2023-04-24 23:13:44.298 12609        41.99         20
2023-04-24 23:13:44.516 12633        41.99         20
2023-04-24 23:13:44.735 12693        41.99         20
2023-04-24 23:13:44.938 12824        41.99         20
2023-04-24 23:13:45.141 12798        41.99         20
2023-04-24 23:13:45.360 12872        41.99         20
2023-04-24 23:13:45.563 12778        41.99         20
2023-04-24 23:13:45.735 12781        41.99         20
2023-04-24 23:13:45.954 12843        41.99         20
2023-04-24 23:13:46.157 12780        41.99         20
2023-04-24 23:13:46.360 12830        41.99         20
2023-04-24 23:13:46.563 12756        41.99         20
2023-04-24 23:13:46.766 12935        41.99         20
2023-04-24 23:13:46.969 13000        41.99         20
2023-04-24 23:13:47.188 13018        41.99         20
2023-04-24 23:13:47.391 13106        41.99         20
2023-04-24 23:13:47.594 13006        41.99         20
2023-04-24 23:13:47.798 13136        41.99         20
2023-04-24 23:13:48.016 13114        41.99         20
2023-04-24 23:13:48.219 13149        41.99         20
2023-04-24 23:13:48.423 13219        41.99         20
2023-04-24 23:13:48.641 13133        41.99         20
2023-04-24 23:13:48.860 13167        41.99         20
2023-04-24 23:13:49.063 13061        41.99         20
2023-04-24 23:13:49.282 13041        41.99         20
2023-04-24 23:13:49.485 13054        41.99         20
2023-04-24 23:13:49.688 12898        41.99         20
2023-04-24 23:13:49.876 12934        41.99         20
2023-04-24 23:13:50.079 12905        41.99         20
2023-04-24 23:13:50.298 12974        41.99         20
2023-04-24 23:13:50.501 13065        41.99         20
2023-04-24 23:13:50.704 13000        41.99         20
2023-04-24 23:13:50.891 12971        41.99         20
2023-04-24 23:13:51.110 12876        41.99         20
2023-04-24 23:13:51.313 12904        41.99         20
2023-04-24 23:13:51.516 12900        41.99         20
2023-04-24 23:13:51.735 12881        41.99         20
2023-04-24 23:13:51.938 12873        41.99         20
2023-04-24 23:13:52.141 12751        41.99         20
2023-04-24 23:13:52.360 12747        41.99         20
2023-04-24 23:13:52.563 12608        41.99         20
2023-04-24 23:13:52.782 12594        41.99         20
2023-04-24 23:13:52.985 12706        41.99         20
2023-04-24 23:13:53.204 12611        41.99         20
2023-04-24 23:13:53.407 12615        41.99         20
2023-04-24 23:13:53.626 12581        41.99         20
2023-04-24 23:13:53.829 12487        41.99         20
2023-04-24 23:13:54.032 12593        42.03         20
2023-04-24 23:13:54.219 12629        41.99         20
2023-04-24 23:13:54.422 12753        41.99         20
2023-04-24 23:13:54.626 12782        41.99         20
2023-04-24 23:13:54.829 12811        41.99         20
2023-04-24 23:13:55.032 12804        41.99         20
2023-04-24 23:13:55.235 12800        41.99         20
2023-04-24 23:13:55.438 12824        41.99         20
2023-04-24 23:13:55.657 12710        41.99         20
2023-04-24 23:13:55.860 12736        41.99         20
2023-04-24 23:13:56.079 12763        41.99         20
2023-04-24 23:13:56.282 12733        41.99         20
2023-04-24 23:13:56.485 12765        41.99         20
2023-04-24 23:13:56.704 12722        41.99         20
2023-04-24 23:13:56.907 12754        41.99         20
2023-04-24 23:13:57.125 12803        41.99         20
2023-04-24 23:13:57.344 12740        41.99         20
2023-04-24 23:13:57.547 12758        41.99         20
2023-04-24 23:13:57.750 12710        41.99         20
2023-04-24 23:13:57.954 12704        41.99         20
2023-04-24 23:13:58.172 12631        41.99         20
2023-04-24 23:13:58.344 12575        41.99         20
2023-04-24 23:13:58.547 12581        41.99         20
2023-04-24 23:13:58.766 12536        41.99         20
2023-04-24 23:13:58.969 12535        41.99         20
2023-04-24 23:13:59.172 12405        41.99         20
2023-04-24 23:13:59.370 12397        41.99         20
2023-04-24 23:13:59.573 12444        41.99         20
2023-04-24 23:13:59.792 12457        41.99         20
2023-04-24 23:13:59.995 12526        41.99         20
2023-04-24 23:14:00.198 12487        41.99         20
2023-04-24 23:14:00.417 12484        41.99         20
2023-04-24 23:14:00.620 12432        41.99         20
2023-04-24 23:14:00.823 12460        41.99         20
2023-04-24 23:14:01.026 12542        41.99         20
2023-04-24 23:14:01.245 12528        41.99         20
2023-04-24 23:14:01.464 12632        41.99         20
2023-04-24 23:14:01.682 12657        41.99         20
2023-04-24 23:14:01.886 12725        41.99         20
2023-04-24 23:14:02.089 12745        41.99         20
2023-04-24 23:14:02.292 12763        41.99         20
2023-04-24 23:14:02.511 12816        41.99         20
2023-04-24 23:14:02.682 12745        41.99         20
2023-04-24 23:14:02.886 12745        41.99         20
2023-04-24 23:14:03.089 12826        41.99         20
2023-04-24 23:14:03.292 12748        41.99         20
2023-04-24 23:14:03.511 12790        41.99         20
2023-04-24 23:14:03.714 12697        41.99         20
2023-04-24 23:14:03.917 12605        41.99         20
2023-04-24 23:14:04.120 12527        41.99         20
2023-04-24 23:14:04.339 12486        41.99         20
2023-04-24 23:14:04.542 12481        41.99         20
2023-04-24 23:14:04.745 12340        41.99         20
2023-04-24 23:14:04.964 12350        41.99         20
2023-04-24 23:14:05.167 12336        41.99         20
2023-04-24 23:14:05.370 12331        41.99         20
2023-04-24 23:14:05.589 12356        41.99         20
2023-04-24 23:14:05.807 12330        41.99         20
2023-04-24 23:14:06.010 12350        41.99         20
2023-04-24 23:14:06.229 12389        41.99         20
2023-04-24 23:14:06.432 12442        41.99         20
2023-04-24 23:14:06.635 12545        41.99         20
2023-04-24 23:14:06.823 12405        41.99         20
2023-04-24 23:14:07.026 12367        41.99         20
2023-04-24 23:14:07.229 12396        41.99         20
2023-04-24 23:14:07.432 12445        41.99         20
2023-04-24 23:14:07.635 12532        41.99         20
2023-04-24 23:14:07.839 12517        41.99         20
2023-04-24 23:14:08.042 12531        41.99         20
2023-04-24 23:14:08.260 12522        41.99         20
2023-04-24 23:14:08.464 12544        41.99         20
2023-04-24 23:14:08.667 12495        41.99         20
2023-04-24 23:14:08.885 12519        41.99         20
2023-04-24 23:14:09.089 12526        41.99         20
2023-04-24 23:14:09.292 12452        41.99         20
2023-04-24 23:14:09.510 12482        41.99         20
2023-04-24 23:14:09.713 12551        41.99         20
2023-04-24 23:14:09.932 12519        41.99         20
2023-04-24 23:14:10.151 12662        41.99         20
2023-04-24 23:14:10.354 12575        41.99         20
2023-04-24 23:14:10.557 12672        41.99         20
2023-04-24 23:14:10.776 12572        41.99         20
2023-04-24 23:14:10.948 12517        41.99         20
2023-04-24 23:14:11.167 12564        41.99         20
2023-04-24 23:14:11.354 12524        41.99         20
2023-04-24 23:14:11.557 12540        41.99         20
2023-04-24 23:14:11.760 12457        41.99         20
2023-04-24 23:14:11.979 12525        41.99         20
2023-04-24 23:14:12.182 12664        41.99         20
2023-04-24 23:14:12.385 12666        41.99         20
2023-04-24 23:14:12.604 12687        41.99         20
2023-04-24 23:14:12.807 12569        41.99         20
2023-04-24 23:14:13.010 12645        41.99         20
2023-04-24 23:14:13.229 12646        41.99         20
2023-04-24 23:14:13.432 12650        41.99         20
2023-04-24 23:14:13.635 12597        41.99         20
2023-04-24 23:14:13.854 12535        41.99         20
2023-04-24 23:14:14.057 12417        41.99         20
2023-04-24 23:14:14.260 12365        41.99         20
2023-04-24 23:14:14.479 12373        41.99         20
2023-04-24 23:14:14.698 12462        41.99         20
2023-04-24 23:14:14.901 12501        41.99         20
2023-04-24 23:14:15.120 12517        41.99         20
2023-04-24 23:14:15.291 12564        41.99         20
2023-04-24 23:14:15.495 12559        41.99         20
2023-04-24 23:14:15.682 12645        41.99         20
2023-04-24 23:14:15.901 12671        41.99         20
2023-04-24 23:14:16.104 12742        41.99         20
2023-04-24 23:14:16.323 12715        41.99         20
2023-04-24 23:14:16.526 12801        41.99         20
2023-04-24 23:14:16.729 12883        41.99         20
2023-04-24 23:14:16.932 12852        41.99         20
2023-04-24 23:14:17.151 12866        41.99         20
2023-04-24 23:14:17.354 12815        41.99         20
2023-04-24 23:14:17.557 12806        41.99         20
2023-04-24 23:14:17.776 12771        41.99         20
2023-04-24 23:14:17.979 12811        41.99         20
2023-04-24 23:14:18.198 12855        41.99         20
2023-04-24 23:14:18.401 12901        41.99         20
2023-04-24 23:14:18.604 12929        41.99         20
2023-04-24 23:14:18.823 12818        41.99         20
2023-04-24 23:14:19.041 12872        41.99         20
2023-04-24 23:14:19.244 12945        41.99         20
2023-04-24 23:14:19.416 12889        41.99         20
2023-04-24 23:14:19.619 12958        41.99         20
2023-04-24 23:14:19.823 12954        41.99         20
2023-04-24 23:14:20.026 12976        41.99         20
2023-04-24 23:14:20.244 12916        41.99         20
2023-04-24 23:14:20.448 12886        41.99         20
2023-04-24 23:14:20.651 12890        41.99         20
2023-04-24 23:14:20.869 12874        41.99         20
2023-04-24 23:14:21.073 12856        41.99         20
2023-04-24 23:14:21.276 12890        41.99         20
2023-04-24 23:14:21.494 12838        41.99         20
2023-04-24 23:14:21.698 12748        41.99         20
2023-04-24 23:14:21.901 12711        41.99         20
2023-04-24 23:14:22.119 12676        41.99         20
2023-04-24 23:14:22.323 12590        41.99         20
2023-04-24 23:14:22.526 12613        41.99         20
2023-04-24 23:14:22.744 12618        41.99         20
2023-04-24 23:14:22.947 12592        41.99         20
2023-04-24 23:14:23.166 12750        41.99         20
2023-04-24 23:14:23.385 12728        41.99         20
2023-04-24 23:14:23.588 12746        41.99         20
2023-04-24 23:14:23.744 12837        41.99         20
2023-04-24 23:14:23.948 12795        41.99         20
2023-04-24 23:14:24.166 12743        41.99         20
2023-04-24 23:14:24.369 12700        41.99         20
2023-04-24 23:14:24.572 12792        41.99         20
2023-04-24 23:14:24.791 12800        41.99         20
2023-04-24 23:14:24.994 12857        41.99         20
2023-04-24 23:14:25.213 12850        41.99         20
2023-04-24 23:14:25.416 12786        41.99         20
2023-04-24 23:14:25.619 12865        41.99         20
2023-04-24 23:14:25.822 12767        41.99         20
2023-04-24 23:14:26.041 12723        41.99         20
2023-04-24 23:14:26.244 12744        41.99         20
2023-04-24 23:14:26.447 12681        41.99         20
2023-04-24 23:14:26.666 12697        41.99         20
2023-04-24 23:14:26.869 12626        41.99         20
2023-04-24 23:14:27.072 12724        41.99         20
2023-04-24 23:14:27.291 12738        41.96         20
2023-04-24 23:14:27.510 12737        41.96         20
2023-04-24 23:14:27.713 12794        41.96         20
2023-04-24 23:14:27.885 12837        41.96         20
2023-04-24 23:14:28.088 12932        41.96         20
2023-04-24 23:14:28.291 12924        41.96         20
2023-04-24 23:14:28.510 12910        41.96         20
2023-04-24 23:14:28.713 12893        41.96         20
2023-04-24 23:14:28.916 12825        41.96         20
2023-04-24 23:14:29.119 12974        41.96         20
2023-04-24 23:14:29.338 12952        41.96         20
2023-04-24 23:14:29.541 12912        41.96         20
2023-04-24 23:14:29.744 12897        41.96         20
2023-04-24 23:14:29.963 12867        41.96         20
2023-04-24 23:14:30.166 12882        41.96         20
2023-04-24 23:14:30.369 12823        41.96         20
2023-04-24 23:14:30.588 12898        41.96         20
2023-04-24 23:14:30.791 12938        41.96         20
2023-04-24 23:14:30.994 12949        41.96         20
2023-04-24 23:14:31.213 12984        41.96         20
2023-04-24 23:14:31.416 12947        41.96         20
2023-04-24 23:14:31.635 13002        41.96         20
2023-04-24 23:14:31.853 12921        41.96         20
2023-04-24 23:14:32.010 12888        41.96         20
2023-04-24 23:14:32.213 12971        41.96         20
2023-04-24 23:14:32.432 12826        41.96         20
2023-04-24 23:14:32.635 12772        41.96         20
2023-04-24 23:14:32.838 12665        41.96         20
2023-04-24 23:14:33.057 12642        41.96         20
2023-04-24 23:14:33.260 12645        41.96         20
2023-04-24 23:14:33.463 12540        41.96         20
2023-04-24 23:14:33.682 12571        41.96         20
2023-04-24 23:14:33.885 12603        41.96         20
2023-04-24 23:14:34.088 12704        41.96         20
2023-04-24 23:14:34.307 12714        41.96         20
2023-04-24 23:14:34.510 12674        41.96         20
2023-04-24 23:14:34.713 12687        41.96         20
2023-04-24 23:14:34.932 12632        41.96         20
2023-04-24 23:14:35.135 12645        41.96         20
2023-04-24 23:14:35.338 12631        41.96         20
2023-04-24 23:14:35.557 12664        41.96         20
2023-04-24 23:14:35.760 12670        41.96         20
2023-04-24 23:14:35.978 12499        41.96         20
2023-04-24 23:14:36.197 12502        41.96         20
2023-04-24 23:14:36.353 12499        41.96         20
2023-04-24 23:14:36.556 12444        41.96         20
2023-04-24 23:14:36.760 12478        41.96         20
2023-04-24 23:14:36.978 12489        41.96         20
2023-04-24 23:14:37.181 12513        41.96         20
2023-04-24 23:14:37.385 12474        41.96         20
2023-04-24 23:14:37.603 12509        41.96         20
2023-04-24 23:14:37.806 12552        41.96         20
2023-04-24 23:14:38.010 12533        41.96         20
2023-04-24 23:14:38.213 12541        41.96         20
2023-04-24 23:14:38.431 12530        41.96         20
2023-04-24 23:14:38.650 12562        41.96         20
2023-04-24 23:14:38.853 12421        41.96         20
2023-04-24 23:14:39.056 12335        41.96         20
2023-04-24 23:14:39.260 12471        41.96         20
2023-04-24 23:14:39.478 12425        41.96         20
2023-04-24 23:14:39.681 11312        41.96         20
2023-04-24 23:14:39.885 11053        41.96         20
2023-04-24 23:14:40.103 10225        41.96         20
2023-04-24 23:14:40.322 10815        41.96         20
2023-04-24 23:14:40.478 10759        41.96         20
2023-04-24 23:14:40.697 10700        41.96         20
2023-04-24 23:14:40.900 10572        41.96         20
2023-04-24 23:14:41.103 10715        41.96         20
2023-04-24 23:14:41.322 10774        41.96         20
2023-04-24 23:14:41.525 10511        41.96         20
2023-04-24 23:14:41.728 10315        41.96         20
2023-04-24 23:14:41.947 10518        41.96         20
2023-04-24 23:14:42.134 11667        41.96         20
2023-04-24 23:14:42.338 12004        41.96         20
2023-04-24 23:14:42.556 11981        41.96         20
2023-04-24 23:14:42.775 11989        41.96         20
2023-04-24 23:14:42.978 12018        41.96         20
2023-04-24 23:14:43.197 12610        41.96         20
2023-04-24 23:14:43.400 12779        41.96         20
2023-04-24 23:14:43.603 12825        41.96         20
2023-04-24 23:14:43.822 12806        41.96         20
2023-04-24 23:14:44.025 12727        41.96         20
2023-04-24 23:14:44.244 12768        41.96         20
2023-04-24 23:14:44.447 12689        41.96         20
2023-04-24 23:14:44.619 12700        41.96         20
2023-04-24 23:14:44.822 12677        41.96         20
2023-04-24 23:14:45.041 12609        41.96         20
2023-04-24 23:14:45.244 12574        41.96         20
2023-04-24 23:14:45.447 12602        41.96         20
2023-04-24 23:14:45.650 12704        41.96         20
2023-04-24 23:14:45.869 12638        41.96         20
2023-04-24 23:14:46.072 12731        41.96         20
2023-04-24 23:14:46.275 12688        41.96         20
2023-04-24 23:14:46.478 12594        41.96         20
2023-04-24 23:14:46.697 12529        41.96         20
2023-04-24 23:14:46.900 12519        41.96         20
2023-04-24 23:14:47.119 12516        41.96         20
2023-04-24 23:14:47.322 12581        41.96         20
2023-04-24 23:14:47.525 12538        41.96         20
2023-04-24 23:14:47.744 12615        41.96         20
2023-04-24 23:14:47.947 12570        41.96         20
2023-04-24 23:14:48.150 12638        41.96         20
2023-04-24 23:14:48.369 12616        41.96         20
2023-04-24 23:14:48.587 12618        41.96         20
2023-04-24 23:14:48.744 12681        41.96         20
2023-04-24 23:14:48.962 12696        41.96         20
2023-04-24 23:14:49.166 12666        41.96         20
2023-04-24 23:14:49.369 12565        41.96         20
2023-04-24 23:14:49.587 12507        41.96         20
2023-04-24 23:14:49.790 12515        41.96         20
2023-04-24 23:14:49.994 12603        41.96         20
2023-04-24 23:14:50.197 12594        41.96         20
2023-04-24 23:14:50.400 12610        41.96         20
2023-04-24 23:14:50.603 12625        41.96         20
2023-04-24 23:14:50.822 12581        41.96         20
2023-04-24 23:14:51.040 12523        41.96         20
2023-04-24 23:14:51.244 12595        41.96         20
2023-04-24 23:14:51.447 12531        41.96         20
2023-04-24 23:14:51.665 12543        41.96         20
2023-04-24 23:14:51.869 12557        41.96         20
2023-04-24 23:14:52.072 12135        41.96         20
2023-04-24 23:14:52.290 12186        41.96         20
2023-04-24 23:14:52.494 12215        41.96         20
2023-04-24 23:14:52.665 12252        41.96         20
2023-04-24 23:14:52.884 12231        41.96         20
2023-04-24 23:14:53.087 12358        41.96         20
2023-04-24 23:14:53.290 12416        41.93         20
2023-04-24 23:14:53.509 12464        41.96         20
2023-04-24 23:14:53.712 12509        41.96         20
2023-04-24 23:14:53.915 12407        41.96         20
2023-04-24 23:14:54.134 12421        41.96         20
2023-04-24 23:14:54.337 12415        41.96         20
2023-04-24 23:14:54.525 12354        41.96         20
2023-04-24 23:14:54.743 12402        41.96         20
2023-04-24 23:14:54.962 12414        41.96         20
2023-04-24 23:14:55.165 12496        41.96         20
2023-04-24 23:14:55.384 12436        41.96         20
2023-04-24 23:14:55.587 12439        41.96         20
2023-04-24 23:14:55.790 12454        41.96         20
2023-04-24 23:14:56.009 12494        41.96         20
2023-04-24 23:14:56.212 12500        41.96         20
2023-04-24 23:14:56.415 12490        41.96         20
2023-04-24 23:14:56.634 12503        41.96         20
2023-04-24 23:14:56.806 12570        41.96         20
2023-04-24 23:14:57.009 12590        41.96         20
2023-04-24 23:14:57.212 12643        41.96         20
2023-04-24 23:14:57.431 12582        41.96         20
2023-04-24 23:14:57.634 12630        41.96         20
2023-04-24 23:14:57.837 12666        41.96         20
2023-04-24 23:14:58.056 12643        41.96         20
2023-04-24 23:14:58.259 12598        41.96         20
2023-04-24 23:14:58.462 12548        41.96         20
2023-04-24 23:14:58.665 12506        41.96         20
2023-04-24 23:14:58.868 12380        41.96         20
2023-04-24 23:14:59.087 12389        41.96         20
2023-04-24 23:14:59.300 12378        41.96         20
2023-04-24 23:14:59.519 12316        41.96         20
2023-04-24 23:14:59.722 12431        41.96         20
2023-04-24 23:14:59.925 12350        41.96         20
2023-04-24 23:15:00.144 12436        41.96         20
2023-04-24 23:15:00.347 12476        41.96         20
2023-04-24 23:15:00.550 12482        41.96         20
2023-04-24 23:15:00.754 12473        41.96         20
2023-04-24 23:15:00.972 12539        41.96         20
2023-04-24 23:15:01.144 12577        41.96         20
2023-04-24 23:15:01.347 12668        41.96         20
2023-04-24 23:15:01.566 12590        41.96         20
2023-04-24 23:15:01.769 12564        41.96         20
2023-04-24 23:15:01.972 12527        41.96         20
2023-04-24 23:15:02.191 12623        41.96         20
2023-04-24 23:15:02.394 12715        41.96         20
2023-04-24 23:15:02.597 12762        41.96         20
2023-04-24 23:15:02.785 12776        41.96         20
2023-04-24 23:15:03.003 12830        41.96         20
2023-04-24 23:15:03.222 12838        41.96         20
2023-04-24 23:15:03.441 12792        41.96         20
2023-04-24 23:15:03.644 12899        41.96         20
2023-04-24 23:15:03.847 12829        41.96         20
2023-04-24 23:15:04.050 12810        41.96         20
2023-04-24 23:15:04.269 12771        41.96         20
2023-04-24 23:15:04.472 12658        41.96         20
2023-04-24 23:15:04.675 12710        41.96         20
2023-04-24 23:15:04.894 12738        41.96         20
2023-04-24 23:15:05.113 12747        41.96         20
2023-04-24 23:15:05.269 12750        41.96         20
2023-04-24 23:15:05.488 12632        41.96         20
2023-04-24 23:15:05.707 12609        41.96         20
2023-04-24 23:15:05.910 12515        41.96         20
2023-04-24 23:15:06.113 12586        41.96         20
2023-04-24 23:15:06.316 12593        41.96         20
2023-04-24 23:15:06.535 12589        41.96         20
2023-04-24 23:15:06.722 12527        41.96         20
2023-04-24 23:15:06.925 12452        41.96         20
2023-04-24 23:15:07.128 12538        41.96         20
2023-04-24 23:15:07.347 12597        41.96         20
2023-04-24 23:15:07.566 12624        41.96         20
2023-04-24 23:15:07.769 12594        41.96         20
2023-04-24 23:15:07.988 12578        41.96         20
2023-04-24 23:15:08.191 12630        41.96         20
2023-04-24 23:15:08.394 12600        41.96         20
2023-04-24 23:15:08.613 12588        41.96         20
2023-04-24 23:15:08.816 12625        41.96         20
2023-04-24 23:15:09.019 12589        41.96         20
2023-04-24 23:15:09.238 12689        41.96         20
2023-04-24 23:15:09.410 12632        41.96         20
2023-04-24 23:15:09.613 12528        41.96         20
2023-04-24 23:15:09.831 12588        41.96         20
2023-04-24 23:15:10.035 12523        41.96         20
2023-04-24 23:15:10.238 12593        41.96         20
2023-04-24 23:15:10.456 12586        41.96         20
2023-04-24 23:15:10.660 12545        41.96         20
2023-04-24 23:15:10.847 12557        41.96         20
2023-04-24 23:15:11.066 12513        41.96         20
2023-04-24 23:15:11.269 12471        41.96         20
2023-04-24 23:15:11.472 12383        41.96         20
2023-04-24 23:15:11.691 12312        41.96         20
2023-04-24 23:15:11.909 12400        41.96         20
2023-04-24 23:15:12.113 12436        41.96         20
2023-04-24 23:15:12.316 12399        41.96         20
2023-04-24 23:15:12.534 12401        41.96         20
2023-04-24 23:15:12.738 12427        41.96         20
2023-04-24 23:15:12.941 12357        41.96         20
2023-04-24 23:15:13.159 12422        41.96         20
2023-04-24 23:15:13.363 12449        41.96         20
2023-04-24 23:15:13.550 12437        41.96         20
2023-04-24 23:15:13.753 12408        41.96         20
2023-04-24 23:15:13.956 12431        41.96         20
2023-04-24 23:15:14.159 12449        41.96         20
2023-04-24 23:15:14.378 12418        41.96         20
2023-04-24 23:15:14.581 12423        41.96         20
2023-04-24 23:15:14.784 12438        41.96         20
2023-04-24 23:15:14.988 12529        41.96         20
2023-04-24 23:15:15.191 12471        41.96         20
2023-04-24 23:15:15.394 12480        41.99         20
2023-04-24 23:15:15.613 12510        41.96         20
2023-04-24 23:15:15.816 12546        41.96         20
2023-04-24 23:15:16.034 12519        41.96         20
2023-04-24 23:15:16.253 12564        41.96         20
2023-04-24 23:15:16.472 12526        41.96         20
2023-04-24 23:15:16.659 12574        41.96         20
2023-04-24 23:15:16.878 12553        41.96         20
2023-04-24 23:15:17.081 12591        41.96         20
2023-04-24 23:15:17.284 12610        41.96         20
2023-04-24 23:15:17.503 12629        41.96         20
2023-04-24 23:15:17.675 12637        41.96         20
2023-04-24 23:15:17.878 12594        41.96         20
2023-04-24 23:15:18.081 12552        41.96         20
2023-04-24 23:15:18.300 12632        41.96         20
2023-04-24 23:15:18.503 12586        41.96         20
2023-04-24 23:15:18.706 12604        41.96         20
2023-04-24 23:15:18.909 12536        41.96         20
2023-04-24 23:15:19.112 12573        41.96         20
2023-04-24 23:15:19.316 12460        41.96         20
2023-04-24 23:15:19.534 12329        41.96         20
2023-04-24 23:15:19.737 12260        41.96         20
2023-04-24 23:15:19.956 12224        41.96         20
2023-04-24 23:15:20.159 12204        41.96         20
2023-04-24 23:15:20.378 12186        41.96         20
2023-04-24 23:15:20.597 12299        41.96         20
2023-04-24 23:15:20.800 12245        41.99         20
2023-04-24 23:15:21.003 12275        41.99         20
2023-04-24 23:15:21.222 12201        41.99         20
2023-04-24 23:15:21.425 12275        41.99         20
2023-04-24 23:15:21.628 12346        41.99         20
2023-04-24 23:15:21.800 12427        41.99         20
2023-04-24 23:15:22.019 12381        41.99         20
2023-04-24 23:15:22.222 12320        41.99         20
2023-04-24 23:15:22.425 12360        41.99         20
2023-04-24 23:15:22.644 12418        41.96         20
2023-04-24 23:15:22.847 12445        41.96         20
2023-04-24 23:15:23.050 12430        41.96         20
2023-04-24 23:15:23.253 12442        41.96         20
2023-04-24 23:15:23.456 12461        41.99         20
2023-04-24 23:15:23.659 12484        41.99         20
2023-04-24 23:15:23.862 12525        41.96         20
2023-04-24 23:15:24.081 12609        41.96         20
2023-04-24 23:15:24.284 12635        41.96         20
2023-04-24 23:15:24.503 12598        41.99         20
2023-04-24 23:15:24.722 12577        41.99         20
2023-04-24 23:15:24.925 12568        41.99         20
2023-04-24 23:15:25.128 12565        41.96         20
2023-04-24 23:15:25.347 12613        41.96         20
2023-04-24 23:15:25.550 12573        41.96         20
2023-04-24 23:15:25.753 12545        41.96         20
2023-04-24 23:15:25.972 12519        41.96         20
2023-04-24 23:15:26.143 12532        41.96         20
2023-04-24 23:15:26.362 12538        41.96         20
2023-04-24 23:15:26.565 12547        41.96         20
2023-04-24 23:15:26.768 12607        41.96         20
2023-04-24 23:15:26.987 12580        41.96         20
2023-04-24 23:15:27.175 12566        41.96         20
2023-04-24 23:15:27.378 12577        41.96         20
2023-04-24 23:15:27.581 12433        41.96         20
2023-04-24 23:15:27.800 12383        41.99         20
2023-04-24 23:15:28.003 12466        41.99         20
2023-04-24 23:15:28.206 12503        41.99         20
2023-04-24 23:15:28.425 12525        41.99         20
2023-04-24 23:15:28.628 12539        41.99         20
2023-04-24 23:15:28.847 12637        41.99         20
2023-04-24 23:15:29.065 12583        41.99         20
2023-04-24 23:15:29.268 12726        41.99         20
2023-04-24 23:15:29.471 12656        41.99         20
2023-04-24 23:15:29.690 12709        41.96         20
2023-04-24 23:15:29.893 12676        41.99         20
2023-04-24 23:15:30.097 12588        41.99         20
2023-04-24 23:15:30.284 12643        41.99         20
2023-04-24 23:15:30.487 12611        41.96         20
2023-04-24 23:15:30.690 12599        41.96         20
2023-04-24 23:15:30.893 12610        41.96         20
2023-04-24 23:15:31.112 12512        41.96         20
2023-04-24 23:15:31.315 12589        41.96         20
2023-04-24 23:15:31.503 12524        41.96         20
2023-04-24 23:15:31.721 12463        41.96         20
2023-04-24 23:15:31.925 12455        41.96         20
2023-04-24 23:15:32.128 12451        41.96         20
2023-04-24 23:15:32.346 12516        41.96         20
2023-04-24 23:15:32.550 12455        41.96         20
2023-04-24 23:15:32.753 12530        41.96         20
2023-04-24 23:15:32.971 12413        41.96         20
2023-04-24 23:15:33.190 12394        41.96         20
2023-04-24 23:15:33.393 12408        41.96         20
2023-04-24 23:15:33.612 12391        41.96         20
2023-04-24 23:15:33.815 12402        41.96         20
2023-04-24 23:15:34.018 12419        41.96         20
2023-04-24 23:15:34.237 12436        41.96         20
2023-04-24 23:15:34.409 12469        41.96         20
2023-04-24 23:15:34.612 12475        41.96         20
2023-04-24 23:15:34.831 12475        41.96         20
2023-04-24 23:15:35.034 12443        41.96         20
2023-04-24 23:15:35.237 12459        41.96         20
2023-04-24 23:15:35.440 12507        41.96         20
2023-04-24 23:15:35.643 12492        41.96         20
2023-04-24 23:15:35.846 12503        41.96         20
2023-04-24 23:15:36.065 12457        41.96         20
2023-04-24 23:15:36.268 12490        41.96         20
2023-04-24 23:15:36.471 12454        41.96         20
2023-04-24 23:15:36.690 12394        41.96         20
2023-04-24 23:15:36.893 12396        41.96         20
2023-04-24 23:15:37.096 12398        41.96         20
2023-04-24 23:15:37.315 12430        41.96         20
2023-04-24 23:15:37.534 12353        41.96         20
2023-04-24 23:15:37.737 12329        41.96         20
2023-04-24 23:15:37.956 12290        41.96         20
2023-04-24 23:15:38.159 12340        41.96         20
2023-04-24 23:15:38.362 12362        41.96         20
2023-04-24 23:15:38.581 12332        41.96         20
2023-04-24 23:15:38.752 12316        41.96         20
2023-04-24 23:15:38.956 12328        41.96         20
2023-04-24 23:15:39.159 12304        41.96         20
2023-04-24 23:15:39.362 12375        41.96         20
2023-04-24 23:15:39.565 12390        41.96         20
2023-04-24 23:15:39.768 12443        41.96         20
2023-04-24 23:15:39.987 12434        41.96         20
2023-04-24 23:15:40.190 12488        41.96         20
2023-04-24 23:15:40.393 12579        41.96         20
2023-04-24 23:15:40.612 12536        41.96         20
2023-04-24 23:15:40.815 12501        41.96         20
2023-04-24 23:15:41.018 12457        41.96         20
2023-04-24 23:15:41.237 12457        41.96         20
2023-04-24 23:15:41.440 12367        41.96         20
2023-04-24 23:15:41.659 12356        41.96         20
2023-04-24 23:15:41.877 12396        41.96         20
2023-04-24 23:15:42.081 12354        41.96         20
2023-04-24 23:15:42.284 12348        41.96         20
2023-04-24 23:15:42.502 12301        41.96         20
2023-04-24 23:15:42.706 12316        41.96         20
2023-04-24 23:15:42.877 12340        41.96         20
2023-04-24 23:15:43.096 12367        41.96         20
2023-04-24 23:15:43.299 12257        41.96         20
2023-04-24 23:15:43.502 12282        41.96         20
2023-04-24 23:15:43.705 12270        41.96         20
2023-04-24 23:15:43.909 12274        41.96         20
2023-04-24 23:15:44.112 12323        41.96         20
