data_ora,rad,temperatura,elevazione
2022-12-23 02:50:24.350,3912,40.29,25.0
2022-12-23 02:50:24.553,3889,40.29,25.0
2022-12-23 02:50:24.756,3915,40.29,25.0
2022-12-23 02:50:24.959,3897,40.29,25.0
2022-12-23 02:50:25.193,3919,40.29,25.0
2022-12-23 02:50:25.381,3934,40.29,25.0
2022-12-23 02:50:25.600,3924,40.29,25.0
2022-12-23 02:50:25.803,3917,40.29,25.0
2022-12-23 02:50:26.022,3925,40.32,25.0
2022-12-23 02:50:26.225,3937,40.32,25.0
2022-12-23 02:50:26.397,3938,40.32,25.0
2022-12-23 02:50:26.600,3914,40.29,25.0
2022-12-23 02:50:26.818,3908,40.29,25.0
2022-12-23 02:50:27.006,3922,40.32,25.0
2022-12-23 02:50:27.225,3899,40.29,25.0
2022-12-23 02:50:27.428,3894,40.32,25.0
2022-12-23 02:50:27.631,3891,40.32,25.0
2022-12-23 02:50:27.834,3913,40.32,25.0
2022-12-23 02:50:28.053,3899,40.32,25.0
2022-12-23 02:50:28.272,3900,40.32,25.0
2022-12-23 02:50:28.459,3888,40.29,25.0
2022-12-23 02:50:28.678,3909,40.29,25.0
2022-12-23 02:50:28.881,3909,40.32,25.0
2022-12-23 02:50:29.100,3908,40.32,25.0
2022-12-23 02:50:29.303,3920,40.32,25.0
2022-12-23 02:50:29.521,3902,40.32,25.0
2022-12-23 02:50:29.725,3909,40.32,25.0
2022-12-23 02:50:29.928,3910,40.32,25.0
2022-12-23 02:50:30.146,3899,40.32,25.0
2022-12-23 02:50:30.350,3906,40.29,25.0
2022-12-23 02:50:30.521,3904,40.29,25.0
2022-12-23 02:50:30.725,3911,40.29,25.0
2022-12-23 02:50:30.943,3907,40.29,25.0
2022-12-23 02:50:31.146,3922,40.29,25.0
2022-12-23 02:50:31.350,3915,40.32,25.0
2022-12-23 02:50:31.568,3931,40.32,25.0
2022-12-23 02:50:31.771,3914,40.32,25.0
2022-12-23 02:50:31.959,3914,40.32,25.0
2022-12-23 02:50:32.162,3914,40.32,25.0
2022-12-23 02:50:32.381,3926,40.32,25.0
2022-12-23 02:50:32.599,3919,40.32,25.0
2022-12-23 02:50:32.803,3901,40.32,25.0
2022-12-23 02:50:33.021,3913,40.32,25.0
2022-12-23 02:50:33.225,3889,40.32,25.0
2022-12-23 02:50:33.428,3905,40.32,25.0
2022-12-23 02:50:33.646,3906,40.32,25.0
2022-12-23 02:50:33.849,3916,40.32,25.0
2022-12-23 02:50:34.053,3917,40.32,25.0
2022-12-23 02:50:34.271,3898,40.32,25.0
2022-12-23 02:50:34.490,3903,40.32,25.0
2022-12-23 02:50:34.646,3898,40.32,25.0
2022-12-23 02:50:34.881,3913,40.32,25.0
2022-12-23 02:50:35.068,3906,40.32,25.0
2022-12-23 02:50:35.271,3886,40.32,25.0
2022-12-23 02:50:35.474,3904,40.32,25.0
2022-12-23 02:50:35.693,3921,40.32,25.0
2022-12-23 02:50:35.896,3892,40.32,25.0
2022-12-23 02:50:36.131,3918,40.32,25.0
2022-12-23 02:50:36.302,3905,40.29,25.0
2022-12-23 02:50:36.521,3903,40.29,25.0
2022-12-23 02:50:36.724,3927,40.29,25.0
2022-12-23 02:50:36.927,3905,40.29,25.0
2022-12-23 02:50:37.146,3906,40.29,25.0
2022-12-23 02:50:37.349,3889,40.29,25.0
2022-12-23 02:50:37.553,3881,40.29,25.0
2022-12-23 02:50:37.771,3889,40.29,25.0
2022-12-23 02:50:37.990,3880,40.29,25.0
2022-12-23 02:50:38.193,3884,40.29,25.0
2022-12-23 02:50:38.396,3891,40.29,25.0
2022-12-23 02:50:38.615,3890,40.29,25.0
2022-12-23 02:50:38.787,3876,40.32,25.0
2022-12-23 02:50:38.990,3901,40.29,25.0
2022-12-23 02:50:39.193,3897,40.32,25.0
2022-12-23 02:50:39.412,3910,40.32,25.0
2022-12-23 02:50:39.615,3917,40.32,25.0
2022-12-23 02:50:39.802,3933,40.32,25.0
2022-12-23 02:50:40.021,3919,40.32,25.0
2022-12-23 02:50:40.224,3931,40.32,25.0
2022-12-23 02:50:40.427,3914,40.32,25.0
2022-12-23 02:50:40.646,3911,40.32,25.0
2022-12-23 02:50:40.849,3919,40.32,25.0
2022-12-23 02:50:41.052,3929,40.32,25.0
2022-12-23 02:50:41.255,3929,40.32,25.0
2022-12-23 02:50:41.490,3925,40.32,25.0
2022-12-23 02:50:41.693,3916,40.32,25.0
2022-12-23 02:50:41.896,3919,40.32,25.0
2022-12-23 02:50:42.115,3925,40.32,25.0
2022-12-23 02:50:42.318,3918,40.32,25.0
2022-12-23 02:50:42.521,3931,40.32,25.0
2022-12-23 02:50:42.740,3925,40.32,25.0
2022-12-23 02:50:42.912,3936,40.32,25.0
2022-12-23 02:50:43.115,3927,40.32,25.0
2022-12-23 02:50:43.318,3953,40.29,25.0
2022-12-23 02:50:43.537,3944,40.32,25.0
2022-12-23 02:50:43.740,3935,40.29,25.0
2022-12-23 02:50:43.943,3919,40.29,25.0
2022-12-23 02:50:44.162,3954,40.29,25.0
2022-12-23 02:50:44.365,3927,40.29,25.0
2022-12-23 02:50:44.568,3942,40.29,25.0
2022-12-23 02:50:44.755,3930,40.29,25.0
2022-12-23 02:50:44.990,3934,40.29,25.0
2022-12-23 02:50:45.193,3935,40.29,25.0
2022-12-23 02:50:45.396,3954,40.29,25.0
2022-12-23 02:50:45.615,3953,40.29,25.0
2022-12-23 02:50:45.833,3949,40.29,25.0
2022-12-23 02:50:46.021,3926,40.29,25.0
2022-12-23 02:50:46.240,3937,40.29,25.0
2022-12-23 02:50:46.458,3954,40.29,25.0
2022-12-23 02:50:46.662,3940,40.29,25.0
2022-12-23 02:50:46.865,3943,40.29,25.0
2022-12-23 02:50:47.068,3935,40.29,25.0
2022-12-23 02:50:47.255,3932,40.29,25.0
2022-12-23 02:50:47.443,3952,40.29,25.0
2022-12-23 02:50:47.646,3943,40.32,25.0
2022-12-23 02:50:47.865,3929,40.32,25.0
2022-12-23 02:50:48.068,3912,40.32,25.0
2022-12-23 02:50:48.287,3929,40.32,25.0
2022-12-23 02:50:48.490,3921,40.32,25.0
2022-12-23 02:50:48.693,3915,40.32,25.0
2022-12-23 02:50:48.896,3924,40.32,25.0
2022-12-23 02:50:49.115,3918,40.32,25.0
2022-12-23 02:50:49.318,3911,40.32,25.0
2022-12-23 02:50:49.521,3912,40.32,25.0
2022-12-23 02:50:49.740,3925,40.32,25.0
2022-12-23 02:50:49.958,3927,40.32,25.0
2022-12-23 02:50:50.161,3893,40.32,25.0
2022-12-23 02:50:50.365,3914,40.32,25.0
2022-12-23 02:50:50.583,3911,40.32,25.0
2022-12-23 02:50:50.786,3926,40.32,25.0
2022-12-23 02:50:50.990,3918,40.32,25.0
2022-12-23 02:50:51.177,3920,40.32,25.0
2022-12-23 02:50:51.380,3913,40.32,25.0
2022-12-23 02:50:51.583,3917,40.32,25.0
2022-12-23 02:50:51.786,3914,40.32,25.0
2022-12-23 02:50:52.005,3919,40.32,25.0
2022-12-23 02:50:52.208,3916,40.32,25.0
2022-12-23 02:50:52.396,3939,40.32,25.0
2022-12-23 02:50:52.599,3939,40.32,25.0
2022-12-23 02:50:52.818,3960,40.32,25.0
2022-12-23 02:50:53.021,3968,40.32,25.0
2022-12-23 02:50:53.224,3980,40.32,25.0
2022-12-23 02:50:53.443,3987,40.32,25.0
2022-12-23 02:50:53.661,4001,40.32,25.0
2022-12-23 02:50:53.865,3982,40.32,25.0
2022-12-23 02:50:54.083,3981,40.32,25.0
2022-12-23 02:50:54.286,3984,40.32,25.0
2022-12-23 02:50:54.489,4002,40.32,25.0
2022-12-23 02:50:54.693,4012,40.32,25.0
2022-12-23 02:50:54.911,3999,40.32,25.0
2022-12-23 02:50:55.130,3985,40.32,25.0
2022-12-23 02:50:55.286,3989,40.32,25.0
2022-12-23 02:50:55.505,3985,40.32,25.0
2022-12-23 02:50:55.708,3982,40.32,25.0
2022-12-23 02:50:55.911,3984,40.32,25.0
2022-12-23 02:50:56.130,3964,40.32,25.0
2022-12-23 02:50:56.333,3957,40.32,25.0
2022-12-23 02:50:56.536,3960,40.32,25.0
2022-12-23 02:50:56.786,3944,40.32,25.0
2022-12-23 02:50:56.958,3923,40.32,25.0
2022-12-23 02:50:57.161,3944,40.32,25.0
2022-12-23 02:50:57.364,3940,40.32,25.0
2022-12-23 02:50:57.583,3952,40.32,25.0
2022-12-23 02:50:57.786,3930,40.32,25.0
2022-12-23 02:50:58.021,3934,40.32,25.0
2022-12-23 02:50:58.208,3924,40.32,25.0
2022-12-23 02:50:58.411,3950,40.32,25.0
2022-12-23 02:50:58.630,3933,40.32,25.0
2022-12-23 02:50:58.833,3934,40.32,25.0
2022-12-23 02:50:59.052,3959,40.32,25.0
2022-12-23 02:50:59.255,3954,40.32,25.0
2022-12-23 02:50:59.427,3969,40.32,25.0
2022-12-23 02:50:59.630,3965,40.32,25.0
2022-12-23 02:50:59.849,3973,40.32,25.0
2022-12-23 02:51:00.036,3959,40.32,25.0
2022-12-23 02:51:00.239,3984,40.32,25.0
2022-12-23 02:51:00.458,3960,40.32,25.0
2022-12-23 02:51:00.661,3971,40.32,25.0
2022-12-23 02:51:00.864,3950,40.32,25.0
2022-12-23 02:51:01.083,3954,40.32,25.0
2022-12-23 02:51:01.286,3959,40.32,25.0
2022-12-23 02:51:01.489,3955,40.32,25.0
