           data_ora  elevazione  azimuth
2022-12-23 02:45:48        20.1     95.1
2022-12-23 02:45:51        20.1     95.1
2022-12-23 02:45:54        20.0     95.1
2022-12-23 02:45:57        20.0     95.1
2022-12-23 02:46:00        19.9     95.1
2022-12-23 02:46:03        19.9     95.0
2022-12-23 02:46:06        19.9     95.0
2022-12-23 02:46:09        20.0     95.0
2022-12-23 02:46:12        20.0     95.0
2022-12-23 02:46:15        20.1     95.0
2022-12-23 02:46:18        20.2     95.0
2022-12-23 02:46:21        20.3     95.0
2022-12-23 02:46:24        20.3     95.0
2022-12-23 02:46:27        20.3     95.0
2022-12-23 02:46:30        20.4     95.0
2022-12-23 02:46:33        20.4     95.0
2022-12-23 02:46:36        20.5     95.0
2022-12-23 02:46:39        20.6     95.0
2022-12-23 02:46:42        20.6     95.0
2022-12-23 02:46:45        20.7     95.0
2022-12-23 02:46:48        20.7     95.0
2022-12-23 02:46:51        20.7     95.0
2022-12-23 02:46:54        20.8     95.0
2022-12-23 02:46:57        20.8     95.0
2022-12-23 02:47:00        20.8     95.0
2022-12-23 02:47:03        20.9     95.0
2022-12-23 02:47:06        20.9     95.0
2022-12-23 02:47:09        21.0     95.0
2022-12-23 02:47:12        21.0     95.0
2022-12-23 02:47:15        21.1     95.0
2022-12-23 02:47:18        21.1     95.0
2022-12-23 02:47:21        21.1     95.0
2022-12-23 02:47:24        21.2     95.0
2022-12-23 02:47:27        21.2     95.0
2022-12-23 02:47:30        21.2     95.0
2022-12-23 02:47:33        21.2     95.0
2022-12-23 02:47:36        21.3     95.0
2022-12-23 02:47:39        21.4     95.0
2022-12-23 02:47:42        21.5     95.0
2022-12-23 02:47:45        21.5     95.0
2022-12-23 02:47:48        21.5     95.0
2022-12-23 02:47:51        21.6     95.0
2022-12-23 02:47:54        21.6     95.0
2022-12-23 02:47:57        21.7     95.0
2022-12-23 02:48:00        21.8     95.0
2022-12-23 02:48:03        21.9     95.0
2022-12-23 02:48:06        21.9     95.0
2022-12-23 02:48:09        22.0     95.0
2022-12-23 02:48:12        22.1     95.0
2022-12-23 02:48:15        22.2     95.0
2022-12-23 02:48:18        22.3     95.0
2022-12-23 02:48:21        22.3     95.0
2022-12-23 02:48:24        22.4     95.0
2022-12-23 02:48:27        22.4     95.0
2022-12-23 02:48:30        22.5     95.0
2022-12-23 02:48:33        22.6     95.0
2022-12-23 02:48:36        22.7     95.0
2022-12-23 02:48:39        22.8     95.0
2022-12-23 02:48:42        22.8     95.0
2022-12-23 02:48:45        22.8     95.0
2022-12-23 02:48:48        23.0     95.0
2022-12-23 02:48:51        23.0     95.0
2022-12-23 02:48:54        23.1     95.0
2022-12-23 02:48:57        23.2     95.0
2022-12-23 02:49:00        23.2     95.0
2022-12-23 02:49:03        23.3     95.0
2022-12-23 02:49:06        23.3     95.0
2022-12-23 02:49:09        23.5     95.0
2022-12-23 02:49:12        23.5     95.0
2022-12-23 02:49:15        23.6     95.0
2022-12-23 02:49:18        23.6     95.0
2022-12-23 02:49:21        23.8     95.0
2022-12-23 02:49:24        23.8     95.0
2022-12-23 02:49:27        23.9     95.0
2022-12-23 02:49:30        23.9     95.0
2022-12-23 02:49:33        24.0     95.0
2022-12-23 02:49:36        24.0     95.0
2022-12-23 02:49:39        24.1     95.0
2022-12-23 02:49:42        24.2     95.0
2022-12-23 02:49:45        24.3     95.0
2022-12-23 02:49:48        24.4     95.0
2022-12-23 02:49:51        24.4     95.0
2022-12-23 02:49:54        24.5     95.0
2022-12-23 02:49:57        24.6     95.0
2022-12-23 02:50:00        24.7     95.0
2022-12-23 02:50:03        24.7     95.0
2022-12-23 02:50:06        24.8     95.0
2022-12-23 02:50:09        24.8     95.0
2022-12-23 02:50:12        24.9     95.0
2022-12-23 02:50:15        25.0     95.0
2022-12-23 02:50:18        25.1     95.0
2022-12-23 02:50:21        25.1     95.0
2022-12-23 02:50:24        25.1     95.0
2022-12-23 02:50:27        25.1     95.0
2022-12-23 02:50:30        25.1     95.0
2022-12-23 02:50:33        25.1     95.0
2022-12-23 02:50:36        25.1     95.0
2022-12-23 02:50:39        25.1     95.0
2022-12-23 02:50:42        25.1     95.0
2022-12-23 02:50:45        25.1     95.0
2022-12-23 02:50:48        25.1     95.0
2022-12-23 02:50:51        25.1     95.0
2022-12-23 02:50:54        25.1     95.0
2022-12-23 02:50:57        25.1     95.0
2022-12-23 02:51:00        25.1     95.0
2022-12-23 02:51:03        25.1     95.0
2022-12-23 02:51:06        25.1     95.0
2022-12-23 02:51:09        25.1     95.0
2022-12-23 02:51:12        25.1     95.0
2022-12-23 02:51:15        25.1     95.0
2022-12-23 02:51:18        25.1     95.0
2022-12-23 02:51:21        25.1     95.0
2022-12-23 02:51:24        25.1     95.0
2022-12-23 02:51:27        25.1     95.0
2022-12-23 02:51:30        25.1     95.0
2022-12-23 02:51:33        25.1     95.0
2022-12-23 02:51:36        25.1     95.0
2022-12-23 02:51:39        25.1     95.0
2022-12-23 02:51:42        25.1     95.0
2022-12-23 02:51:45        25.1     95.0
2022-12-23 02:51:48        25.1     95.0
2022-12-23 02:51:51        25.1     95.0
2022-12-23 02:51:54        25.1     95.0
2022-12-23 02:51:57        25.1     95.0
2022-12-23 02:52:00        25.1     95.0
2022-12-23 02:52:03        25.1     95.0
2022-12-23 02:52:06        25.1     95.0
2022-12-23 02:52:09        25.2     95.0
2022-12-23 02:52:12        25.3     95.0
2022-12-23 02:52:15        25.4     95.0
2022-12-23 02:52:18        25.5     95.0
2022-12-23 02:52:21        25.5     95.0
2022-12-23 02:52:24        25.6     95.0
2022-12-23 02:52:27        25.6     95.0
2022-12-23 02:52:30        25.7     95.0
2022-12-23 02:52:33        25.7     95.0
2022-12-23 02:52:36        25.9     95.0
2022-12-23 02:52:39        26.0     95.0
2022-12-23 02:52:42        26.0     95.0
2022-12-23 02:52:45        26.0     95.0
2022-12-23 02:52:48        26.2     95.0
2022-12-23 02:52:51        26.2     95.0
2022-12-23 02:52:54        26.3     95.0
2022-12-23 02:52:57        26.3     95.0
2022-12-23 02:53:00        26.3     95.0
2022-12-23 02:53:03        26.4     95.0
2022-12-23 02:53:06        26.5     95.0
2022-12-23 02:53:09        26.6     95.0
2022-12-23 02:53:12        26.7     95.0
2022-12-23 02:53:15        26.7     95.0
2022-12-23 02:53:18        26.8     95.0
2022-12-23 02:53:21        26.9     95.0
2022-12-23 02:53:24        27.0     95.0
2022-12-23 02:53:27        27.1     95.0
2022-12-23 02:53:30        27.1     95.0
2022-12-23 02:53:33        27.2     95.0
2022-12-23 02:53:36        27.2     95.0
2022-12-23 02:53:39        27.3     95.0
2022-12-23 02:53:42        27.4     95.0
2022-12-23 02:53:45        27.5     95.0
2022-12-23 02:53:48        27.6     95.0
2022-12-23 02:53:51        27.6     95.0
2022-12-23 02:53:54        27.6     95.0
2022-12-23 02:53:57        27.8     95.0
2022-12-23 02:54:00        27.8     95.0
2022-12-23 02:54:03        27.9     95.0
2022-12-23 02:54:06        27.9     95.0
2022-12-23 02:54:09        28.0     95.0
2022-12-23 02:54:12        28.0     95.0
2022-12-23 02:54:15        28.1     95.0
2022-12-23 02:54:18        28.3     95.0
2022-12-23 02:54:21        28.3     95.0
2022-12-23 02:54:24        28.3     95.0
2022-12-23 02:54:27        28.4     95.0
2022-12-23 02:54:30        28.5     95.0
2022-12-23 02:54:33        28.6     95.0
2022-12-23 02:54:36        28.7     95.0
2022-12-23 02:54:39        28.7     95.0
2022-12-23 02:54:42        28.8     95.0
2022-12-23 02:54:45        28.8     95.0
2022-12-23 02:54:48        28.9     95.0
2022-12-23 02:54:51        29.0     95.0
2022-12-23 02:54:54        29.1     95.0
2022-12-23 02:54:57        29.2     95.0
2022-12-23 02:55:00        29.2     95.0
2022-12-23 02:55:03        29.2     95.0
2022-12-23 02:55:06        29.4     95.0
2022-12-23 02:55:09        29.4     95.0
2022-12-23 02:55:12        29.5     95.0
2022-12-23 02:55:15        29.5     95.0
2022-12-23 02:55:18        29.6     95.0
2022-12-23 02:55:21        29.6     95.0
2022-12-23 02:55:24        29.7     95.0
2022-12-23 02:55:27        29.8     95.0
2022-12-23 02:55:30        29.9     95.0
2022-12-23 02:55:33        29.9     95.0
2022-12-23 02:55:36        30.0     95.0
2022-12-23 02:55:39        30.1     95.0
2022-12-23 02:55:42        30.2     95.0
2022-12-23 02:55:45        30.3     95.0
2022-12-23 02:55:48        30.3     95.0
2022-12-23 02:55:51        30.4     95.0
2022-12-23 02:55:54        30.4     95.0
2022-12-23 02:55:57        30.5     95.0
2022-12-23 02:56:00        30.5     95.0
2022-12-23 02:56:03        30.7     95.0
2022-12-23 02:56:06        30.7     95.0
2022-12-23 02:56:09        30.8     95.0
2022-12-23 02:56:12        30.8     95.0
2022-12-23 02:56:15        30.9     95.0
2022-12-23 02:56:18        31.0     95.0
2022-12-23 02:56:21        31.1     95.0
2022-12-23 02:56:24        31.1     95.0
2022-12-23 02:56:27        31.2     95.0
2022-12-23 02:56:30        31.2     95.0
2022-12-23 02:56:33        31.3     95.0
2022-12-23 02:56:36        31.4     95.0
2022-12-23 02:56:39        31.5     95.0
2022-12-23 02:56:42        31.5     95.0
2022-12-23 02:56:45        31.6     95.0
2022-12-23 02:56:48        31.6     95.0
2022-12-23 02:56:51        31.8     95.0
2022-12-23 02:56:54        31.8     95.0
2022-12-23 02:56:57        31.9     95.0
2022-12-23 02:57:00        32.0     95.0
2022-12-23 02:57:03        32.0     95.0
2022-12-23 02:57:06        32.0     95.0
2022-12-23 02:57:09        32.1     95.0
2022-12-23 02:57:12        32.2     95.0
2022-12-23 02:57:15        32.3     95.0
2022-12-23 02:57:18        32.4     95.0
2022-12-23 02:57:21        32.4     95.0
2022-12-23 02:57:24        32.5     95.0
2022-12-23 02:57:27        32.6     95.0
2022-12-23 02:57:30        32.6     95.0
2022-12-23 02:57:33        32.7     95.0
2022-12-23 02:57:36        32.7     95.0
2022-12-23 02:57:39        32.8     95.0
2022-12-23 02:57:42        32.9     95.0
2022-12-23 02:57:45        32.9     95.0
2022-12-23 02:57:48        33.1     95.0
2022-12-23 02:57:51        33.1     95.0
2022-12-23 02:57:54        33.1     95.0
2022-12-23 02:57:57        33.2     95.0
2022-12-23 02:58:00        33.3     95.0
2022-12-23 02:58:03        33.4     95.0
2022-12-23 02:58:06        33.5     95.0
2022-12-23 02:58:09        33.5     95.0
2022-12-23 02:58:12        33.6     95.0
2022-12-23 02:58:15        33.6     95.0
2022-12-23 02:58:18        33.7     95.0
2022-12-23 02:58:21        33.7     95.0
2022-12-23 02:58:24        33.9     95.0
2022-12-23 02:58:27        33.9     95.0
2022-12-23 02:58:30        34.0     95.0
2022-12-23 02:58:33        34.0     95.0
2022-12-23 02:58:36        34.1     95.0
2022-12-23 02:58:39        34.2     95.0
2022-12-23 02:58:42        34.3     95.0
2022-12-23 02:58:45        34.3     95.0
2022-12-23 02:58:48        34.4     95.0
2022-12-23 02:58:51        34.4     95.0
2022-12-23 02:58:54        34.5     95.0
2022-12-23 02:58:57        34.6     95.0
2022-12-23 02:59:00        34.7     95.0
2022-12-23 02:59:03        34.7     95.0
2022-12-23 02:59:06        34.8     95.0
2022-12-23 02:59:09        34.8     95.0
2022-12-23 02:59:12        34.9     95.0
2022-12-23 02:59:15        35.0     95.0
2022-12-23 02:59:18        35.1     95.0
2022-12-23 02:59:21        35.1     95.0
2022-12-23 02:59:24        35.2     95.0
2022-12-23 02:59:27        35.2     95.0
2022-12-23 02:59:30        35.3     95.0
2022-12-23 02:59:33        35.4     95.0
2022-12-23 02:59:36        35.5     95.0
2022-12-23 02:59:39        35.6     95.0
2022-12-23 02:59:42        35.6     95.0
2022-12-23 02:59:45        35.6     95.0
2022-12-23 02:59:48        35.8     95.0
2022-12-23 02:59:51        35.8     95.0
2022-12-23 02:59:54        35.9     95.0
2022-12-23 02:59:57        36.0     95.0
2022-12-23 03:00:00        36.0     95.0
2022-12-23 03:00:03        36.0     95.0
2022-12-23 03:00:06        36.1     95.0
2022-12-23 03:00:09        36.2     95.0
2022-12-23 03:00:12        36.3     95.0
2022-12-23 03:00:15        36.3     95.0
2022-12-23 03:00:18        36.4     95.0
2022-12-23 03:00:21        36.4     95.0
2022-12-23 03:00:24        36.6     95.0
2022-12-23 03:00:27        36.6     95.0
2022-12-23 03:00:30        36.7     95.0
2022-12-23 03:00:33        36.7     95.0
2022-12-23 03:00:36        36.8     95.0
2022-12-23 03:00:39        36.8     95.0
2022-12-23 03:00:42        36.9     95.0
2022-12-23 03:00:45        37.0     95.0
2022-12-23 03:00:48        37.1     95.0
2022-12-23 03:00:51        37.2     95.0
