               data_ora  rad  temperatura elevazione
2023-04-07 23:31:37.774 4924        40.38         20
2023-04-07 23:31:37.979 4935        40.38         20
2023-04-07 23:31:38.155 4934        40.38         20
2023-04-07 23:31:38.365 4921        40.38         20
2023-04-07 23:31:38.574 4932        40.38         20
2023-04-07 23:31:38.781 4919        40.38         20
2023-04-07 23:31:38.990 4919        40.38         20
2023-04-07 23:31:39.191 4918        40.38         20
2023-04-07 23:31:39.390 4903        40.38         20
2023-04-07 23:31:39.598 4927        40.38         20
2023-04-07 23:31:39.806 4935        40.38         20
2023-04-07 23:31:40.014 4914        40.38         20
2023-04-07 23:31:40.223 4906        40.38         20
2023-04-07 23:31:40.440 4901        40.38         20
2023-04-07 23:31:40.655 4912        40.38         20
2023-04-07 23:31:40.864 4908        40.38         20
2023-04-07 23:31:41.072 4917        40.38         20
2023-04-07 23:31:41.280 4929        40.38         20
2023-04-07 23:31:41.488 4937        40.38         20
2023-04-07 23:31:41.697 4906        40.38         20
2023-04-07 23:31:41.904 4919        40.38         20
2023-04-07 23:31:42.079 4911        40.38         20
2023-04-07 23:31:42.289 4922        40.38         20
2023-04-07 23:31:42.497 4919        40.38         20
2023-04-07 23:31:42.705 4915        40.38         20
2023-04-07 23:31:42.908 4915        40.35         20
2023-04-07 23:31:43.115 4916        40.35         20
2023-04-07 23:31:43.314 4913        40.38         20
2023-04-07 23:31:43.522 4906        40.35         20
2023-04-07 23:31:43.730 4916        40.38         20
2023-04-07 23:31:43.932 4926        40.35         20
2023-04-07 23:31:44.141 4913        40.35         20
2023-04-07 23:31:44.362 4909        40.35         20
2023-04-07 23:31:44.573 4914        40.35         20
2023-04-07 23:31:44.780 4939        40.35         20
2023-04-07 23:31:44.987 4922        40.35         20
2023-04-07 23:31:45.197 4916        40.35         20
2023-04-07 23:31:45.405 4907        40.35         20
2023-04-07 23:31:45.611 4921        40.35         20
2023-04-07 23:31:45.830 4913        40.35         20
2023-04-07 23:31:45.997 4944        40.35         20
2023-04-07 23:31:46.204 4922        40.35         20
2023-04-07 23:31:46.412 4922        40.35         20
2023-04-07 23:31:46.620 4913        40.35         20
2023-04-07 23:31:46.827 4925        40.35         20
2023-04-07 23:31:47.036 4937        40.35         20
2023-04-07 23:31:47.243 4918        40.35         20
2023-04-07 23:31:47.448 4931        40.35         20
2023-04-07 23:31:47.643 4923        40.35         20
2023-04-07 23:31:47.863 4936        40.35         20
2023-04-07 23:31:48.080 4938        40.35         20
2023-04-07 23:31:48.289 4929        40.35         20
2023-04-07 23:31:48.497 4944        40.35         20
2023-04-07 23:31:48.704 4932        40.32         20
2023-04-07 23:31:48.913 4931        40.32         20
2023-04-07 23:31:49.122 4943        40.32         20
2023-04-07 23:31:49.330 4937        40.32         20
2023-04-07 23:31:49.542 4933        40.32         20
2023-04-07 23:31:49.760 4940        40.35         20
2023-04-07 23:31:49.922 4945        40.35         20
2023-04-07 23:31:50.131 4953        40.32         20
2023-04-07 23:31:50.339 4956        40.32         20
2023-04-07 23:31:50.563 4941        40.32         20
2023-04-07 23:31:50.771 4966        40.35         20
2023-04-07 23:31:50.979 4959        40.32         20
2023-04-07 23:31:51.172 4951        40.32         20
2023-04-07 23:31:51.374 4957        40.35         20
2023-04-07 23:31:51.572 4936        40.35         20
2023-04-07 23:31:51.787 4941        40.32         20
2023-04-07 23:31:52.004 4932        40.32         20
2023-04-07 23:31:52.213 4957        40.32         20
2023-04-07 23:31:52.421 4957        40.32         20
2023-04-07 23:31:52.629 4965        40.32         20
2023-04-07 23:31:52.837 4953        40.32         20
2023-04-07 23:31:53.046 4938        40.32         20
2023-04-07 23:31:53.254 4953        40.32         20
2023-04-07 23:31:53.462 4953        40.32         20
2023-04-07 23:31:53.681 4959        40.32         20
2023-04-07 23:31:53.846 4948        40.32         20
2023-04-07 23:31:54.054 4962        40.32         20
2023-04-07 23:31:54.263 4964        40.32         20
2023-04-07 23:31:54.471 4953        40.32         20
2023-04-07 23:31:54.679 4961        40.32         20
2023-04-07 23:31:54.887 4962        40.32         20
2023-04-07 23:31:55.096 4956        40.32         20
2023-04-07 23:31:55.295 4943        40.35         20
2023-04-07 23:31:55.496 4959        40.35         20
2023-04-07 23:31:55.704 4948        40.35         20
2023-04-07 23:31:55.922 4942        40.35         20
2023-04-07 23:31:56.136 4941        40.35         20
2023-04-07 23:31:56.345 4955        40.35         20
2023-04-07 23:31:56.552 4965        40.35         20
2023-04-07 23:31:56.761 4949        40.32         20
2023-04-07 23:31:56.969 4951        40.32         20
2023-04-07 23:31:57.177 4962        40.32         20
2023-04-07 23:31:57.386 4958        40.32         20
2023-04-07 23:31:57.600 4949        40.32         20
2023-04-07 23:31:57.770 4940        40.32         20
2023-04-07 23:31:57.978 4937        40.32         20
2023-04-07 23:31:58.186 4942        40.32         20
2023-04-07 23:31:58.395 4945        40.32         20
2023-04-07 23:31:58.602 4932        40.35         20
2023-04-07 23:31:58.811 4944        40.35         20
2023-04-07 23:31:59.018 4944        40.35         20
2023-04-07 23:31:59.217 4938        40.35         20
2023-04-07 23:31:59.416 4942        40.35         20
2023-04-07 23:31:59.628 4937        40.35         20
2023-04-07 23:31:59.842 4941        40.35         20
2023-04-07 23:32:00.054 4939        40.35         20
2023-04-07 23:32:00.269 4943        40.35         20
2023-04-07 23:32:00.476 4937        40.35         20
2023-04-07 23:32:00.684 4935        40.35         20
2023-04-07 23:32:00.893 4927        40.35         20
2023-04-07 23:32:01.116 4931        40.35         20
2023-04-07 23:32:01.322 4938        40.35         20
2023-04-07 23:32:01.517 4928        40.35         20
2023-04-07 23:32:01.693 4929        40.35         20
2023-04-07 23:32:01.900 4922        40.35         20
2023-04-07 23:32:02.119 4930        40.35         20
2023-04-07 23:32:02.317 4935        40.35         20
2023-04-07 23:32:02.526 4930        40.35         20
2023-04-07 23:32:02.734 4932        40.35         20
2023-04-07 23:32:02.940 4922        40.35         20
2023-04-07 23:32:03.139 4918        40.35         20
2023-04-07 23:32:03.342 4937        40.35         20
2023-04-07 23:32:03.549 4935        40.35         20
2023-04-07 23:32:03.759 4928        40.35         20
2023-04-07 23:32:03.977 4926        40.35         20
2023-04-07 23:32:04.191 4934        40.35         20
2023-04-07 23:32:04.399 4935        40.35         20
2023-04-07 23:32:04.607 4938        40.35         20
2023-04-07 23:32:04.815 4928        40.35         20
2023-04-07 23:32:05.023 4949        40.35         20
2023-04-07 23:32:05.232 4953        40.35         20
2023-04-07 23:32:05.439 4949        40.32         20
2023-04-07 23:32:05.615 4938        40.32         20
2023-04-07 23:32:05.825 4951        40.32         20
2023-04-07 23:32:06.033 4949        40.32         20
2023-04-07 23:32:06.241 4943        40.32         20
2023-04-07 23:32:06.449 4942        40.32         20
2023-04-07 23:32:06.657 4947        40.32         20
2023-04-07 23:32:06.862 4940        40.32         20
2023-04-07 23:32:07.061 4965        40.35         20
2023-04-07 23:32:07.265 4941        40.35         20
2023-04-07 23:32:07.473 4951        40.35         20
2023-04-07 23:32:07.682 4959        40.35         20
2023-04-07 23:32:07.900 4956        40.35         20
2023-04-07 23:32:08.114 4959        40.35         20
2023-04-07 23:32:08.321 4952        40.35         20
2023-04-07 23:32:08.531 4964        40.35         20
2023-04-07 23:32:08.739 4949        40.35         20
2023-04-07 23:32:08.947 4955        40.35         20
2023-04-07 23:32:09.156 4961        40.35         20
2023-04-07 23:32:09.363 4958        40.35         20
2023-04-07 23:32:09.539 4958        40.35         20
2023-04-07 23:32:09.748 4963        40.35         20
2023-04-07 23:32:09.956 4965        40.35         20
2023-04-07 23:32:10.164 4954        40.35         20
2023-04-07 23:32:10.373 4956        40.35         20
2023-04-07 23:32:10.580 4967        40.35         20
2023-04-07 23:32:10.784 4962        40.35         20
2023-04-07 23:32:10.980 4972        40.35         20
2023-04-07 23:32:11.189 4967        40.35         20
2023-04-07 23:32:11.397 4976        40.35         20
2023-04-07 23:32:11.606 4981        40.35         20
2023-04-07 23:32:11.827 4971        40.35         20
2023-04-07 23:32:12.038 4986        40.35         20
2023-04-07 23:32:12.261 4991        40.35         20
2023-04-07 23:32:12.455 4984        40.35         20
2023-04-07 23:32:12.661 4992        40.35         20
2023-04-07 23:32:12.871 4995        40.35         20
2023-04-07 23:32:13.079 4988        40.35         20
2023-04-07 23:32:13.287 4985        40.35         20
2023-04-07 23:32:13.463 4989        40.35         20
2023-04-07 23:32:13.671 4988        40.35         20
2023-04-07 23:32:13.880 4988        40.35         20
2023-04-07 23:32:14.087 4991        40.35         20
2023-04-07 23:32:14.296 4980        40.35         20
2023-04-07 23:32:14.504 4978        40.35         20
2023-04-07 23:32:14.706 4982        40.35         20
2023-04-07 23:32:14.905 4985        40.35         20
2023-04-07 23:32:15.113 4975        40.35         20
2023-04-07 23:32:15.321 4977        40.35         20
2023-04-07 23:32:15.529 4988        40.35         20
2023-04-07 23:32:15.747 4984        40.35         20
2023-04-07 23:32:15.961 4963        40.35         20
2023-04-07 23:32:16.170 4968        40.35         20
2023-04-07 23:32:16.377 4955        40.35         20
2023-04-07 23:32:16.585 4970        40.35         20
2023-04-07 23:32:16.794 4967        40.35         20
2023-04-07 23:32:17.002 4977        40.35         20
2023-04-07 23:32:17.210 4981        40.35         20
2023-04-07 23:32:17.386 4988        40.35         20
2023-04-07 23:32:17.594 4993        40.35         20
2023-04-07 23:32:17.803 4988        40.35         20
2023-04-07 23:32:18.010 4972        40.35         20
2023-04-07 23:32:18.219 4973        40.35         20
2023-04-07 23:32:18.426 4966        40.35         20
2023-04-07 23:32:18.625 4972        40.35         20
2023-04-07 23:32:18.828 4970        40.35         20
2023-04-07 23:32:19.035 4959        40.32         20
2023-04-07 23:32:19.244 4968        40.32         20
2023-04-07 23:32:19.452 4992        40.32         20
2023-04-07 23:32:19.666 4981        40.32         20
2023-04-07 23:32:19.885 4973        40.32         20
2023-04-07 23:32:20.093 4978        40.32         20
2023-04-07 23:32:20.302 4967        40.32         20
2023-04-07 23:32:20.510 4975        40.32         20
2023-04-07 23:32:20.718 4974        40.32         20
2023-04-07 23:32:20.926 4958        40.32         20
2023-04-07 23:32:21.134 4976        40.32         20
2023-04-07 23:32:21.310 4977        40.32         20
2023-04-07 23:32:21.519 4964        40.35         20
2023-04-07 23:32:21.727 4977        40.32         20
2023-04-07 23:32:21.935 4969        40.32         20
2023-04-07 23:32:22.159 4974        40.32         20
2023-04-07 23:32:22.351 4983        40.32         20
2023-04-07 23:32:22.558 4976        40.32         20
2023-04-07 23:32:22.752 4972        40.32         20
2023-04-07 23:32:22.960 4975        40.32         20
2023-04-07 23:32:23.168 4972        40.32         20
2023-04-07 23:32:23.376 4970        40.32         20
2023-04-07 23:32:23.584 4973        40.32         20
2023-04-07 23:32:23.804 4957        40.32         20
2023-04-07 23:32:24.017 4966        40.32         20
2023-04-07 23:32:24.225 4967        40.32         20
2023-04-07 23:32:24.433 4959        40.32         20
2023-04-07 23:32:24.641 4984        40.32         20
2023-04-07 23:32:24.850 4951        40.32         20
2023-04-07 23:32:25.058 4961        40.32         20
2023-04-07 23:32:25.234 4964        40.32         20
2023-04-07 23:32:25.442 4956        40.32         20
2023-04-07 23:32:25.650 4952        40.32         20
2023-04-07 23:32:25.858 4963        40.32         20
2023-04-07 23:32:26.065 4964        40.32         20
2023-04-07 23:32:26.269 4968        40.32         20
2023-04-07 23:32:26.467 4978        40.32         20
2023-04-07 23:32:26.674 4956        40.32         20
2023-04-07 23:32:26.884 4944        40.32         20
2023-04-07 23:32:27.092 4954        40.32         20
2023-04-07 23:32:27.300 4939        40.32         20
2023-04-07 23:32:27.508 4965        40.35         20
2023-04-07 23:32:27.716 4962        40.35         20
2023-04-07 23:32:27.938 4950        40.35         20
2023-04-07 23:32:28.149 4975        40.35         20
2023-04-07 23:32:28.357 4964        40.35         20
2023-04-07 23:32:28.565 4969        40.35         20
2023-04-07 23:32:28.773 4971        40.35         20
2023-04-07 23:32:28.982 4973        40.35         20
2023-04-07 23:32:29.158 4960        40.32         20
2023-04-07 23:32:29.366 4967        40.35         20
2023-04-07 23:32:29.574 4973        40.35         20
2023-04-07 23:32:29.782 4970        40.35         20
2023-04-07 23:32:29.990 4972        40.35         20
2023-04-07 23:32:30.189 4960        40.35         20
2023-04-07 23:32:30.391 4980        40.35         20
2023-04-07 23:32:30.598 4963        40.32         20
2023-04-07 23:32:30.807 4975        40.35         20
2023-04-07 23:32:31.015 4966        40.35         20
2023-04-07 23:32:31.223 4975        40.32         20
2023-04-07 23:32:31.432 4975        40.32         20
2023-04-07 23:32:31.639 4975        40.32         20
2023-04-07 23:32:31.855 4971        40.32         20
2023-04-07 23:32:32.070 4982        40.32         20
2023-04-07 23:32:32.280 4978        40.32         20
2023-04-07 23:32:32.487 4974        40.32         20
2023-04-07 23:32:32.696 4974        40.32         20
2023-04-07 23:32:32.904 4981        40.32         20
2023-04-07 23:32:33.113 4973        40.32         20
2023-04-07 23:32:33.289 4983        40.35         20
2023-04-07 23:32:33.497 4965        40.35         20
2023-04-07 23:32:33.705 4969        40.35         20
2023-04-07 23:32:33.910 4974        40.35         20
2023-04-07 23:32:34.110 4985        40.35         20
2023-04-07 23:32:34.314 4973        40.35         20
2023-04-07 23:32:34.522 4979        40.35         20
2023-04-07 23:32:34.729 4999        40.35         20
2023-04-07 23:32:34.939 4988        40.35         20
2023-04-07 23:32:35.146 4996        40.35         20
2023-04-07 23:32:35.355 4972        40.35         20
2023-04-07 23:32:35.563 4989        40.35         20
2023-04-07 23:32:35.776 4997        40.35         20
2023-04-07 23:32:35.993 4976        40.35         20
2023-04-07 23:32:36.204 4990        40.35         20
2023-04-07 23:32:36.412 4992        40.35         20
2023-04-07 23:32:36.620 4977        40.35         20
2023-04-07 23:32:36.829 4976        40.35         20
2023-04-07 23:32:37.036 4988        40.35         20
2023-04-07 23:32:37.213 4963        40.35         20
2023-04-07 23:32:37.421 4971        40.35         20
2023-04-07 23:32:37.628 4952        40.35         20
2023-04-07 23:32:37.833 4979        40.35         20
2023-04-07 23:32:38.029 4978        40.35         20
2023-04-07 23:32:38.238 4971        40.35         20
2023-04-07 23:32:38.446 4977        40.35         20
2023-04-07 23:32:38.653 4981        40.35         20
2023-04-07 23:32:38.861 4992        40.35         20
2023-04-07 23:32:39.070 5012        40.35         20
2023-04-07 23:32:39.278 5001        40.35         20
2023-04-07 23:32:39.487 5011        40.35         20
2023-04-07 23:32:39.695 5021        40.35         20
2023-04-07 23:32:39.913 5019        40.35         20
2023-04-07 23:32:40.128 5024        40.35         20
2023-04-07 23:32:40.335 5006        40.35         20
2023-04-07 23:32:40.543 5022        40.35         20
2023-04-07 23:32:40.752 5020        40.35         20
2023-04-07 23:32:40.960 5011        40.35         20
2023-04-07 23:32:41.136 4995        40.35         20
2023-04-07 23:32:41.344 5010        40.35         20
2023-04-07 23:32:41.553 4990        40.35         20
2023-04-07 23:32:41.754 4997        40.35         20
2023-04-07 23:32:41.953 4991        40.35         20
2023-04-07 23:32:42.161 4985        40.35         20
2023-04-07 23:32:42.369 4978        40.35         20
2023-04-07 23:32:42.578 4978        40.35         20
2023-04-07 23:32:42.786 4980        40.35         20
2023-04-07 23:32:42.994 4963        40.35         20
2023-04-07 23:32:43.201 4983        40.35         20
2023-04-07 23:32:43.410 4979        40.35         20
2023-04-07 23:32:43.619 4972        40.35         20
2023-04-07 23:32:43.831 4971        40.35         20
2023-04-07 23:32:44.049 4976        40.35         20
2023-04-07 23:32:44.259 4988        40.35         20
2023-04-07 23:32:44.468 4995        40.35         20
2023-04-07 23:32:44.675 4986        40.35         20
2023-04-07 23:32:44.884 4990        40.35         20
2023-04-07 23:32:45.060 5004        40.35         20
2023-04-07 23:32:45.268 5004        40.35         20
2023-04-07 23:32:45.476 5021        40.35         20
2023-04-07 23:32:45.677 5015        40.35         20
2023-04-07 23:32:45.876 5027        40.35         20
2023-04-07 23:32:46.084 5035        40.35         20
2023-04-07 23:32:46.292 5037        40.35         20
2023-04-07 23:32:46.500 5043        40.35         20
2023-04-07 23:32:46.708 5053        40.35         20
2023-04-07 23:32:46.917 5042        40.35         20
2023-04-07 23:32:47.125 5047        40.35         20
2023-04-07 23:32:47.333 5031        40.35         20
2023-04-07 23:32:47.541 5031        40.35         20
2023-04-07 23:32:47.750 5028        40.35         20
2023-04-07 23:32:47.969 5008        40.35         20
2023-04-07 23:32:48.181 5020        40.35         20
2023-04-07 23:32:48.406 5002        40.35         20
2023-04-07 23:32:48.614 4993        40.35         20
2023-04-07 23:32:48.806 4989        40.35         20
2023-04-07 23:32:48.983 4993        40.35         20
2023-04-07 23:32:49.191 4971        40.35         20
2023-04-07 23:32:49.398 4962        40.35         20
2023-04-07 23:32:49.597 4963        40.35         20
2023-04-07 23:32:49.800 4960        40.35         20
2023-04-07 23:32:50.008 4969        40.35         20
2023-04-07 23:32:50.216 4970        40.35         20
2023-04-07 23:32:50.424 4977        40.35         20
2023-04-07 23:32:50.633 4974        40.35         20
2023-04-07 23:32:50.839 4992        40.35         20
2023-04-07 23:32:51.048 5002        40.35         20
2023-04-07 23:32:51.257 5018        40.35         20
2023-04-07 23:32:51.464 5022        40.35         20
2023-04-07 23:32:51.673 5026        40.35         20
2023-04-07 23:32:51.886 5032        40.35         20
2023-04-07 23:32:52.103 5027        40.35         20
2023-04-07 23:32:52.314 5030        40.35         20
2023-04-07 23:32:52.523 5047        40.35         20
2023-04-07 23:32:52.731 5043        40.35         20
2023-04-07 23:32:52.905 5041        40.35         20
2023-04-07 23:32:53.115 5035        40.35         20
2023-04-07 23:32:53.318 5039        40.35         20
2023-04-07 23:32:53.518 5023        40.35         20
2023-04-07 23:32:53.722 5021        40.35         20
2023-04-07 23:32:53.932 5025        40.35         20
2023-04-07 23:32:54.140 5005        40.35         20
2023-04-07 23:32:54.348 4995        40.35         20
2023-04-07 23:32:54.555 4988        40.35         20
2023-04-07 23:32:54.764 4985        40.35         20
2023-04-07 23:32:54.973 4961        40.35         20
2023-04-07 23:32:55.181 4956        40.35         20
2023-04-07 23:32:55.389 4957        40.35         20
2023-04-07 23:32:55.596 4962        40.35         20
2023-04-07 23:32:55.806 4945        40.35         20
2023-04-07 23:32:56.019 4947        40.35         20
2023-04-07 23:32:56.236 4952        40.35         20
2023-04-07 23:32:56.446 4952        40.35         20
2023-04-07 23:32:56.655 4955        40.35         20
2023-04-07 23:32:56.863 4971        40.35         20
2023-04-07 23:32:57.039 4965        40.35         20
2023-04-07 23:32:57.240 4980        40.35         20
2023-04-07 23:32:57.439 4975        40.35         20
2023-04-07 23:32:57.647 4972        40.35         20
2023-04-07 23:32:57.854 4981        40.35         20
2023-04-07 23:32:58.079 4984        40.35         20
2023-04-07 23:32:58.272 4962        40.35         20
2023-04-07 23:32:58.479 4981        40.35         20
2023-04-07 23:32:58.687 4975        40.35         20
2023-04-07 23:32:58.896 4965        40.35         20
2023-04-07 23:32:59.104 4972        40.35         20
2023-04-07 23:32:59.312 4958        40.35         20
2023-04-07 23:32:59.521 4958        40.35         20
2023-04-07 23:32:59.729 4944        40.35         20
2023-04-07 23:32:59.936 4954        40.35         20
2023-04-07 23:33:00.154 4949        40.35         20
2023-04-07 23:33:00.369 4944        40.35         20
2023-04-07 23:33:00.577 4959        40.35         20
2023-04-07 23:33:00.785 4964        40.35         20
2023-04-07 23:33:00.961 4960        40.35         20
2023-04-07 23:33:01.162 4964        40.32         20
2023-04-07 23:33:01.361 4985        40.35         20
2023-04-07 23:33:01.570 4976        40.35         20
2023-04-07 23:33:01.778 4984        40.35         20
2023-04-07 23:33:01.986 4993        40.35         20
2023-04-07 23:33:02.194 5011        40.35         20
2023-04-07 23:33:02.403 5018        40.35         20
2023-04-07 23:33:02.610 5019        40.35         20
2023-04-07 23:33:02.819 5041        40.35         20
2023-04-07 23:33:03.027 5053        40.35         20
2023-04-07 23:33:03.235 5044        40.35         20
2023-04-07 23:33:03.442 5052        40.35         20
2023-04-07 23:33:03.652 5060        40.35         20
2023-04-07 23:33:03.859 5045        40.35         20
2023-04-07 23:33:04.076 5042        40.35         20
2023-04-07 23:33:04.292 5028        40.35         20
2023-04-07 23:33:04.501 5016        40.35         20
2023-04-07 23:33:04.705 5014        40.35         20
2023-04-07 23:33:04.885 4996        40.35         20
2023-04-07 23:33:05.085 4982        40.35         20
2023-04-07 23:33:05.285 4988        40.35         20
2023-04-07 23:33:05.493 4981        40.35         20
2023-04-07 23:33:05.701 4979        40.35         20
2023-04-07 23:33:05.909 4971        40.35         20
2023-04-07 23:33:06.118 4973        40.35         20
2023-04-07 23:33:06.327 4976        40.35         20
2023-04-07 23:33:06.535 5001        40.35         20
2023-04-07 23:33:06.743 5016        40.35         20
2023-04-07 23:33:06.951 5033        40.35         20
2023-04-07 23:33:07.159 5067        40.35         20
2023-04-07 23:33:07.366 5078        40.35         20
2023-04-07 23:33:07.574 5112        40.35         20
2023-04-07 23:33:07.783 5124        40.35         20
2023-04-07 23:33:07.997 5160        40.35         20
2023-04-07 23:33:08.214 5170        40.35         20
2023-04-07 23:33:08.424 5191        40.35         20
2023-04-07 23:33:08.633 5205        40.35         20
2023-04-07 23:33:08.806 5202        40.35         20
2023-04-07 23:33:09.006 5213        40.35         20
2023-04-07 23:33:09.209 5214        40.35         20
2023-04-07 23:33:09.415 5193        40.35         20
2023-04-07 23:33:09.625 5161        40.35         20
2023-04-07 23:33:09.834 5144        40.32         20
2023-04-07 23:33:10.042 5120        40.32         20
2023-04-07 23:33:10.250 5080        40.32         20
2023-04-07 23:33:10.457 5071        40.32         20
2023-04-07 23:33:10.667 5038        40.32         20
2023-04-07 23:33:10.875 5002        40.32         20
2023-04-07 23:33:11.083 4982        40.32         20
2023-04-07 23:33:11.291 4955        40.32         20
2023-04-07 23:33:11.499 4953        40.32         20
2023-04-07 23:33:11.707 4901        40.32         20
2023-04-07 23:33:11.916 4921        40.32         20
2023-04-07 23:33:12.133 4918        40.32         20
2023-04-07 23:33:12.348 4908        40.32         20
2023-04-07 23:33:12.556 4913        40.32         20
2023-04-07 23:33:12.727 4927        40.32         20
2023-04-07 23:33:12.924 4924        40.32         20
2023-04-07 23:33:13.133 4942        40.32         20
2023-04-07 23:33:13.341 4951        40.32         20
2023-04-07 23:33:13.549 4943        40.32         20
2023-04-07 23:33:13.757 4955        40.32         20
2023-04-07 23:33:13.965 4954        40.32         20
2023-04-07 23:33:14.173 4948        40.32         20
2023-04-07 23:33:14.382 4964        40.32         20
2023-04-07 23:33:14.590 4971        40.32         20
2023-04-07 23:33:14.799 4981        40.32         20
2023-04-07 23:33:15.006 5009        40.32         20
2023-04-07 23:33:15.215 5044        40.32         20
2023-04-07 23:33:15.422 5099        40.32         20
2023-04-07 23:33:15.630 5126        40.32         20
2023-04-07 23:33:15.838 5193        40.29         20
2023-04-07 23:33:16.051 5275        40.29         20
2023-04-07 23:33:16.269 5343        40.29         20
2023-04-07 23:33:16.479 5394        40.29         20
2023-04-07 23:33:16.648 5450        40.29         20
2023-04-07 23:33:16.846 5496        40.29         20
2023-04-07 23:33:17.055 5534        40.29         20
2023-04-07 23:33:17.264 5559        40.29         20
2023-04-07 23:33:17.473 5538        40.29         20
2023-04-07 23:33:17.680 5513        40.29         20
2023-04-07 23:33:17.888 5479        40.29         20
2023-04-07 23:33:18.097 5431        40.29         20
2023-04-07 23:33:18.305 5372        40.29         20
2023-04-07 23:33:18.513 5314        40.29         20
2023-04-07 23:33:18.737 5252        40.29         20
2023-04-07 23:33:18.944 5178        40.29         20
2023-04-07 23:33:19.153 5158        40.29         20
2023-04-07 23:33:19.346 5155        40.29         20
2023-04-07 23:33:19.553 5160        40.32         20
2023-04-07 23:33:19.762 5198        40.32         20
2023-04-07 23:33:19.969 5250        40.32         20
2023-04-07 23:33:20.188 5342        40.32         20
2023-04-07 23:33:20.403 5458        40.32         20
2023-04-07 23:33:20.569 5593        40.29         20
2023-04-07 23:33:20.771 5723        40.29         20
2023-04-07 23:33:20.979 5854        40.29         20
2023-04-07 23:33:21.187 5994        40.29         20
2023-04-07 23:33:21.396 6123        40.29         20
2023-04-07 23:33:21.604 6218        40.29         20
2023-04-07 23:33:21.812 6289        40.29         20
2023-04-07 23:33:22.020 6343        40.32         20
2023-04-07 23:33:22.229 6363        40.29         20
2023-04-07 23:33:22.430 6362        40.29         20
2023-04-07 23:33:22.645 6333        40.29         20
2023-04-07 23:33:22.854 6265        40.29         20
2023-04-07 23:33:23.061 6199        40.29         20
2023-04-07 23:33:23.270 6069        40.32         20
2023-04-07 23:33:23.478 5953        40.29         20
2023-04-07 23:33:23.686 5825        40.29         20
2023-04-07 23:33:23.895 5698        40.29         20
2023-04-07 23:33:24.103 5575        40.29         20
2023-04-07 23:33:24.321 5462        40.32         20
2023-04-07 23:33:24.535 5365        40.32         20
2023-04-07 23:33:24.694 5296        40.32         20
2023-04-07 23:33:24.904 5241        40.32         20
2023-04-07 23:33:25.112 5204        40.32         20
2023-04-07 23:33:25.319 5219        40.32         20
2023-04-07 23:33:25.528 5232        40.32         20
2023-04-07 23:33:25.736 5278        40.32         20
2023-04-07 23:33:25.945 5330        40.32         20
2023-04-07 23:33:26.151 5401        40.32         20
2023-04-07 23:33:26.350 5487        40.32         20
2023-04-07 23:33:26.563 5567        40.32         20
2023-04-07 23:33:26.777 5677        40.32         20
2023-04-07 23:33:26.985 5749        40.32         20
2023-04-07 23:33:27.193 5809        40.32         20
2023-04-07 23:33:27.401 5866        40.32         20
2023-04-07 23:33:27.610 5900        40.32         20
2023-04-07 23:33:27.818 5942        40.32         20
2023-04-07 23:33:28.042 5960        40.32         20
2023-04-07 23:33:28.249 5974        40.32         20
2023-04-07 23:33:28.458 5933        40.32         20
2023-04-07 23:33:28.618 5950        40.32         20
2023-04-07 23:33:28.827 5891        40.32         20
2023-04-07 23:33:29.034 5860        40.32         20
2023-04-07 23:33:29.244 5837        40.32         20
2023-04-07 23:33:29.452 5786        40.32         20
2023-04-07 23:33:29.659 5755        40.32         20
2023-04-07 23:33:29.867 5718        40.32         20
2023-04-07 23:33:30.072 5737        40.32         20
2023-04-07 23:33:30.271 5736        40.32         20
2023-04-07 23:33:30.475 5768        40.32         20
2023-04-07 23:33:30.694 5814        40.32         20
2023-04-07 23:33:30.908 5846        40.32         20
2023-04-07 23:33:31.115 5903        40.32         20
2023-04-07 23:33:31.324 5949        40.32         20
2023-04-07 23:33:31.533 5990        40.32         20
2023-04-07 23:33:31.741 6042        40.35         20
2023-04-07 23:33:31.949 6041        40.35         20
2023-04-07 23:33:32.157 6065        40.35         20
2023-04-07 23:33:32.372 6072        40.35         20
2023-04-07 23:33:32.541 6045        40.35         20
2023-04-07 23:33:32.750 6036        40.35         20
2023-04-07 23:33:32.958 5988        40.35         20
2023-04-07 23:33:33.166 5936        40.35         20
2023-04-07 23:33:33.373 5890        40.35         20
2023-04-07 23:33:33.584 5841        40.35         20
2023-04-07 23:33:33.791 5777        40.35         20
2023-04-07 23:33:33.994 5711        40.35         20
2023-04-07 23:33:34.191 5693        40.35         20
2023-04-07 23:33:34.399 5680        40.35         20
2023-04-07 23:33:34.611 5702        40.35         20
2023-04-07 23:33:34.829 5734        40.35         20
2023-04-07 23:33:35.040 5789        40.35         20
2023-04-07 23:33:35.248 5864        40.35         20
2023-04-07 23:33:35.456 5945        40.35         20
2023-04-07 23:33:35.665 6031        40.35         20
2023-04-07 23:33:35.873 6122        40.38         20
2023-04-07 23:33:36.081 6213        40.38         20
2023-04-07 23:33:36.290 6264        40.38         20
2023-04-07 23:33:36.497 6335        40.38         20
2023-04-07 23:33:36.674 6380        40.38         20
2023-04-07 23:33:36.882 6415        40.38         20
2023-04-07 23:33:37.089 6378        40.38         20
2023-04-07 23:33:37.299 6328        40.38         20
2023-04-07 23:33:37.507 6276        40.38         20
2023-04-07 23:33:37.713 6182        40.38         20
