           data_ora  elevazione  azimuth
2023-04-18 15:12:26        50.1    300.0
2023-04-18 15:12:29        50.0    300.0
2023-04-18 15:12:32        50.0    300.0
2023-04-18 15:12:35        50.0    300.0
2023-04-18 15:12:38        50.0    300.0
2023-04-18 15:12:41        50.0    300.0
2023-04-18 15:12:44        50.0    300.0
2023-04-18 15:12:47        50.0    300.0
2023-04-18 15:12:50        50.0    300.0
2023-04-18 15:12:53        50.0    300.0
2023-04-18 15:12:56        50.0    300.0
2023-04-18 15:12:59        50.0    300.0
2023-04-18 15:13:02        50.0    300.0
2023-04-18 15:13:05        50.0    300.0
2023-04-18 15:13:08        50.0    300.0
2023-04-18 15:13:11        50.0    300.0
2023-04-18 15:13:14        50.0    300.0
2023-04-18 15:13:17        50.0    300.0
2023-04-18 15:13:20        50.0    300.0
2023-04-18 15:13:23        50.0    300.0
2023-04-18 15:13:26        50.0    300.0
2023-04-18 15:13:29        50.0    300.0
2023-04-18 15:13:32        50.0    300.0
2023-04-18 15:13:35        50.0    300.0
2023-04-18 15:13:38        50.0    300.0
2023-04-18 15:13:41        50.0    300.0
2023-04-18 15:13:44        50.0    300.0
2023-04-18 15:13:47        50.0    300.0
2023-04-18 15:13:50        50.0    300.0
2023-04-18 15:13:53        50.0    300.0
2023-04-18 15:13:56        50.0    300.0
2023-04-18 15:13:59        50.0    300.0
2023-04-18 15:14:02        50.0    300.0
2023-04-18 15:14:05        50.0    300.0
2023-04-18 15:14:08        50.0    300.0
2023-04-18 15:14:11        50.0    300.0
2023-04-18 15:14:14        50.0    300.0
2023-04-18 15:14:17        50.0    300.0
2023-04-18 15:14:20        50.0    300.0
2023-04-18 15:14:23        50.0    300.0
2023-04-18 15:14:26        50.0    300.0
2023-04-18 15:14:29        50.0    300.0
2023-04-18 15:14:32        50.0    300.0
2023-04-18 15:14:35        50.0    300.0
2023-04-18 15:14:38        50.0    300.0
2023-04-18 15:14:41        50.0    300.0
2023-04-18 15:14:44        50.0    300.0
2023-04-18 15:14:47        50.0    300.0
2023-04-18 15:14:50        50.0    300.0
2023-04-18 15:14:53        50.0    300.0
2023-04-18 15:14:56        50.0    300.0
2023-04-18 15:14:59        50.0    300.0
2023-04-18 15:15:02        50.0    300.0
2023-04-18 15:15:05        50.0    300.0
2023-04-18 15:15:08        50.0    300.0
2023-04-18 15:15:11        50.0    300.0
2023-04-18 15:15:14        50.0    300.0
2023-04-18 15:15:17        50.0    300.0
2023-04-18 15:15:20        50.0    300.0
2023-04-18 15:15:23        50.0    300.0
2023-04-18 15:15:26        50.0    300.0
2023-04-18 15:15:29        50.0    300.0
2023-04-18 15:15:32        50.0    300.0
2023-04-18 15:15:35        50.0    300.0
2023-04-18 15:15:38        50.0    300.0
2023-04-18 15:15:41        50.0    300.0
2023-04-18 15:15:44        50.0    300.0
2023-04-18 15:15:47        50.0    300.0
2023-04-18 15:15:50        50.0    300.0
2023-04-18 15:15:53        50.0    300.0
2023-04-18 15:15:56        50.0    300.0
2023-04-18 15:15:59        50.0    300.0
2023-04-18 15:16:02        50.0    300.0
2023-04-18 15:16:05        50.0    300.0
2023-04-18 15:16:08        49.9    300.0
2023-04-18 15:16:11        49.8    300.0
2023-04-18 15:16:14        49.7    300.0
2023-04-18 15:16:17        49.7    300.0
2023-04-18 15:16:20        49.6    300.0
2023-04-18 15:16:23        49.6    300.0
2023-04-18 15:16:26        49.5    300.0
2023-04-18 15:16:29        49.5    300.0
2023-04-18 15:16:32        49.4    300.0
2023-04-18 15:16:35        49.3    300.0
2023-04-18 15:16:38        49.2    300.0
2023-04-18 15:16:41        49.2    300.0
2023-04-18 15:16:44        49.1    300.0
2023-04-18 15:16:47        49.1    300.0
2023-04-18 15:16:50        49.0    300.0
2023-04-18 15:16:53        48.9    300.0
2023-04-18 15:16:56        48.8    300.0
2023-04-18 15:16:59        48.8    300.0
2023-04-18 15:17:02        48.8    300.0
2023-04-18 15:17:05        48.7    300.0
2023-04-18 15:17:08        48.6    300.0
2023-04-18 15:17:11        48.6    300.0
2023-04-18 15:17:14        48.5    300.0
2023-04-18 15:17:17        48.4    300.0
2023-04-18 15:17:20        48.4    300.0
2023-04-18 15:17:23        48.3    300.0
2023-04-18 15:17:26        48.3    300.0
2023-04-18 15:17:29        48.2    300.0
2023-04-18 15:17:32        48.1    300.0
2023-04-18 15:17:35        48.0    300.0
2023-04-18 15:17:38        48.0    300.0
2023-04-18 15:17:41        47.9    300.0
2023-04-18 15:17:44        47.9    300.0
2023-04-18 15:17:47        47.8    300.0
2023-04-18 15:17:50        47.7    300.0
2023-04-18 15:17:53        47.6    300.0
2023-04-18 15:17:56        47.6    300.0
2023-04-18 15:17:59        47.5    300.0
2023-04-18 15:18:02        47.5    300.0
2023-04-18 15:18:05        47.4    300.0
2023-04-18 15:18:08        47.3    300.0
2023-04-18 15:18:11        47.3    300.0
2023-04-18 15:18:14        47.2    300.0
2023-04-18 15:18:17        47.2    300.0
2023-04-18 15:18:20        47.1    300.0
2023-04-18 15:18:23        47.0    300.0
