               data_ora   rad  temperatura
2023-04-18 15:12:26.038  5653        41.38
2023-04-18 15:12:26.245  5652        41.38
2023-04-18 15:12:26.454  5654        41.38
2023-04-18 15:12:26.662  5662        41.38
2023-04-18 15:12:26.870  5656        41.38
2023-04-18 15:12:27.077  5640        41.38
2023-04-18 15:12:27.286  5657        41.41
2023-04-18 15:12:27.494  5661        41.38
2023-04-18 15:12:27.703  5666        41.38
2023-04-18 15:12:27.919  5667        41.38
2023-04-18 15:12:28.135  5661        41.38
2023-04-18 15:12:28.340  5644        41.38
2023-04-18 15:12:28.549  5656        41.38
2023-04-18 15:12:28.757  5641        41.41
2023-04-18 15:12:28.965  5649        41.41
2023-04-18 15:12:29.172  5652        41.38
2023-04-18 15:12:29.350  5656        41.38
2023-04-18 15:12:29.555  5653        41.38
2023-04-18 15:12:29.763  5653        41.38
2023-04-18 15:12:29.971  5662        41.38
2023-04-18 15:12:30.180  5648        41.38
2023-04-18 15:12:30.389  5667        41.38
2023-04-18 15:12:30.591  5667        41.38
2023-04-18 15:12:30.796  5648        41.38
2023-04-18 15:12:30.995  5651        41.38
2023-04-18 15:12:31.202  5654        41.38
2023-04-18 15:12:31.422  5648        41.38
2023-04-18 15:12:31.634  5630        41.38
2023-04-18 15:12:31.843  5629        41.38
2023-04-18 15:12:32.050  5649        41.38
2023-04-18 15:12:32.258  5643        41.38
2023-04-18 15:12:32.465  5648        41.38
2023-04-18 15:12:32.676  5667        41.38
2023-04-18 15:12:32.883  5665        41.38
2023-04-18 15:12:33.103  5679        41.38
2023-04-18 15:12:33.312  5698        41.38
2023-04-18 15:12:33.472  5691        41.38
2023-04-18 15:12:33.681  5689        41.38
2023-04-18 15:12:33.889  5670        41.38
2023-04-18 15:12:34.097  5686        41.38
2023-04-18 15:12:34.304  5674        41.38
2023-04-18 15:12:34.513  5668        41.38
2023-04-18 15:12:34.721  5686        41.38
2023-04-18 15:12:34.928  5669        41.38
2023-04-18 15:12:35.136  5657        41.38
2023-04-18 15:12:35.344  5662        41.38
2023-04-18 15:12:35.550  5648        41.38
2023-04-18 15:12:35.757  5654        41.38
2023-04-18 15:12:35.965  5664        41.38
2023-04-18 15:12:36.173  5642        41.38
2023-04-18 15:12:36.392  5636        41.38
2023-04-18 15:12:36.604  5642        41.38
2023-04-18 15:12:36.812  5666        41.38
2023-04-18 15:12:37.020  5687        41.38
2023-04-18 15:12:37.228  5677        41.38
2023-04-18 15:12:37.435  5655        41.38
2023-04-18 15:12:37.612  5659        41.38
2023-04-18 15:12:37.819  5678        41.38
2023-04-18 15:12:38.027  5689        41.38
2023-04-18 15:12:38.234  5669        41.38
2023-04-18 15:12:38.441  5654        41.38
2023-04-18 15:12:38.649  5648        41.38
2023-04-18 15:12:38.853  5650        41.38
2023-04-18 15:12:39.049  5671        41.38
2023-04-18 15:12:39.258  5665        41.38
2023-04-18 15:12:39.464  5665        41.41
2023-04-18 15:12:39.685  5683        41.38
2023-04-18 15:12:39.896  5643        41.38
2023-04-18 15:12:40.105  5663        41.38
2023-04-18 15:12:40.312  5666        41.38
2023-04-18 15:12:40.519  5666        41.38
2023-04-18 15:12:40.729  5659        41.38
2023-04-18 15:12:40.937  5621        41.38
2023-04-18 15:12:41.155  5625        41.38
2023-04-18 15:12:41.366  5633        41.38
2023-04-18 15:12:41.539  5650        41.38
2023-04-18 15:12:41.737  5636        41.38
2023-04-18 15:12:41.944  5647        41.38
2023-04-18 15:12:42.152  5649        41.38
2023-04-18 15:12:42.360  5632        41.38
2023-04-18 15:12:42.568  5628        41.38
2023-04-18 15:12:42.774  5620        41.38
2023-04-18 15:12:42.982  5631        41.38
2023-04-18 15:12:43.191  5625        41.38
2023-04-18 15:12:43.398  5639        41.38
2023-04-18 15:12:43.607  5638        41.38
2023-04-18 15:12:43.813  5642        41.38
2023-04-18 15:12:44.023  5642        41.38
2023-04-18 15:12:44.230  5642        41.38
2023-04-18 15:12:44.437  5644        41.38
2023-04-18 15:12:44.658  5627        41.38
2023-04-18 15:12:44.870  5614        41.38
2023-04-18 15:12:45.076  5613        41.38
2023-04-18 15:12:45.284  5623        41.38
2023-04-18 15:12:45.494  5633        41.38
2023-04-18 15:12:45.669  5622        41.38
2023-04-18 15:12:45.877  5648        41.38
2023-04-18 15:12:46.085  5640        41.38
2023-04-18 15:12:46.292  5646        41.38
2023-04-18 15:12:46.499  5648        41.38
2023-04-18 15:12:46.704  5630        41.38
2023-04-18 15:12:46.909  5638        41.38
2023-04-18 15:12:47.108  5625        41.38
2023-04-18 15:12:47.316  5624        41.38
2023-04-18 15:12:47.523  5624        41.38
2023-04-18 15:12:47.731  5627        41.38
2023-04-18 15:12:47.948  5631        41.38
2023-04-18 15:12:48.161  5640        41.38
2023-04-18 15:12:48.369  5643        41.38
2023-04-18 15:12:48.577  5634        41.38
2023-04-18 15:12:48.786  5618        41.38
2023-04-18 15:12:48.993  5630        41.38
2023-04-18 15:12:49.201  5648        41.38
2023-04-18 15:12:49.409  5651        41.38
2023-04-18 15:12:49.631  5659        41.38
2023-04-18 15:12:49.791  5653        41.38
2023-04-18 15:12:50.000  5665        41.38
2023-04-18 15:12:50.208  5655        41.41
2023-04-18 15:12:50.416  5631        41.41
2023-04-18 15:12:50.624  5623        41.38
2023-04-18 15:12:50.832  5642        41.41
2023-04-18 15:12:51.038  5641        41.38
2023-04-18 15:12:51.247  5623        41.38
2023-04-18 15:12:51.454  5625        41.38
2023-04-18 15:12:51.661  5629        41.38
2023-04-18 15:12:51.869  5614        41.38
2023-04-18 15:12:52.078  5625        41.38
2023-04-18 15:12:52.287  5626        41.38
2023-04-18 15:12:52.494  5630        41.38
2023-04-18 15:12:52.702  5638        41.41
2023-04-18 15:12:52.918  5631        41.41
2023-04-18 15:12:53.132  5633        41.41
2023-04-18 15:12:53.340  5614        41.41
2023-04-18 15:12:53.548  5625        41.41
2023-04-18 15:12:53.758  5611        41.41
2023-04-18 15:12:53.934  5629        41.41
2023-04-18 15:12:54.141  5612        41.41
2023-04-18 15:12:54.348  5620        41.41
2023-04-18 15:12:54.554  5622        41.41
2023-04-18 15:12:54.759  5625        41.41
2023-04-18 15:12:54.955  5611        41.41
2023-04-18 15:12:55.164  5627        41.41
2023-04-18 15:12:55.370  5645        41.38
2023-04-18 15:12:55.581  5628        41.38
2023-04-18 15:12:55.786  5646        41.38
2023-04-18 15:12:55.994  5661        41.38
2023-04-18 15:12:56.201  5649        41.38
2023-04-18 15:12:56.423  5668        41.38
2023-04-18 15:12:56.634  5657        41.38
2023-04-18 15:12:56.842  5679        41.38
2023-04-18 15:12:57.051  5680        41.38
2023-04-18 15:12:57.258  5648        41.38
2023-04-18 15:12:57.466  5631        41.38
2023-04-18 15:12:57.673  5648        41.38
2023-04-18 15:12:57.892  5647        41.38
2023-04-18 15:12:58.058  5623        41.38
2023-04-18 15:12:58.266  5628        41.38
2023-04-18 15:12:58.472  5600        41.38
2023-04-18 15:12:58.681  5604        41.38
2023-04-18 15:12:58.889  5592        41.38
2023-04-18 15:12:59.097  5574        41.38
2023-04-18 15:12:59.304  5581        41.38
2023-04-18 15:12:59.511  5556        41.38
2023-04-18 15:12:59.721  5564        41.38
2023-04-18 15:12:59.926  5572        41.38
2023-04-18 15:13:00.137  5571        41.38
2023-04-18 15:13:00.344  5570        41.38
2023-04-18 15:13:00.551  5565        41.38
2023-04-18 15:13:00.759  5547        41.38
2023-04-18 15:13:00.968  5551        41.38
2023-04-18 15:13:01.174  5549        41.38
2023-04-18 15:13:01.396  5557        41.38
2023-04-18 15:13:01.607  5558        41.38
2023-04-18 15:13:01.815  5567        41.38
2023-04-18 15:13:02.021  5579        41.38
2023-04-18 15:13:02.196  5578        41.38
2023-04-18 15:13:02.404  5579        41.38
2023-04-18 15:13:02.611  5572        41.38
2023-04-18 15:13:02.815  5573        41.38
2023-04-18 15:13:03.013  5596        41.38
2023-04-18 15:13:03.219  5581        41.38
2023-04-18 15:13:03.428  5580        41.38
2023-04-18 15:13:03.635  5590        41.38
2023-04-18 15:13:03.845  5595        41.38
2023-04-18 15:13:04.052  5588        41.38
2023-04-18 15:13:04.259  5602        41.38
2023-04-18 15:13:04.468  5592        41.38
2023-04-18 15:13:04.676  5597        41.38
2023-04-18 15:13:04.897  5599        41.38
2023-04-18 15:13:05.105  5606        41.38
2023-04-18 15:13:05.314  5590        41.38
2023-04-18 15:13:05.523  5596        41.38
2023-04-18 15:13:05.730  5579        41.38
2023-04-18 15:13:05.937  5575        41.38
2023-04-18 15:13:06.145  5573        41.38
2023-04-18 15:13:06.321  5575        41.38
2023-04-18 15:13:06.529  5574        41.38
2023-04-18 15:13:06.737  5570        41.38
2023-04-18 15:13:06.945  5562        41.38
2023-04-18 15:13:07.151  5565        41.38
2023-04-18 15:13:07.361  5604        41.38
2023-04-18 15:13:07.568  5605        41.38
2023-04-18 15:13:07.776  5636        41.38
2023-04-18 15:13:07.981  5624        41.35
2023-04-18 15:13:08.186  5618        41.35
2023-04-18 15:13:08.400  5622        41.35
2023-04-18 15:13:08.611  5620        41.35
2023-04-18 15:13:08.815  5591        41.35
2023-04-18 15:13:09.022  5586        41.35
2023-04-18 15:13:09.230  5560        41.35
2023-04-18 15:13:09.438  5538        41.35
2023-04-18 15:13:09.645  5551        41.35
2023-04-18 15:13:09.868  5547        41.35
2023-04-18 15:13:10.079  5544        41.35
2023-04-18 15:13:10.285  5531        41.35
2023-04-18 15:13:10.462  5550        41.35
2023-04-18 15:13:10.664  5567        41.35
2023-04-18 15:13:10.860  5605        41.35
2023-04-18 15:13:11.070  5580        41.35
2023-04-18 15:13:11.279  5607        41.35
2023-04-18 15:13:11.484  5595        41.35
2023-04-18 15:13:11.707  5608        41.35
2023-04-18 15:13:11.917  5585        41.35
2023-04-18 15:13:12.110  5594        41.35
2023-04-18 15:13:12.317  5573        41.35
2023-04-18 15:13:12.524  5593        41.35
2023-04-18 15:13:12.733  5589        41.35
2023-04-18 15:13:12.940  5562        41.35
2023-04-18 15:13:13.158  5539        41.35
2023-04-18 15:13:13.372  5563        41.35
2023-04-18 15:13:13.578  5550        41.35
2023-04-18 15:13:13.788  5571        41.35
2023-04-18 15:13:13.998  5562        41.35
2023-04-18 15:13:14.201  5544        41.35
2023-04-18 15:13:14.410  5554        41.35
2023-04-18 15:13:14.586  5559        41.35
2023-04-18 15:13:14.795  5554        41.35
2023-04-18 15:13:15.001  5553        41.35
2023-04-18 15:13:15.210  5566        41.35
2023-04-18 15:13:15.418  5569        41.35
2023-04-18 15:13:15.626  5595        41.35
2023-04-18 15:13:15.831  5577        41.35
2023-04-18 15:13:16.035  5574        41.35
2023-04-18 15:13:16.232  5587        41.35
2023-04-18 15:13:16.441  5580        41.35
2023-04-18 15:13:16.662  5598        41.35
2023-04-18 15:13:16.873  5600        41.35
2023-04-18 15:13:17.079  5579        41.35
2023-04-18 15:13:17.289  5588        41.35
2023-04-18 15:13:17.496  5570        41.35
2023-04-18 15:13:17.704  5574        41.35
2023-04-18 15:13:17.912  5568        41.35
2023-04-18 15:13:18.130  5587        41.35
2023-04-18 15:13:18.344  5569        41.35
2023-04-18 15:13:18.515  5576        41.35
2023-04-18 15:13:18.712  5569        41.35
2023-04-18 15:13:18.920  5564        41.35
2023-04-18 15:13:19.127  5560        41.35
2023-04-18 15:13:19.334  5568        41.35
2023-04-18 15:13:19.542  5587        41.35
2023-04-18 15:13:19.750  5580        41.35
2023-04-18 15:13:19.959  5583        41.35
2023-04-18 15:13:20.167  5571        41.35
2023-04-18 15:13:20.372  5573        41.35
2023-04-18 15:13:20.581  5566        41.35
2023-04-18 15:13:20.789  5550        41.35
2023-04-18 15:13:20.995  5549        41.35
2023-04-18 15:13:21.204  5568        41.35
2023-04-18 15:13:21.411  5575        41.35
2023-04-18 15:13:21.631  5564        41.35
2023-04-18 15:13:21.844  5578        41.35
2023-04-18 15:13:22.053  5559        41.35
2023-04-18 15:13:22.261  5547        41.35
2023-04-18 15:13:22.468  5552        41.35
2023-04-18 15:13:22.644  5561        41.35
2023-04-18 15:13:22.851  5543        41.35
2023-04-18 15:13:23.060  5545        41.35
2023-04-18 15:13:23.267  5548        41.35
2023-04-18 15:13:23.473  5554        41.35
2023-04-18 15:13:23.677  5567        41.35
2023-04-18 15:13:23.874  5550        41.35
2023-04-18 15:13:24.081  5564        41.35
2023-04-18 15:13:24.290  5573        41.35
2023-04-18 15:13:24.497  5577        41.35
2023-04-18 15:13:24.706  5564        41.35
2023-04-18 15:13:24.915  5571        41.35
2023-04-18 15:13:25.133  5551        41.35
2023-04-18 15:13:25.347  5542        41.35
2023-04-18 15:13:25.553  5561        41.35
2023-04-18 15:13:25.761  5562        41.35
2023-04-18 15:13:25.970  5556        41.35
2023-04-18 15:13:26.178  5572        41.35
2023-04-18 15:13:26.384  5578        41.35
2023-04-18 15:13:26.603  5571        41.35
2023-04-18 15:13:26.769  5562        41.35
2023-04-18 15:13:26.977  5537        41.35
2023-04-18 15:13:27.186  5542        41.35
2023-04-18 15:13:27.394  5549        41.35
