RAL10
Sampling=1
Gain=5
Zero_base=8900
Time_cost=0
Integrator=0
Polarization=A
Date=18/4/2023

UTC RAD T(C)
04/18/2023 08:36:15.602 8481 40.74
04/18/2023 08:36:15.809 8503 40.74
04/18/2023 08:36:16.019 8492 40.74
04/18/2023 08:36:16.225 8481 40.74
04/18/2023 08:36:16.433 8495 40.74
04/18/2023 08:36:16.633 8476 40.74
04/18/2023 08:36:16.835 8462 40.74
04/18/2023 08:36:17.054 8483 40.74
04/18/2023 08:36:17.268 8470 40.74
04/18/2023 08:36:17.476 8481 40.74
04/18/2023 08:36:17.684 8492 40.74
04/18/2023 08:36:17.892 8490 40.74
04/18/2023 08:36:18.101 8479 40.74
04/18/2023 08:36:18.309 8487 40.74
04/18/2023 08:36:18.517 8478 40.74
04/18/2023 08:36:18.729 8487 40.74
04/18/2023 08:36:18.901 8490 40.74
04/18/2023 08:36:19.109 8488 40.74
04/18/2023 08:36:19.316 8480 40.74
04/18/2023 08:36:19.524 8465 40.74
04/18/2023 08:36:19.733 8482 40.74
04/18/2023 08:36:19.942 8480 40.74
04/18/2023 08:36:20.150 8484 40.74
04/18/2023 08:36:20.356 8492 40.74
04/18/2023 08:36:20.556 8468 40.74
04/18/2023 08:36:20.758 8501 40.74
04/18/2023 08:36:20.970 8469 40.74
04/18/2023 08:36:21.188 8465 40.74
04/18/2023 08:36:21.399 8491 40.74
04/18/2023 08:36:21.607 8487 40.77
04/18/2023 08:36:21.815 8496 40.77
04/18/2023 08:36:22.024 8484 40.77
04/18/2023 08:36:22.232 8485 40.77
04/18/2023 08:36:22.438 8499 40.77
04/18/2023 08:36:22.648 8475 40.74
04/18/2023 08:36:22.868 8513 40.74
04/18/2023 08:36:23.033 8498 40.74
04/18/2023 08:36:23.241 8483 40.74
04/18/2023 08:36:23.449 8479 40.74
04/18/2023 08:36:23.673 8507 40.74
04/18/2023 08:36:23.881 8490 40.74
04/18/2023 08:36:24.074 8484 40.74
04/18/2023 08:36:24.281 8500 40.74
04/18/2023 08:36:24.479 8505 40.74
04/18/2023 08:36:24.681 8475 40.74
04/18/2023 08:36:24.890 8473 40.74
04/18/2023 08:36:25.106 8487 40.74
04/18/2023 08:36:25.323 8482 40.74
04/18/2023 08:36:25.531 8487 40.74
04/18/2023 08:36:25.737 8511 40.74
04/18/2023 08:36:25.947 8488 40.74
04/18/2023 08:36:26.155 8490 40.74
04/18/2023 08:36:26.364 8494 40.74
04/18/2023 08:36:26.572 8501 40.74
04/18/2023 08:36:26.780 8480 40.74
04/18/2023 08:36:26.956 8504 40.74
04/18/2023 08:36:27.164 8510 40.74
04/18/2023 08:36:27.372 8510 40.74
04/18/2023 08:36:27.580 8477 40.74
04/18/2023 08:36:27.788 8509 40.74
04/18/2023 08:36:27.996 8501 40.74
04/18/2023 08:36:28.204 8498 40.74
04/18/2023 08:36:28.403 8511 40.74
04/18/2023 08:36:28.606 8505 40.74
04/18/2023 08:36:28.813 8497 40.74
04/18/2023 08:36:29.022 8486 40.74
04/18/2023 08:36:29.243 8492 40.74
04/18/2023 08:36:29.455 8508 40.74
04/18/2023 08:36:29.662 8500 40.74
