RAL10
Sampling=1
Gain=5
Zero_base=10923
Time_cost=0
Integrator=0
Polarization=A
Date=18/4/2023

UTC RAD T(C)
04/18/2023 08:48:56.606 1354 40.90
04/18/2023 08:48:56.814 1346 40.90
04/18/2023 08:48:56.990 1344 40.87
04/18/2023 08:48:57.198 1338 40.87
04/18/2023 08:48:57.406 1353 40.87
04/18/2023 08:48:57.615 1341 40.87
04/18/2023 08:48:57.823 1357 40.90
04/18/2023 08:48:58.027 1343 40.90
04/18/2023 08:48:58.227 1346 40.90
04/18/2023 08:48:58.431 1340 40.90
04/18/2023 08:48:58.655 1358 40.90
04/18/2023 08:48:58.864 1356 40.90
04/18/2023 08:48:59.072 1349 40.90
04/18/2023 08:48:59.280 1351 40.87
04/18/2023 08:48:59.488 1337 40.87
04/18/2023 08:48:59.697 1348 40.90
04/18/2023 08:48:59.904 1348 40.90
04/18/2023 08:49:00.114 1350 40.90
04/18/2023 08:49:00.321 1348 40.90
04/18/2023 08:49:00.538 1353 40.90
04/18/2023 08:49:00.706 1355 40.90
04/18/2023 08:49:00.913 1351 40.90
04/18/2023 08:49:01.121 1349 40.90
04/18/2023 08:49:01.329 1349 40.90
04/18/2023 08:49:01.538 1364 40.90
04/18/2023 08:49:01.747 1353 40.90
04/18/2023 08:49:01.955 1349 40.90
04/18/2023 08:49:02.155 1344 40.90
04/18/2023 08:49:02.364 1343 40.90
04/18/2023 08:49:02.580 1343 40.90
04/18/2023 08:49:02.785 1359 40.90
04/18/2023 08:49:02.996 1349 40.90
04/18/2023 08:49:03.204 1356 40.90
04/18/2023 08:49:03.412 1355 40.90
04/18/2023 08:49:03.621 1338 40.90
04/18/2023 08:49:03.840 1362 40.90
04/18/2023 08:49:04.053 1352 40.90
04/18/2023 08:49:04.218 1336 40.90
04/18/2023 08:49:04.420 1351 40.90
04/18/2023 08:49:04.629 1341 40.90
04/18/2023 08:49:04.838 1361 40.90
04/18/2023 08:49:05.046 1354 40.90
04/18/2023 08:49:05.254 1358 40.90
04/18/2023 08:49:05.463 1352 40.90
04/18/2023 08:49:05.670 1351 40.90
04/18/2023 08:49:05.878 1348 40.90
04/18/2023 08:49:06.085 1351 40.90
04/18/2023 08:49:06.292 1337 40.90
04/18/2023 08:49:06.502 1342 40.90
04/18/2023 08:49:06.710 1366 40.90
04/18/2023 08:49:06.923 1366 40.87
04/18/2023 08:49:07.141 1350 40.90
04/18/2023 08:49:07.352 1355 40.90
04/18/2023 08:49:07.558 1344 40.90
04/18/2023 08:49:07.735 1336 40.90
04/18/2023 08:49:07.943 1347 40.90
04/18/2023 08:49:08.145 1355 40.90
04/18/2023 08:49:08.343 1352 40.90
04/18/2023 08:49:08.552 1344 40.90
04/18/2023 08:49:08.760 1354 40.90
04/18/2023 08:49:08.968 1381 40.90
04/18/2023 08:49:09.177 1356 40.90
04/18/2023 08:49:09.384 1346 40.90
04/18/2023 08:49:09.593 1351 40.90
04/18/2023 08:49:09.801 1356 40.90
04/18/2023 08:49:10.008 1368 40.90
04/18/2023 08:49:10.223 1353 40.90
04/18/2023 08:49:10.441 1353 40.90
04/18/2023 08:49:10.650 1346 40.90
04/18/2023 08:49:10.858 1367 40.90
04/18/2023 08:49:11.066 1368 40.90
04/18/2023 08:49:11.275 1366 40.90
04/18/2023 08:49:11.450 1370 40.90
04/18/2023 08:49:11.659 1362 40.90
04/18/2023 08:49:11.866 1346 40.90
04/18/2023 08:49:12.073 1369 40.90
04/18/2023 08:49:12.272 1352 40.90
04/18/2023 08:49:12.475 1367 40.90
04/18/2023 08:49:12.683 1357 40.90
04/18/2023 08:49:12.892 1365 40.90
04/18/2023 08:49:13.099 1358 40.90
04/18/2023 08:49:13.308 1351 40.90
04/18/2023 08:49:13.527 1346 40.90
04/18/2023 08:49:13.741 1357 40.90
04/18/2023 08:49:13.949 1359 40.90
04/18/2023 08:49:14.156 1372 40.90
04/18/2023 08:49:14.365 1357 40.90
04/18/2023 08:49:14.574 1361 40.90
04/18/2023 08:49:14.781 1361 40.90
04/18/2023 08:49:14.957 1352 40.90
04/18/2023 08:49:15.165 1354 40.90
04/18/2023 08:49:15.374 1355 40.90
04/18/2023 08:49:15.583 1350 40.90
04/18/2023 08:49:15.790 1365 40.90
04/18/2023 08:49:15.999 1344 40.90
04/18/2023 08:49:16.200 1367 40.90
04/18/2023 08:49:16.398 1376 40.90
04/18/2023 08:49:16.611 1381 40.90
04/18/2023 08:49:16.833 1365 40.90
04/18/2023 08:49:17.041 1360 40.90
04/18/2023 08:49:17.264 1363 40.90
04/18/2023 08:49:17.472 1355 40.90
04/18/2023 08:49:17.677 1369 40.90
04/18/2023 08:49:17.872 1345 40.90
04/18/2023 08:49:18.087 1375 40.90
04/18/2023 08:49:18.303 1350 40.90
04/18/2023 08:49:18.464 1375 40.90
04/18/2023 08:49:18.673 1348 40.90
04/18/2023 08:49:18.881 1367 40.90
04/18/2023 08:49:19.089 1359 40.90
04/18/2023 08:49:19.297 1366 40.90
04/18/2023 08:49:19.506 1361 40.90
04/18/2023 08:49:19.714 1353 40.90
04/18/2023 08:49:19.922 1379 40.90
04/18/2023 08:49:20.129 1355 40.90
04/18/2023 08:49:20.338 1367 40.90
04/18/2023 08:49:20.546 1361 40.90
04/18/2023 08:49:20.753 1358 40.90
04/18/2023 08:49:20.961 1355 40.90
04/18/2023 08:49:21.170 1368 40.90
04/18/2023 08:49:21.389 1358 40.90
04/18/2023 08:49:21.602 1362 40.90
04/18/2023 08:49:21.811 1380 40.90
04/18/2023 08:49:21.987 1367 40.90
04/18/2023 08:49:22.194 1369 40.90
04/18/2023 08:49:22.394 1373 40.90
04/18/2023 08:49:22.595 1382 40.90
04/18/2023 08:49:22.802 1363 40.90
04/18/2023 08:49:23.011 1382 40.90
04/18/2023 08:49:23.219 1360 40.90
04/18/2023 08:49:23.428 1371 40.90
04/18/2023 08:49:23.634 1368 40.90
04/18/2023 08:49:23.844 1365 40.90
04/18/2023 08:49:24.051 1390 40.90
04/18/2023 08:49:24.260 1369 40.90
04/18/2023 08:49:24.473 1366 40.90
04/18/2023 08:49:24.692 1373 40.90
04/18/2023 08:49:24.901 1361 40.90
04/18/2023 08:49:25.108 1370 40.90
04/18/2023 08:49:25.317 1346 40.90
04/18/2023 08:49:25.525 1360 40.90
04/18/2023 08:49:25.701 1380 40.90
04/18/2023 08:49:25.910 1371 40.93
04/18/2023 08:49:26.118 1364 40.93
04/18/2023 08:49:26.324 1368 40.90
04/18/2023 08:49:26.523 1371 40.93
04/18/2023 08:49:26.726 1345 40.93
04/18/2023 08:49:26.935 1367 40.93
04/18/2023 08:49:27.144 1385 40.93
04/18/2023 08:49:27.351 1377 40.90
04/18/2023 08:49:27.559 1368 40.90
04/18/2023 08:49:27.773 1380 40.93
04/18/2023 08:49:27.991 1374 40.93
04/18/2023 08:49:28.199 1371 40.93
04/18/2023 08:49:28.408 1379 40.93
04/18/2023 08:49:28.616 1385 40.93
04/18/2023 08:49:28.824 1366 40.93
04/18/2023 08:49:29.031 1362 40.93
04/18/2023 08:49:29.208 1370 40.93
04/18/2023 08:49:29.416 1384 40.93
04/18/2023 08:49:29.625 1378 40.93
04/18/2023 08:49:29.833 1378 40.93
04/18/2023 08:49:30.041 1368 40.93
04/18/2023 08:49:30.249 1367 40.93
04/18/2023 08:49:30.452 1363 40.93
04/18/2023 08:49:30.649 1369 40.93
04/18/2023 08:49:30.858 1367 40.93
04/18/2023 08:49:31.076 1378 40.93
04/18/2023 08:49:31.290 1383 40.93
04/18/2023 08:49:31.499 1379 40.93
04/18/2023 08:49:31.706 1389 40.93
04/18/2023 08:49:31.912 1385 40.93
04/18/2023 08:49:32.122 1376 40.93
04/18/2023 08:49:32.331 1385 40.93
04/18/2023 08:49:32.551 1382 40.93
04/18/2023 08:49:32.713 1382 40.90
04/18/2023 08:49:32.922 1371 40.93
04/18/2023 08:49:33.128 1388 40.93
04/18/2023 08:49:33.340 1366 40.93
04/18/2023 08:49:33.547 1374 40.90
04/18/2023 08:49:33.756 1374 40.93
04/18/2023 08:49:33.963 1370 40.90
04/18/2023 08:49:34.170 1369 40.90
04/18/2023 08:49:34.379 1368 40.90
04/18/2023 08:49:34.587 1375 40.90
04/18/2023 08:49:34.795 1371 40.93
04/18/2023 08:49:35.003 1366 40.93
04/18/2023 08:49:35.207 1378 40.93
04/18/2023 08:49:35.420 1377 40.90
04/18/2023 08:49:35.639 1369 40.90
04/18/2023 08:49:35.852 1391 40.93
04/18/2023 08:49:36.061 1361 40.93
04/18/2023 08:49:36.269 1372 40.93
04/18/2023 08:49:36.445 1367 40.93
04/18/2023 08:49:36.648 1387 40.93
04/18/2023 08:49:36.845 1373 40.93
04/18/2023 08:49:37.053 1368 40.93
04/18/2023 08:49:37.262 1366 40.93
04/18/2023 08:49:37.470 1374 40.93
04/18/2023 08:49:37.678 1364 40.93
04/18/2023 08:49:37.886 1379 40.93
04/18/2023 08:49:38.094 1359 40.93
04/18/2023 08:49:38.303 1365 40.93
04/18/2023 08:49:38.511 1367 40.93
04/18/2023 08:49:38.719 1365 40.93
04/18/2023 08:49:38.941 1404 40.93
04/18/2023 08:49:39.150 1367 40.93
04/18/2023 08:49:39.359 1372 40.93
04/18/2023 08:49:39.567 1393 40.93
04/18/2023 08:49:39.775 1365 40.93
04/18/2023 08:49:39.950 1367 40.93
04/18/2023 08:49:40.160 1418 40.93
04/18/2023 08:49:40.368 1365 40.93
04/18/2023 08:49:40.576 1383 40.93
04/18/2023 08:49:40.778 1373 40.90
04/18/2023 08:49:40.976 1368 40.93
04/18/2023 08:49:41.184 1370 40.93
04/18/2023 08:49:41.393 1383 40.93
04/18/2023 08:49:41.601 1378 40.93
04/18/2023 08:49:41.808 1370 40.93
04/18/2023 08:49:42.023 1346 40.93
04/18/2023 08:49:42.240 1378 40.93
04/18/2023 08:49:42.448 1365 40.93
04/18/2023 08:49:42.658 1386 40.90
04/18/2023 08:49:42.865 1363 40.93
04/18/2023 08:49:43.074 1370 40.90
04/18/2023 08:49:43.279 1371 40.93
04/18/2023 08:49:43.457 1357 40.93
04/18/2023 08:49:43.666 1378 40.93
04/18/2023 08:49:43.874 1380 40.93
04/18/2023 08:49:44.080 1386 40.93
04/18/2023 08:49:44.290 1371 40.93
04/18/2023 08:49:44.497 1370 40.93
04/18/2023 08:49:44.706 1391 40.93
04/18/2023 08:49:44.905 1380 40.93
04/18/2023 08:49:45.107 1382 40.93
04/18/2023 08:49:45.329 1388 40.93
04/18/2023 08:49:45.539 1375 40.93
04/18/2023 08:49:45.748 1391 40.93
04/18/2023 08:49:45.956 1374 40.93
04/18/2023 08:49:46.180 1372 40.93
04/18/2023 08:49:46.387 1384 40.93
04/18/2023 08:49:46.580 1380 40.93
04/18/2023 08:49:46.803 1362 40.93
04/18/2023 08:49:47.013 1375 40.93
04/18/2023 08:49:47.172 1372 40.93
04/18/2023 08:49:47.381 1377 40.93
04/18/2023 08:49:47.590 1385 40.90
04/18/2023 08:49:47.796 1375 40.93
04/18/2023 08:49:48.005 1378 40.93
04/18/2023 08:49:48.214 1393 40.93
04/18/2023 08:49:48.421 1363 40.93
04/18/2023 08:49:48.630 1382 40.93
04/18/2023 08:49:48.839 1366 40.93
04/18/2023 08:49:49.047 1372 40.93
04/18/2023 08:49:49.256 1381 40.93
04/18/2023 08:49:49.462 1377 40.93
04/18/2023 08:49:49.670 1365 40.93
04/18/2023 08:49:49.885 1364 40.93
04/18/2023 08:49:50.103 1374 40.93
04/18/2023 08:49:50.311 1368 40.93
04/18/2023 08:49:50.519 1357 40.93
04/18/2023 08:49:50.695 1369 40.93
04/18/2023 08:49:50.898 1367 40.93
04/18/2023 08:49:51.096 1370 40.93
04/18/2023 08:49:51.302 1354 40.93
04/18/2023 08:49:51.511 1379 40.93
04/18/2023 08:49:51.720 1376 40.93
04/18/2023 08:49:51.928 1372 40.93
04/18/2023 08:49:52.136 1372 40.93
04/18/2023 08:49:52.345 1375 40.93
04/18/2023 08:49:52.553 1378 40.93
04/18/2023 08:49:52.760 1376 40.93
04/18/2023 08:49:52.968 1379 40.93
04/18/2023 08:49:53.189 1388 40.93
04/18/2023 08:49:53.401 1368 40.93
04/18/2023 08:49:53.609 1376 40.93
04/18/2023 08:49:53.818 1363 40.93
04/18/2023 08:49:54.026 1376 40.93
04/18/2023 08:49:54.201 1356 40.93
04/18/2023 08:49:54.411 1381 40.93
04/18/2023 08:49:54.618 1374 40.93
04/18/2023 08:49:54.827 1376 40.93
04/18/2023 08:49:55.027 1376 40.93
04/18/2023 08:49:55.227 1370 40.93
04/18/2023 08:49:55.434 1372 40.93
04/18/2023 08:49:55.659 1369 40.96
04/18/2023 08:49:55.851 1395 40.93
04/18/2023 08:49:56.060 1365 40.93
04/18/2023 08:49:56.272 1399 40.96
04/18/2023 08:49:56.493 1362 40.93
04/18/2023 08:49:56.700 1373 40.96
04/18/2023 08:49:56.909 1395 40.93
04/18/2023 08:49:57.117 1379 40.93
04/18/2023 08:49:57.324 1375 40.96
