               data_ora   rad  temperatura
2023-02-18 03:00:09.103  6281        40.32
2023-02-18 03:00:09.309  6242        40.32
2023-02-18 03:00:09.496  6211        40.32
2023-02-18 03:00:09.725  6286        40.32
2023-02-18 03:00:09.920  6287        40.32
2023-02-18 03:00:10.128  6293        40.32
2023-02-18 03:00:10.336  6273        40.32
2023-02-18 03:00:10.538  6287        40.32
2023-02-18 03:00:10.760  6346        40.32
2023-02-18 03:00:10.976  6423        40.32
2023-02-18 03:00:11.183  6410        40.32
2023-02-18 03:00:11.356  6424        40.32
2023-02-18 03:00:11.556  6430        40.32
2023-02-18 03:00:11.759  6388        40.32
2023-02-18 03:00:11.968  6283        40.32
2023-02-18 03:00:12.175  6299        40.32
2023-02-18 03:00:12.383  6249        40.32
2023-02-18 03:00:12.586  6265        40.32
2023-02-18 03:00:12.801  6292        40.32
2023-02-18 03:00:13.008  6317        40.32
2023-02-18 03:00:13.217  6341        40.32
2023-02-18 03:00:13.426  6334        40.32
2023-02-18 03:00:13.627  6320        40.32
2023-02-18 03:00:13.842  6405        40.32
2023-02-18 03:00:14.049  6376        40.32
2023-02-18 03:00:14.258  6408        40.32
2023-02-18 03:00:14.466  6403        40.32
2023-02-18 03:00:14.670  6446        40.32
2023-02-18 03:00:14.893  6390        40.32
2023-02-18 03:00:15.106  6406        40.32
2023-02-18 03:00:15.314  6406        40.32
2023-02-18 03:00:15.484  6402        40.32
2023-02-18 03:00:15.679  6379        40.32
2023-02-18 03:00:15.888  6357        40.32
2023-02-18 03:00:16.096  6392        40.32
2023-02-18 03:00:16.305  6380        40.32
2023-02-18 03:00:16.514  6372        40.32
2023-02-18 03:00:16.720  6363        40.32
2023-02-18 03:00:16.930  6374        40.32
2023-02-18 03:00:17.137  6352        40.35
2023-02-18 03:00:17.345  6341        40.35
2023-02-18 03:00:17.555  6292        40.32
2023-02-18 03:00:17.760  6287        40.32
2023-02-18 03:00:17.970  6303        40.32
2023-02-18 03:00:18.179  6345        40.32
2023-02-18 03:00:18.386  6327        40.32
2023-02-18 03:00:18.593  6356        40.32
2023-02-18 03:00:18.801  6367        40.32
2023-02-18 03:00:19.023  6339        40.32
2023-02-18 03:00:19.236  6411        40.32
2023-02-18 03:00:19.444  6444        40.32
2023-02-18 03:00:19.613  6443        40.32
2023-02-18 03:00:19.811  6456        40.32
2023-02-18 03:00:20.019  6478        40.32
2023-02-18 03:00:20.227  6520        40.32
2023-02-18 03:00:20.435  6578        40.32
2023-02-18 03:00:20.644  6528        40.32
2023-02-18 03:00:20.850  6456        40.32
2023-02-18 03:00:21.060  6374        40.32
2023-02-18 03:00:21.268  6369        40.32
2023-02-18 03:00:21.476  6394        40.32
2023-02-18 03:00:21.684  6444        40.32
2023-02-18 03:00:21.891  6486        40.32
2023-02-18 03:00:22.100  6502        40.32
2023-02-18 03:00:22.308  6495        40.32
2023-02-18 03:00:22.518  6499        40.32
2023-02-18 03:00:22.742  6453        40.32
2023-02-18 03:00:22.948  6440        40.32
2023-02-18 03:00:23.174  6499        40.32
2023-02-18 03:00:23.365  6485        40.32
2023-02-18 03:00:23.542  6528        40.32
2023-02-18 03:00:23.741  6396        40.32
2023-02-18 03:00:23.941  6357        40.32
2023-02-18 03:00:24.149  6351        40.32
2023-02-18 03:00:24.357  6407        40.32
2023-02-18 03:00:24.566  6358        40.32
2023-02-18 03:00:24.774  6302        40.32
2023-02-18 03:00:24.983  6310        40.32
2023-02-18 03:00:25.191  6284        40.32
2023-02-18 03:00:25.397  6264        40.32
2023-02-18 03:00:25.606  6273        40.32
2023-02-18 03:00:25.813  6362        40.32
2023-02-18 03:00:26.023  6356        40.32
2023-02-18 03:00:26.229  6393        40.32
2023-02-18 03:00:26.439  6377        40.32
2023-02-18 03:00:26.648  6387        40.32
2023-02-18 03:00:26.856  6404        40.32
2023-02-18 03:00:27.076  6386        40.32
2023-02-18 03:00:27.288  6424        40.32
2023-02-18 03:00:27.494  6467        40.32
2023-02-18 03:00:27.668  6507        40.32
2023-02-18 03:00:27.868  6466        40.32
2023-02-18 03:00:28.071  6390        40.32
2023-02-18 03:00:28.279  6349        40.32
2023-02-18 03:00:28.487  6323        40.32
2023-02-18 03:00:28.696  6376        40.32
2023-02-18 03:00:28.902  6387        40.32
2023-02-18 03:00:29.112  6391        40.32
2023-02-18 03:00:29.320  6362        40.32
2023-02-18 03:00:29.528  6377        40.32
2023-02-18 03:00:29.736  6364        40.32
2023-02-18 03:00:29.943  6377        40.32
2023-02-18 03:00:30.153  6348        40.32
2023-02-18 03:00:30.357  6315        40.32
2023-02-18 03:00:30.567  6363        40.32
2023-02-18 03:00:30.777  6378        40.32
2023-02-18 03:00:30.991  6428        40.32
2023-02-18 03:00:31.205  6395        40.32
2023-02-18 03:00:31.417  6484        40.32
2023-02-18 03:00:31.623  6474        40.32
2023-02-18 03:00:31.797  6524        40.32
2023-02-18 03:00:31.996  6585        40.35
2023-02-18 03:00:32.201  6651        40.35
2023-02-18 03:00:32.407  6590        40.32
2023-02-18 03:00:32.616  6566        40.35
2023-02-18 03:00:32.826  6574        40.35
2023-02-18 03:00:33.033  6575        40.35
2023-02-18 03:00:33.240  6595        40.35
2023-02-18 03:00:33.448  6616        40.35
2023-02-18 03:00:33.658  6585        40.35
2023-02-18 03:00:33.882  6576        40.35
2023-02-18 03:00:34.088  6592        40.35
2023-02-18 03:00:34.297  6537        40.35
2023-02-18 03:00:34.506  6505        40.35
2023-02-18 03:00:34.713  6477        40.35
