               data_ora   rad  temperatura elevazione
2023-04-03 22:40:02.205  4278        41.05         20
2023-04-03 22:40:02.408  4299        41.05         20
2023-04-03 22:40:02.626  4308        41.08         20
2023-04-03 22:40:02.830  4279        41.05         20
2023-04-03 22:40:03.033  4258        41.08         20
2023-04-03 22:40:03.251  4231        41.08         20
2023-04-03 22:40:03.423  4237        41.08         20
2023-04-03 22:40:03.626  4196        41.08         20
2023-04-03 22:40:03.845  4211        41.08         20
2023-04-03 22:40:04.033  4240        41.08         20
2023-04-03 22:40:04.236  4264        41.08         20
2023-04-03 22:40:04.454  4252        41.08         20
2023-04-03 22:40:04.658  4248        41.08         20
2023-04-03 22:40:04.861  4241        41.08         20
2023-04-03 22:40:05.064  4189        41.08         20
2023-04-03 22:40:05.283  4240        41.08         20
2023-04-03 22:40:05.486  4297        41.08         20
2023-04-03 22:40:05.689  4346        41.08         20
2023-04-03 22:40:05.908  4349        41.08         20
2023-04-03 22:40:06.111  4345        41.08         20
2023-04-03 22:40:06.329  4362        41.08         20
2023-04-03 22:40:06.548  4357        41.08         20
2023-04-03 22:40:06.751  4310        41.08         20
2023-04-03 22:40:06.954  4295        41.08         20
2023-04-03 22:40:07.173  4272        41.08         20
2023-04-03 22:40:07.345  4281        41.08         20
2023-04-03 22:40:07.548  4293        41.08         20
2023-04-03 22:40:07.751  4334        41.08         20
2023-04-03 22:40:07.954  4328        41.08         20
2023-04-03 22:40:08.157  4345        41.08         20
2023-04-03 22:40:08.376  4334        41.08         20
2023-04-03 22:40:08.579  4314        41.08         20
2023-04-03 22:40:08.782  4313        41.08         20
2023-04-03 22:40:09.001  4338        41.08         20
2023-04-03 22:40:09.204  4367        41.08         20
2023-04-03 22:40:09.407  4356        41.08         20
2023-04-03 22:40:09.626  4379        41.08         20
2023-04-03 22:40:09.829  4372        41.08         20
2023-04-03 22:40:10.032  4376        41.08         20
2023-04-03 22:40:10.251  4369        41.08         20
2023-04-03 22:40:10.454  4353        41.08         20
2023-04-03 22:40:10.673  4353        41.08         20
2023-04-03 22:40:10.892  4340        41.08         20
2023-04-03 22:40:11.095  4337        41.08         20
2023-04-03 22:40:11.298  4326        41.08         20
2023-04-03 22:40:11.485  4310        41.08         20
2023-04-03 22:40:11.689  4295        41.08         20
2023-04-03 22:40:11.876  4262        41.08         20
2023-04-03 22:40:12.079  4225        41.08         20
2023-04-03 22:40:12.298  4209        41.08         20
2023-04-03 22:40:12.501  4215        41.08         20
2023-04-03 22:40:12.704  4219        41.08         20
2023-04-03 22:40:12.923  4173        41.08         20
2023-04-03 22:40:13.126  4164        41.08         20
2023-04-03 22:40:13.329  4171        41.08         20
2023-04-03 22:40:13.548  4165        41.08         20
2023-04-03 22:40:13.751  4182        41.08         20
2023-04-03 22:40:13.954  4181        41.08         20
2023-04-03 22:40:14.173  4190        41.08         20
2023-04-03 22:40:14.376  4194        41.08         20
2023-04-03 22:40:14.595  4183        41.08         20
2023-04-03 22:40:14.798  4189        41.08         20
2023-04-03 22:40:15.017  4191        41.08         20
2023-04-03 22:40:15.235  4196        41.08         20
2023-04-03 22:40:15.438  4186        41.08         20
2023-04-03 22:40:15.610  4200        41.08         20
2023-04-03 22:40:15.813  4191        41.08         20
2023-04-03 22:40:16.017  4187        41.08         20
2023-04-03 22:40:16.220  4195        41.08         20
2023-04-03 22:40:16.423  4208        41.08         20
2023-04-03 22:40:16.642  4213        41.08         20
2023-04-03 22:40:16.845  4224        41.08         20
2023-04-03 22:40:17.048  4208        41.08         20
2023-04-03 22:40:17.267  4222        41.08         20
2023-04-03 22:40:17.470  4223        41.08         20
2023-04-03 22:40:17.673  4239        41.08         20
2023-04-03 22:40:17.892  4234        41.08         20
2023-04-03 22:40:18.095  4195        41.11         20
2023-04-03 22:40:18.298  4187        41.08         20
2023-04-03 22:40:18.517  4204        41.08         20
2023-04-03 22:40:18.720  4212        41.11         20
2023-04-03 22:40:18.923  4169        41.11         20
2023-04-03 22:40:19.141  4152        41.08         20
2023-04-03 22:40:19.360  4160        41.08         20
