               data_ora  rad  temperatura elevazione
2023-04-08 23:21:53.617 3490        40.41         20
2023-04-08 23:21:53.825 3476        40.41         20
2023-04-08 23:21:54.031 3489        40.41         20
2023-04-08 23:21:54.241 3487        40.41         20
2023-04-08 23:21:54.453 3499        40.41         20
2023-04-08 23:21:54.671 3489        40.41         20
2023-04-08 23:21:54.882 3485        40.41         20
2023-04-08 23:21:55.089 3472        40.41         20
2023-04-08 23:21:55.298 3477        40.41         20
2023-04-08 23:21:55.506 3488        40.41         20
2023-04-08 23:21:55.714 3498        40.41         20
2023-04-08 23:21:55.921 3485        40.41         20
2023-04-08 23:21:56.098 3497        40.41         20
2023-04-08 23:21:56.307 3489        40.41         20
2023-04-08 23:21:56.514 3489        40.41         20
2023-04-08 23:21:56.723 3493        40.41         20
2023-04-08 23:21:56.930 3494        40.41         20
2023-04-08 23:21:57.137 3496        40.41         20
2023-04-08 23:21:57.337 3495        40.41         20
2023-04-08 23:21:57.540 3495        40.41         20
2023-04-08 23:21:57.748 3479        40.41         20
2023-04-08 23:21:57.956 3475        40.41         20
2023-04-08 23:21:58.166 3492        40.41         20
2023-04-08 23:21:58.389 3486        40.41         20
2023-04-08 23:21:58.596 3498        40.41         20
2023-04-08 23:21:58.821 3478        40.41         20
2023-04-08 23:21:59.013 3489        40.41         20
2023-04-08 23:21:59.221 3504        40.41         20
2023-04-08 23:21:59.430 3483        40.41         20
2023-04-08 23:21:59.639 3471        40.41         20
2023-04-08 23:21:59.846 3485        40.41         20
2023-04-08 23:22:00.022 3494        40.41         20
2023-04-08 23:22:00.230 3499        40.41         20
2023-04-08 23:22:00.438 3478        40.41         20
2023-04-08 23:22:00.645 3468        40.41         20
2023-04-08 23:22:00.854 3492        40.41         20
2023-04-08 23:22:01.060 3486        40.41         20
2023-04-08 23:22:01.259 3480        40.41         20
2023-04-08 23:22:01.464 3502        40.41         20
2023-04-08 23:22:01.672 3502        40.41         20
2023-04-08 23:22:01.879 3497        40.41         20
2023-04-08 23:22:02.088 3518        40.41         20
2023-04-08 23:22:02.296 3508        40.41         20
2023-04-08 23:22:02.510 3497        40.38         20
2023-04-08 23:22:02.728 3498        40.41         20
2023-04-08 23:22:02.937 3500        40.41         20
2023-04-08 23:22:03.145 3497        40.41         20
2023-04-08 23:22:03.354 3514        40.38         20
2023-04-08 23:22:03.562 3518        40.38         20
2023-04-08 23:22:03.771 3498        40.38         20
2023-04-08 23:22:03.946 3516        40.38         20
2023-04-08 23:22:04.154 3512        40.38         20
2023-04-08 23:22:04.362 3503        40.38         20
2023-04-08 23:22:04.571 3491        40.38         20
